Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
09712224_09712225,3-#2_AL_B,180,7.98,A CN,121.6,0,4,93.2,2,2,0,0,52,20,165,10,0,0,---,P619372 TO P619373
09712225_09712226,3-#2_AL_B,180,8.24,A CN,121.6,0,4,93.2,2,2,0,0,52,20,165,10,0,0,---,P619373 TO P619374
09712226_09712227,3-#2_AL_B,180,8.47,A CN,121.6,0,2.2,93.2,1,1,8,3,28,11,90,6,0,0,---,P619374 TO P714039
09712226_09712234,3-#2_AL_B,180,8.57,A CN,121.6,0,1.2,93.2,1,1,0,0,16,6,50,3,0,0,---,P619374 TO P710629
09712226_09712238,3-#2_AL_B,180,8.33,A CN,121.6,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P619374 TO P36355
09712227_09712228,3-#2_AL_B,180,8.65,A CN,121.6,0,1.6,93.2,1,1,0,0,20,8,65,4,0,0,---,P714039 TO P714040
09712228_09712229,3-#2_AL_B,180,8.95,A CN,121.6,0,1.6,93.2,1,1,5,2,20,8,65,4,0,0,---,P714040 TO P714041
09712229_09712230,3-#2_AL_B,180,9.19,A CN,121.6,0,1.2,93.2,1,1,0,0,16,6,50,3,0,0,---,P714041 TO P817078
09712230_09712231,3-#2_AL_B,180,9.44,A CN,121.6,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P817078 TO P817243
09712230_09712233,3-#2_AL_B,180,9.56,A CN,121.6,0,0.6,93.2,0,0,8,3,8,3,25,2,0,0,---,P817078 TO P817079
09712231_09712232,3-#2_AL_B,180,9.8,A CN,121.6,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P817243 TO P32822
09712234_09712235,3-#2_AL_B,180,8.88,A CN,121.6,0,1.2,93.2,1,1,0,0,16,6,50,3,0,0,---,P710629 TO P710630
09712238_09712239,3-#2_AL_B,180,8.58,A CN,121.6,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P36355 TO P36356
09712245A_09712246,1C#2SAPECN,108,7.92,A  N,121.5,0,4.8,93.2,4,4,31,12,31,12,100,1,0,0,---,P719679 TO D120116
09712248_09712249,3-336_AL_C,530,8.48,ABCN,121.6,0,10.5,93.2,2,2,0,0,205,80,655,29,0,0,---,P113192 TO P310795
09712249_09712250,3-#2_AL_B,180,8.71, BCN,121.7,0,5.7,93.2,3,3,5,2,75,29,240,18,0,0,---,P310795 TO P113193
09712249_09712266,3-#2_AL_B,180,8.81,AB N,121.6,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P310795 TO P810662
09712249_09712270,3-336_AL_C,530,8.77,ABCN,121.6,0,6.2,93.2,1,1,0,0,122,47,390,10,0,0,---,P310795 TO P419354
09712250_09712251,3-#6_CU_B,130,9.02, BCN,121.6,0,5.4,93.2,4,4,5,2,71,27,225,16,0,0,---,P113193 TO P113194
09712251_09712252,3-#6_CU_B,130,9.37, BCN,121.6,0,5,93.2,4,4,3,1,66,26,210,15,0,0,---,P113194 TO P210704
09712252_09712253,3-#6_CU_B,130,9.46, BCN,121.6,0,4.8,93.2,4,4,0,0,63,24,200,14,0,0,---,P210704 TO P210705
09712253_09712254,3-#2_AL_B,180,9.64, BCN,121.6,0,1.8,93.2,1,1,8,3,24,9,75,4,0,0,---,P210705 TO P36026
09712253_09712258,3-#2_AL_B,180,9.67, BCN,121.6,0,1.8,93.2,1,1,0,0,24,9,75,6,0,0,---,P210705 TO P210706
09712253_09712263,3-#2_AL_B,180,9.82, BCN,121.6,0,1.2,93.2,1,1,0,0,16,6,50,4,0,0,---,P210705 TO P811687
09712254_09712255,3-#2_AL_B,180,9.99, BCN,121.6,0,1.2,93.2,1,1,8,3,16,6,50,1,0,0,---,P36026 TO P36213
09712255_09712256,3-#2_AL_B,180,10.07, BCN,121.6,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P36213 TO P136623
09712256_09712257,3-#2_AL_B,180,10.32, BCN,121.6,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P136623 TO P136624
09712258_09712259,3-#2_AL_B,180,9.87, BCN,121.6,0,1.8,93.2,1,1,8,3,24,9,75,6,0,0,---,P210706 TO P210707
09712259_09712260,3-#2_AL_B,180,10.18, BCN,121.6,0,1.2,93.2,1,1,8,3,16,6,50,5,0,0,---,P210707 TO P817185
09712260_09712261,3-#2_AL_B,180,10.35, BCN,121.6,0,0.6,93.2,0,0,0,0,8,3,25,3,0,0,---,P817185 TO P201348
09712261_09712262,3-#2_AL_B,180,10.55, BCN,121.6,0,0.6,93.2,0,0,8,3,8,3,25,3,0,0,---,P201348 TO P201347
09712263_09712264,3-#2_AL_B,180,10.03, BCN,121.6,0,1.2,93.2,1,1,0,0,16,6,50,4,0,0,---,P811687 TO P811688
09712264_09712265,3-#2_AL_B,180,10.04, BCN,121.6,0,1.2,93.2,1,1,16,6,16,6,50,4,0,0,---,P811688 TO CG199999
09712266_09712267,3-#2_AL_B,180,8.93,AB N,121.5,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P810662 TO P810663
09712267_09712268,3-#2_AL_B,180,9.29,AB N,121.5,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P810663 TO P810664
09712268_09712269,3-#2_AL_B,180,9.6,AB N,121.5,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P810664 TO P810665
09712270_09712271,3-#4_CU_B,180,9.07,A CN,121.6,0,0.2,93.2,0,0,3,1,3,1,10,2,0,0,---,P419354 TO P419355
09712270_09712272,3-336_AL_C,530,9.05,ABCN,121.6,0,6.1,93.2,1,1,0,0,119,46,380,8,0,0,---,P419354 TO P819047
09712272_09712273,3-336_AL_C,530,9.31,ABCN,121.6,0,5.3,93.2,1,1,0,0,104,40,330,7,0,0,---,P819047 TO P819048
09712272_09712310,3-#2_AL_B,180,9.18,A CN,121.6,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P819047 TO P233559
09712273_09712274,3-336_AL_C,530,9.58,ABCN,121.6,0,1.7,93.2,0,0,0,0,33,13,105,6,0,0,---,P819048 TO P819049
09712273_09712309,3-#2_AL_C,180,9.38,ABCN,121.6,0,3.6,93.2,2,2,71,27,71,27,225,1,0,0,---,P819048 TO P237116
09712274_09712275,3-336_AL_C,530,9.78,ABCN,121.6,0,1.7,93.2,0,0,0,0,33,13,105,6,0,0,---,P819049 TO P214317
09712275_09712276,3-336_AL_C,530,10.12,ABCN,121.6,0,1.7,93.2,0,0,0,0,33,13,105,6,0,0,---,P214317 TO 971-2
09712310_09712311,3-#2_AL_B,180,9.39,A CN,121.6,0,1.2,93.2,1,1,8,3,16,6,50,1,0,0,---,P233559 TO P237593
09712311_09712312,3-#2_AL_B,180,9.59,A CN,121.6,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P237593 TO P237594
09715902A_09715903,3-#4_CU_C,180,12.32,ABCN,119.8,0,5.7,93.2,3,3,3,1,110,43,359,22,0,0,---,971-27 TO P513310
09715903_09715904,3-#4_CU_C,180,12.45,ABCN,119.7,0,5.5,93.2,3,3,0,0,107,41,350,20,0,0,---,P513310 TO P116166
09715904_09715905,3-#4_CU_C,180,12.71,ABCN,119.7,0,5.5,93.2,3,3,11,4,107,41,350,20,0,0,---,P116166 TO P116165
09715905_09715906,3-#4_CU_C,180,12.96,ABCN,119.7,0,5,93.2,3,3,0,0,96,37,315,18,0,0,---,P116165 TO P113148
09715906_09715907,3-#6_CU_B,130,13.18, BCN,119.9,0,0.8,93.2,1,1,0,0,11,4,35,1,0,0,---,P113148 TO P113149
09715906_09715914,3-#4_CU_C,180,13.31,ABCN,119.7,0,4.4,93.2,2,2,0,0,86,33,280,17,0,0,---,P113148 TO P113147
09715907_09715908,3-#6_CU_B,130,13.33, BCN,119.9,0,0.8,93.2,1,1,0,0,11,4,35,1,0,0,---,P113149 TO P816477
09715908_09715909,3-#2_AL_B,180,13.85, BCN,119.9,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P816477 TO P816478
09715908_09715912,3-#6_CU_B,130,13.64, BCN,119.9,0,0.2,93.2,0,0,0,0,3,1,10,0,0,0,---,P816477 TO P113151
09715909_09715910,3-#2_AL_B,180,13.95, BCN,119.9,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P816478 TO P816479
09715910_09715911,3-#2_AL_B,180,14.15, BCN,119.9,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P816479 TO P816480
09715912_09715913,3-#6_CU_B,130,14.03, BCN,119.9,0,0.2,93.2,0,0,3,1,3,1,10,0,0,0,---,P113151 TO P113331
09715914_09715915,3-#4_CU_C,180,13.73,ABCN,119.7,0,4.4,93.2,2,2,8,3,86,33,280,17,0,0,---,P113147 TO P113146
09715915_09715916,3-#4_CU_C,180,14.18,ABCN,119.7,0,4,93.2,2,2,0,0,78,30,255,16,0,0,---,P113146 TO P815822
09715916_09715917,3-#4_CU_C,180,14.34,ABCN,119.7,0,4,93.2,2,2,0,0,78,30,255,16,0,0,---,P815822 TO P113145
09715917_09715918,3-#4_CU_C,180,14.8,ABCN,119.7,0,4,93.2,2,2,9,4,78,30,255,16,0,0,---,P113145 TO P312673
09715918_09715919,3-#4_CU_C,180,15.12,ABCN,119.7,0,3.6,93.2,2,2,0,0,69,27,225,15,0,0,---,P312673 TO P113144
09715919_09715920,3-#4_CU_C,180,15.18,ABCN,119.7,0,3.6,93.2,2,2,8,3,69,27,225,15,0,0,---,P113144 TO P216446
09715920_09715921,3-#4_CU_C,180,15.43,ABCN,119.7,0,3.2,93.2,2,2,0,0,61,24,200,14,0,0,---,P216446 TO P113143
09715921_09715922,3-#6_CU_C,130,15.73,ABCN,119.7,0,1.3,93.2,1,1,0,0,26,10,85,5,0,0,---,P113143 TO P119146
09715921_09715930,3-#4_CU_C,180,15.73,ABCN,119.7,0,1.8,93.2,1,1,0,0,35,14,115,9,0,0,---,P113143 TO P113142
09715922_09715923,3-#6_CU_C,130,16.03,ABCN,119.7,0,1.3,93.2,1,1,3,1,26,10,85,5,0,0,---,P119146 TO P119147
09715923_09715924,3-#4_CU_C,180,16.17,ABCN,119.7,0,1.2,93.2,1,1,8,3,23,9,75,3,0,0,---,P119147 TO P119148
09715924_09715925,3-#4_CU_C,180,16.32,ABCN,119.7,0,0.8,93.2,0,0,0,0,15,6,50,3,0,0,---,P119148 TO P119149
09715925_09715926,3-#6_CU_C,130,16.47,ABCN,119.7,0,0.8,93.2,1,1,0,0,15,6,50,3,0,0,---,P119149 TO P119150
09715926_09715927,3-#4_CU_B,180,16.74,AB N,119.5,0,0.6,93.2,0,0,8,3,8,3,25,2,0,0,---,P119150 TO P119151
09715926_09715928,3-#4_CU_C,180,16.76,ABCN,119.7,0,0.4,93.2,0,0,0,0,8,3,25,1,0,0,---,P119150 TO P774084
09715928_09715929,3-#4_CU_C,180,17.06,ABCN,119.7,0,0.4,93.2,0,0,8,3,8,3,25,1,0,0,---,P774084 TO P774085
09715930_09715931,3-#4_CU_C,180,15.98,ABCN,119.7,0,1.8,93.2,1,1,8,3,35,14,115,9,0,0,---,P113142 TO P113141
09715931_09715932,3-#4_CU_C,180,16.33,ABCN,119.7,0,1.4,93.2,1,1,0,0,28,11,90,8,0,0,---,P113141 TO P113140
09715932_09715933,3-336_AL_C,530,16.59,ABCN,119.7,0,0.4,93.2,0,0,0,0,8,3,25,2,0,0,---,P113140 TO P113139
09715932_09715937,3-#4_CU_C,180,16.54,ABCN,119.7,0,1,93.2,1,1,0,0,20,8,65,6,0,0,---,P113140 TO P113587
09715933_09715934,3-336_AL_C,530,16.78,ABCN,119.7,0,0.4,93.2,0,0,0,0,8,3,25,2,0,0,---,P113139 TO P318000
09715934_09715935,3-336_AL_C,530,16.92,ABCN,119.7,0,0.4,93.2,0,0,8,3,8,3,25,2,0,0,---,P318000 TO P113138
09715935_09715936,3-336_AL_C,530,17.21,ABCN,119.7,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P113138 TO 971971
09715937_09715938,3-#6_CU_B,130,16.69,A CN,119.7,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P113587 TO P319742
09715937_09715939,3-#4_CU_C,180,17.05,ABCN,119.7,0,0.6,93.2,0,0,0,0,12,5,40,5,0,0,---,P113587 TO P113588
09715939_09715940,3-#4_CU_C,180,17.19,ABCN,119.7,0,0.6,93.2,0,0,0,0,12,5,40,5,0,0,---,P113588 TO P113589
09715940_09715941,3-#2_AL_B,180,17.52, BCN,119.9,0,0.6,93.2,0,0,8,3,8,3,25,2,0,0,---,P113589 TO P204492
09715940_09715942,3-#4_CU_C,180,17.8,ABCN,119.7,0,0.2,93.2,0,0,0,0,5,2,15,3,0,0,---,P113589 TO P117282
09715942_09715943,3-#4_CU_C,180,18.06,ABCN,119.7,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P117282 TO P214315
09715942_09715946,3-#4_CU_C,180,18.11,ABCN,119.7,0,0.2,93.2,0,0,5,2,5,2,15,3,0,0,---,P117282 TO P117283
09715943_09715944,3-#4_CU_C,180,18.32,ABCN,119.7,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P214315 TO P214316
09715944_09715945,3-#4_CU_C,180,18.82,ABCN,119.7,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P214316 TO P214317
09716801_09716802,3-#2_AL_B,180,14.22, BCN,119.6,0,1.2,93.2,1,1,0,0,15,6,50,2,0,0,---,P136600 TO P136601
09716802_09716803,3-#2_AL_B,180,14.63, BCN,119.6,0,1.2,93.2,1,1,15,6,15,6,50,2,0,0,---,P136601 TO P136602
09717101_09717102,3-#2_AL_B,180,15.06,A CN,119.2,0,2.4,93.2,1,1,8,3,30,12,100,10,0,0,---,P817021 TO P817022
09717102_09717103,3-#2_AL_B,180,15.53,A CN,119.1,0,1.8,93.2,1,1,15,6,23,9,75,6,0,0,---,P817022 TO P817023
09717103_09717104,3-#2_AL_B,180,15.88,A CN,119.1,0,0.6,93.2,0,0,0,0,8,3,25,2,0,0,---,P817023 TO P167095
097173A_09717301,3-#6_CU_C,130,15.26,ABCN,119,0,3.8,93.2,3,3,8,3,73,28,240,7,0,0,---,P117503 TO P813748
09717401_09717402,3-#2_AL_B,180,15.87, BCN,119.3,0,1.2,93.2,1,1,0,0,15,6,50,1,0,0,---,P612068 TO P711959
09717402_09717403,3-#2_AL_B,180,16.25, BCN,119.3,0,1.2,93.2,1,1,8,3,15,6,50,1,0,0,---,P711959 TO P711960
09717403_09717404,3-#2_AL_B,180,16.34, BCN,119.3,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P711960 TO P818687
09717404_09717405,3-#2_AL_B,180,16.63, BCN,119.3,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P818687 TO P818688
09717501_09717502,3-#4_CU_B,180,16.16,A CN,118.9,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P416773 TO P416774
09717701_09717702,3-#4_CU_C,180,16.43,ABCN,118.9,0,5.1,93.2,3,3,8,3,98,38,325,12,0,0,---,P511592 TO P511593
09717702_09717703,3-#2_AL_C,180,16.54,ABCN,118.8,0,4.7,93.2,3,3,8,3,91,35,300,9,0,0,---,P511593 TO P819009
09717703_09717704,3-#2_AL_C,180,16.91,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P819009 TO P190002
09717704_09717705,3-#2_AL_C,180,17.26,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P190002 TO P190001
09717705_09717706,3-#2_AL_C,180,17.6,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P190001 TO P190000
09717706_09717707,3-#2_AL_C,180,17.95,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P190000 TO P189976
09717707_09717708,3-#2_AL_C,180,18.29,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P189976 TO P189941
09717708_09717709,3-#2_AL_C,180,18.64,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P189941 TO P189940
09717709_09717710,3-#2_AL_C,180,18.99,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P189940 TO P189924
09717710_09717711,3-#2_AL_C,180,19.33,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P189924 TO P189921
09717711_09717712,3-#2_AL_C,180,19.68,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P189921 TO P189895
09717712_09717713,3-#2_AL_C,180,19.76,ABCN,118.8,0,4.3,93.2,2,2,0,0,83,32,275,7,0,0,---,P189895 TO P189894
09717713_09717714,3-#4_CU_C,180,19.87,ABCN,118.8,0,4.3,93.2,2,2,8,3,83,32,275,7,0,0,---,P189894 TO P619642
09717714_09717715,3-#4_CU_C,180,20.03,ABCN,118.8,0,3.9,93.2,2,2,0,0,76,29,250,3,0,0,---,P619642 TO P619641
09717715_09717716,3-#4_CU_C,180,20.28,ABCN,118.8,0,3.9,93.2,2,2,8,3,76,29,250,3,0,0,---,P619641 TO P510620
09717716_09717717,3-#4_CU_C,180,20.52,ABCN,118.8,0,3.5,93.2,2,2,0,0,68,26,225,1,0,0,---,P510620 TO P510619
09717717_09717719,3-#4_CU_C,180,20.81,ABCN,118.8,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P510619 TO P510618
09717720_09717721,3-#2_AL_B,180,16.44,A CN,118.8,0,0.6,93.2,0,0,8,3,8,3,25,3,0,0,---,P810675 TO P810676
09717992_09717993,3-#2_AL_B,180,16.9,A CN,118.8,0,1.8,93.2,1,1,8,3,23,9,75,5,0,0,---,P814821 TO P814822
09717993_09717994,3-#2_AL_B,180,17.09,A CN,118.8,0,1.2,93.2,1,1,0,0,15,6,50,4,0,0,---,P814822 TO P162918
097179A_09717901,1C#2SAPECN,108,16.53,ABCN,118.8,0,27.8,93.3,26,26,0,0,534,207,1774,93,0,0,---,P115984 TO H110913
097182A_097183,3-636_AL_C,770,17.39,ABCN,118.6,0,209.7,98.8,27,27,0,0,4256,672,13409,873,1,4,---,971-310 TO P161006
097183_097184,3-636_AL_C,770,17.66,ABCN,118.6,0,209.7,98.8,27,27,0,0,4255,668,13409,873,1,4,---,P161006 TO P117496
097184_097185,3-636_AL_C,770,17.82,ABCN,118.5,0,209.7,98.8,27,27,11,4,4254,664,13409,873,1,3,---,P117496 TO P107145
097185_097186,3-636_AL_C,770,18,ABCN,118.5,0,209.1,98.8,27,27,0,0,4243,657,13374,872,1,3,---,P107145 TO P117495
097186_09718601,3-#6_CU_B,130,18.11,AB N,118.1,0,27.5,93.2,21,21,7,3,350,136,1172,76,0,0,---,P117495 TO P218825
097186_097187,3-636_AL_C,770,18.15,ABCN,118.5,0,191.3,99.1,25,25,8,3,3892,518,12202,796,0,2,---,P117495 TO P615069
097187_097188,3-636_AL_C,770,18.36,ABCN,118.5,0,190.9,99.1,25,25,0,0,3884,514,12177,794,1,3,---,P615069 TO P117494
097188_097189,3-636_AL_C,770,18.52,ABCN,118.4,0,187.8,99.2,24,24,7,3,3823,487,11977,781,0,2,---,P117494 TO P713409
097189_097190,3-636_AL_C,770,18.71,ABCN,118.4,0,187.5,99.2,24,24,8,3,3815,483,11952,780,1,2,---,P713409 TO P117493
097190_097191,3-636_AL_C,770,18.92,ABCN,118.4,0,187.1,99.2,24,24,8,3,3807,477,11927,777,1,3,---,P117493 TO P715592
097191_097192,3-636_AL_C,770,19.07,ABCN,118.4,0,186.7,99.2,24,24,0,0,3799,472,11902,776,0,2,---,P715592 TO P117492
097192_09719201,3-#4_CU_B,180,19.15,AB N,118,0,0.6,93.2,0,0,0,0,7,3,25,4,0,0,---,P117492 TO P418207
097192_097193,3-636_AL_C,770,19.26,ABCN,118.3,0,186.3,99.2,24,24,0,0,3791,467,11877,772,1,2,---,P117492 TO P815087
097193_097194,3-636_AL_C,770,19.58,ABCN,118.3,0,186.3,99.3,24,24,0,0,3791,465,11877,772,1,4,---,P815087 TO P215395
097194_097195,3-636_AL_C,770,19.81,ABCN,118.3,0,181.7,99.3,24,24,0,0,3700,426,11577,754,1,3,---,P215395 TO P113828
097195_09719501,3-#2A5005C,180,20.17,ABCN,118.3,0,0.6,93.2,0,0,12,5,12,5,40,0,0,0,---,P113828 TO P318884
097195_097196,3-636_AL_C,770,20.01,ABCN,118.2,0,181.1,99.4,24,24,8,3,3687,419,11537,754,1,2,---,P113828 TO P113827
097196_097197,3-636_AL_C,770,20.18,ABCN,118.2,0,180.8,99.4,23,23,0,0,3679,413,11512,751,0,2,---,P113827 TO P107333
097197_097198,3-636_AL_C,770,20.33,ABCN,118.2,0,180.8,99.4,23,23,3,1,3678,411,11512,751,0,2,---,P107333 TO P113826
097198_097199,3-636_AL_C,770,20.44,ABCN,118.2,0,180.6,99.4,23,23,0,0,3675,408,11502,748,0,1,---,P113826 TO P510145
097199_0971100,3-636_AL_C,770,20.67,ABCN,118.2,0,178,99.4,23,23,0,0,3623,387,11327,732,1,3,---,P510145 TO P113825
097199_09719901,3-636_AL_C,770,20.58,ABCN,118.2,0,1.2,93.2,0,0,0,0,22,9,75,7,0,0,---,P510145 TO P813408
097199_09719906,3-#6_CU_B,130,20.51,AB N,117.8,0,2.4,93.2,2,2,0,0,30,12,100,9,0,0,---,P510145 TO P510146
FU 09712235_09712235A,Device Conductor 30A,30,8.89,A CN,121.6,0,1.2,93.2,4,4,0,0,16,6,50,3,0,0,---,P710630
FU 09717104_09717104A,Device Conductor 15A,15,15.89,A CN,119.1,0,0.6,93.2,4,4,0,0,8,3,25,2,0,0,---,P167095
FU 09717717_09717717A,Device Conductor 20A,20,20.53,ABCN,118.8,0,3.5,93.2,18,18,0,0,68,26,225,1,0,0,---,P510619
FU 09717994_09717994A,Device Conductor 30A,30,17.1,A CN,118.8,0,1.2,93.2,4,4,0,0,15,6,50,4,0,0,---,P162918
FU 097188_097188A,Device Conductor 10A,10,18.37, BCN,118.9,0,4.7,93.2,47,47,0,0,60,23,200,13,0,0,---,P117494
FU 097194_097194A,Device Conductor 25A,25,19.59,ABCN,118.3,0,4.7,93.2,19,19,0,0,90,35,300,18,0,0,---,P215395
SW 09712276_09712276A,Device Conductor 600A,600,10.13,ABCN,121.6,0,1.7,93.2,0,0,0,0,33,13,105,6,0,0,---,971-2
0971100_0971101,3-636_AL_C,770,20.86,ABCN,118.1,0,178,99.4,23,23,0,0,3622,384,11327,732,1,2,---,P113825 TO P514477
0971101_0971102,3-636_AL_C,770,21.01,ABCN,118.1,0,177,99.5,23,23,8,3,3602,375,11262,726,0,2,---,P514477 TO P113824
0971101_0971234,3-#2A5005C,180,20.94, BCN,118.5,0,1.5,93.2,1,1,8,3,20,8,65,6,0,0,---,P514477 TO P514478
0971102_0971103,3-636_AL_C,770,21.2,ABCN,118.1,0,176.6,99.5,23,23,15,6,3594,370,11237,721,0,2,---,P113824 TO P102110
0971103_0971104,3-636_AL_C,770,21.34,ABCN,118.1,0,175.8,99.5,23,23,0,0,3578,362,11188,719,0,2,---,P102110 TO 971-24
09712235A_09712236,1C#2SAPECN,108,9.42,A CN,121.6,0,1.2,93.2,1,1,8,3,16,6,50,3,0,0,---,P710630 TO D3094080040
09712236_09712237,1C#2SAPECN,108,9.71,A CN,121.6,0,0.6,93.2,1,1,8,3,8,3,25,1,0,0,---,D3094080040 TO D3091080040
09712276A_09712277,3-336_AL_C,530,10.47,ABCN,121.6,0,1.7,93.2,0,0,0,0,33,13,105,6,0,0,---,971-2 TO P715832
09712277_09712278,3-#2_AL_B,180,10.58, BCN,121.6,0,1.3,93.2,1,1,0,0,17,7,55,5,0,0,---,P715832 TO P131247
09712277_09712287,3-336_AL_C,530,10.69,ABCN,121.6,0,0.8,93.2,0,0,0,0,16,6,50,1,0,0,---,P715832 TO P214319
09712278_09712279,3-#2_AL_B,180,10.87, BCN,121.6,0,1.3,93.2,1,1,0,0,17,7,55,5,0,0,---,P131247 TO P131248
09712279_09712280,3-#2_AL_B,180,11.07, BCN,121.6,0,1.3,93.2,1,1,0,0,17,7,55,5,0,0,---,P131248 TO P131249
09712280_09712281,3-#2_AL_B,180,11.32, BCN,121.6,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P131249 TO P131250
09712280_09712284,3-#2_AL_B,180,11.31, BCN,121.6,0,0.7,93.2,0,0,0,0,9,4,30,4,0,0,---,P131249 TO P131246
09712281_09712282,3-#2_AL_B,180,11.41, BCN,121.6,0,0.6,93.2,0,0,0,0,8,3,25,1,0,0,---,P131250 TO P131251
09712282_09712283,3-#2_AL_B,180,11.82, BCN,121.6,0,0.6,93.2,0,0,8,3,8,3,25,1,0,0,---,P131251 TO P131252
09712284_09712285,3-#2_AL_B,180,11.4, BCN,121.6,0,0.7,93.2,0,0,8,3,9,4,30,4,0,0,---,P131246 TO P217911
09712285_09712286,3-#6_CU_B,130,11.68, BCN,121.6,0,0.1,93.2,0,0,2,1,2,1,5,2,0,0,---,P217911 TO P217912
09712287_09712288,3-336_AL_C,530,10.98,ABCN,121.6,0,0.8,93.2,0,0,0,0,16,6,50,1,0,0,---,P214319 TO P214320
09712288_09712289,3-#2_AL_B,180,11.23,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P214320 TO P190888
09712288_09712300,3-336_AL_C,530,11.24,ABCN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P214320 TO P214321
09712289_09712290,3-#2_AL_B,180,11.59,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190888 TO P190887
09712290_09712291,3-#2_AL_B,180,11.94,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190887 TO P190886
09712291_09712292,3-#2_AL_B,180,12.32,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190886 TO P190885
09712292_09712293,3-#2_AL_B,180,12.7,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190885 TO P190884
09712293_09712294,3-#2_AL_B,180,13.08,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190884 TO P190883
09712294_09712295,3-#2_AL_B,180,13.46,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190883 TO P190882
09712295_09712296,3-#2_AL_B,180,13.63,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190882 TO P190881
09712296_09712297,3-#2_AL_B,180,13.96,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190881 TO P190880
09712297_09712298,3-#2_AL_B,180,14.33,AB N,121.5,0,1.2,93.2,1,1,0,0,16,6,50,1,0,0,---,P190880 TO P190879
09712298_09712299,3-#2_AL_B,180,14.7,AB N,121.5,0,1.2,93.2,1,1,16,6,16,6,50,1,0,0,---,P190879 TO P190878
09712300_09712301,3-336_AL_C,530,11.54,ABCN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P214321 TO P812224
09712301_09712302,3-336_AL_C,530,11.72,ABCN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P812224 TO P811105
09712302_09712303,3-336_AL_C,530,11.82,ABCN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P811105 TO P219832
09712303_09712304,3-336_AL_C,530,12.01,ABCN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P219832 TO P219833
