Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
04804735_04804736,P933601 TO P933602,3-#6_CU_C,14.17,ABCN,12,166,2122,2955,3045,3412,1.2695,1.5851,2.0685,5.4742,166,2488,3184,3570,3545,3677
04804736_04804737,P933602 TO P1688069170,3-#6_CU_C,14.36,ABCN,12,166,2065,2851,2940,3292,1.349,1.6152,2.1582,5.5859,166,2403,3051,3421,3409,3523
04804737_04804738,P1688069170 TO P1686769176,3-#4_CU_C,14.48,ABCN,12,166,2036,2805,2892,3238,1.3811,1.6339,2.1969,5.6567,166,2365,2995,3359,3349,3459
04804738_04804739,P1686769176 TO P735857,3-#4_CU_C,14.61,ABCN,12,166,2006,2758,2844,3185,1.4141,1.6531,2.2368,5.7298,166,2326,2940,3297,3291,3395
04804739_04804740,P735857 TO P735819,3-#4_CU_C,14.76,ABCN,12,166,1973,2705,2790,3124,1.4529,1.6757,2.2835,5.8155,166,2282,2877,3227,3224,3322
04804740_04804741,P735819 TO P735827,3-#4_CU_C,14.91,ABCN,12,165,1939,2651,2735,3062,1.494,1.6996,2.3331,5.9064,165,2238,2814,3157,3156,3249
04804741_04804742,P735827 TO P104540,3-#4_CU_C,15.07,ABCN,12,165,1906,2601,2683,3003,1.5344,1.723,2.3818,5.9956,165,2195,2754,3090,3092,3181
04804753_04804754,P4406 TO P4420,3-#6_CU_B,13.43, BCN,12,168,2373,3423,3521,---,0.9574,1.4681,1.7161,5.0331,168,2885,3839,4281,---,---
04804754_04804755,P4420 TO P933595,3-#6_CU_B,13.54, BCN,12,168,2333,3346,3442,---,1.0038,1.4862,1.7684,5.0971,168,2819,3725,4159,---,---
04804755_04804756,P933595 TO CG199999,3-#6_CU_B,13.55, BCN,12,168,2329,3339,3435,---,1.008,1.4879,1.7731,5.1028,168,2813,3715,4148,---,---
04804757_04804758,P933611 TO P933610,3-#4_CU_C,13.03,ABCN,12,169,2539,3760,3862,4341,0.7603,1.4031,1.4976,4.8029,169,3187,4392,4847,4714,5071
04804758_04804759,P933610 TO P933609,3-#4_CU_C,13.09,ABCN,12,169,2518,3722,3823,4298,0.7765,1.4126,1.5172,4.8388,169,3153,4334,4788,4658,5004
04804759_04804760,P933609 TO P933608,3-#4_CU_C,13.15,ABCN,12,168,2496,3686,3786,4256,0.7927,1.422,1.5367,4.8744,168,3119,4278,4731,4604,4939
04804760_04804761,P933608 TO P933607,3-#4_CU_C,13.27,ABCN,12,168,2456,3615,3714,4174,0.8245,1.4405,1.575,4.9447,168,3056,4171,4621,4501,4816
04804761_04804762,P933607 TO P933587,3-#4_CU_C,13.48,ABCN,12,168,2388,3498,3594,4039,0.8798,1.4726,1.6417,5.0669,168,2951,3997,4442,4332,4616
04804762_04804763,P933587 TO P733597,3-#4_CU_C,13.54,ABCN,12,168,2370,3468,3564,4004,0.8945,1.4812,1.6595,5.0995,168,2924,3954,4396,4289,4565
04804763_04804764,P733597 TO P2044169099,3-#4_CU_C,13.68,ABCN,12,168,2329,3396,3490,3921,0.9304,1.5021,1.7028,5.1788,168,2861,3850,4288,4188,4446
04804764_04804765,P2044169099 TO P933622,3-#4_CU_B,13.86,AB N,12,168,2275,3302,3394,---,0.9789,1.5312,1.7613,5.2842,168,2780,3718,4148,---,---
04804764_04804774,P2044169099 TO P933621,3-#4_CU_C,13.74,ABCN,12,168,2311,3365,3459,3886,0.946,1.5111,1.7216,5.2133,168,2834,3807,4242,4145,4396
04804765_04804766,P933622 TO P2041269097,3-#4_CU_B,13.98,AB N,12,167,2241,3243,3335,---,1.0101,1.5499,1.7988,5.3519,167,2730,3638,4062,---,---
04804766_04804767,P2041269097 TO CG199999,3-#4_CU_B,13.99,AB N,12,167,2238,3238,3330,---,1.0127,1.5514,1.802,5.3576,167,2726,3631,4055,---,---
04804766_04804768,P2041269097 TO P933623,3-#4_CU_B,14.04,AB N,12,167,2225,3215,3306,---,1.0256,1.5592,1.8176,5.3856,167,2706,3599,4020,---,---
04804768_04804769,P933623 TO P733350,3-#4_CU_B,14.21,AB N,12,167,2179,3136,3225,---,1.0703,1.586,1.8714,5.4826,167,2638,3492,3905,---,---
04804769_04804770,P733350 TO P2037469094,3-#4_CU_B,14.39,AB N,12,167,2133,3058,3145,---,1.1166,1.6137,1.9272,5.5831,167,2572,3388,3792,---,---
04804770_04804771,P2037469094 TO P933599,3-#4_CU_B,14.58,AB N,12,167,2085,2975,3061,---,1.1677,1.6444,1.9889,5.6941,167,2502,3279,3674,---,---
04804771_04804772,P933599 TO P1694069084,3-#4_CU_B,14.77,AB N,12,167,2040,2899,2984,---,1.217,1.674,2.0484,5.8013,167,2439,3181,3567,---,---
04804772_04804773,P1694069084 TO P1695469087,3-#4_CU_B,14.86,AB N,12,166,2020,2864,2948,---,1.2403,1.688,2.0764,5.8519,166,2410,3136,3518,---,---
04804774_04804775,P933621 TO P933573,3-#4_CU_C,13.96,ABCN,12,167,2246,3253,3345,3757,1.0058,1.5459,1.7937,5.3455,167,2736,3650,4076,3989,4215
04804774_04804781,P933621 TO CG199999,3-#4_CU_C,13.75,ABCN,12,168,2308,3360,3454,3880,0.9486,1.5127,1.7247,5.2191,168,2830,3800,4235,4138,4388
04804775_04804776,P933573 TO P933572,3-#4_CU_C,14.15,ABCN,12,167,2196,3168,3258,3658,1.0538,1.5738,1.8516,5.4515,167,2663,3533,3951,3872,4080
04804776_04804777,P933572 TO P2043169078,3-#4_CU_B,14.37, BCN,12,167,2137,3067,3155,---,1.1127,1.6091,1.9225,5.5794,167,2577,3398,3805,---,---
04804777_04804778,P2043169078 TO P2045669069,3-#4_CU_B,14.5, BCN,12,167,2105,3012,3098,---,1.1464,1.6294,1.9632,5.6526,167,2531,3326,3726,---,---
04804778_04804779,P2045669069 TO P2046869074,3-#4_CU_B,14.67, BCN,12,167,2063,2940,3025,---,1.1917,1.6565,2.0178,5.751,167,2471,3232,3624,---,---
04804779_04804780,P2046869074 TO P2047569077,3-#4_CU_B,14.73, BCN,12,167,2050,2918,3003,---,1.206,1.6651,2.0351,5.7821,167,2453,3204,3593,---,---
04804782_04804783,P733332 TO P933582,3-#6_CU_B,12.32,AB N,12,170,2833,4298,4410,---,0.5234,1.2941,1.2226,4.3893,170,3715,5371,5783,---,---
04804783_04804784,P933582 TO P933581,3-#6_CU_B,12.44,AB N,12,169,2775,4187,4296,---,0.5733,1.3135,1.2789,4.4582,169,3600,5140,5572,---,---
04804784_04804785,P933581 TO P933568,3-#6_CU_B,12.57,AB N,12,169,2719,4075,4184,---,0.6242,1.3334,1.3364,4.5284,169,3489,4924,5369,---,---
04804785_04804786,P933568 TO P933567,3-#6_CU_B,12.69,AB N,12,169,2661,3964,4070,---,0.677,1.354,1.3961,4.6014,169,3380,4716,5170,---,---
04804786_04804787,P933567 TO CG199999,3-#4_CU_B,12.7,AB N,12,169,2658,3957,4063,---,0.6797,1.3555,1.3993,4.6071,169,3374,4705,5159,---,---
04804786_04804788,P933567 TO P933566,3-#4_CU_B,12.81,AB N,12,169,2616,3883,3989,---,0.7086,1.3729,1.4342,4.6699,169,3307,4587,5042,---,---
04804788_04804789,P933566 TO P933583,3-#4_CU_B,12.89,AB N,12,169,2585,3830,3934,---,0.7304,1.386,1.4605,4.7173,169,3257,4502,4956,---,---
04804789_04804790,P933583 TO CG199999,3-#4_CU_B,12.9,AB N,12,169,2582,3823,3927,---,0.7331,1.3876,1.4636,4.723,169,3252,4492,4946,---,---
04804791_04804792,P733369 TO P733361,3-#6_CU_B,12.07,A CN,12,170,2942,4480,4595,---,0.4661,1.2556,1.1514,4.2405,170,3901,5707,6094,---,---
04804792_04804793,P733361 TO CG199999,3-#6_CU_B,12.08,A CN,12,170,2936,4470,4585,---,0.4703,1.2572,1.1562,4.2463,170,3890,5685,6074,---,---
04804792_04804794,P733361 TO P733360,3-#6_CU_B,12.19,A CN,12,170,2879,4359,4473,---,0.5173,1.2756,1.2093,4.3112,170,3771,5443,5859,---,---
04804794_04804795,P733360 TO P733337,3-#6_CU_B,12.31,A CN,12,170,2819,4243,4355,---,0.5677,1.2952,1.2662,4.3808,170,3651,5204,5640,---,---
04804795_04804796,P733337 TO P733336,3-#6_CU_B,12.43,A CN,12,169,2760,4128,4238,---,0.6189,1.3152,1.324,4.4514,169,3536,4981,5431,---,---
04804797A_04804798,P37282 TO P2048569168,3-#6_CU_C,11.94,ABCN,12,170,3012,4612,4730,5326,0.4162,1.2325,1.1001,4.1607,170,4040,6000,6346,6155,6929
04804797A_04804888,P37282 TO P37281,3-#4_CU_C,12.03,ABCN,12,170,2980,4568,4684,5275,0.4198,1.2446,1.1083,4.2085,170,4000,5944,6288,6097,6864
04804798_04804799,P2048569168 TO P2048869155,3-#6_CU_C,12.08,ABCN,12,170,2939,4475,4590,5167,0.4738,1.2543,1.1651,4.2416,170,3885,5679,6069,5884,6558
04804799_04804800,P2048869155 TO CG199999,3-#6_CU_C,12.09,ABCN,12,170,2933,4465,4580,5156,0.4779,1.2559,1.1699,4.2474,170,3875,5657,6050,5865,6532
04804799_04804822,P2048869155 TO P933564,3-#6_CU_C,12.21,ABCN,12,170,2872,4347,4461,5020,0.5283,1.275,1.2268,4.3182,170,3748,5402,5823,5646,6238
04804801A_04804802,D198505 TO H125122,2/0AL_PECN,12.2,ABCN,12,170,3079,4703,4824,5431,0.3591,1.2241,1.0218,4.075,170,4205,6303,6589,6391,7278
04804802_04804803,H125122 TO D198508,1C#2SAPECN,12.67,A  N,12,170,2914,---,---,---,0.569,1.2925,1.2317,4.1435,170,3756,---,---,---,---
04804802_04804805,H125122 TO D198507,1C#2SAPECN,12.64, B N,12,170,2927,---,---,---,0.5524,1.2871,1.2151,4.138,170,3788,---,---,---,---
04804802_04804806,H125122 TO D198506,1C#2SAPECN,12.31,  CN,12,170,3038,---,---,---,0.4103,1.2408,1.0731,4.0917,170,4087,---,---,---,---
04804802_04804807,H125122 TO H125367,2/0AL_PECN,12.7,ABCN,12,170,2964,4536,4652,5238,0.4433,1.2462,1.2646,4.182,170,3895,5834,6113,6012,6737
04804803_04804804,D198508 TO D198510,1C#2SAPECN,13.06,A  N,12,169,2783,---,---,---,0.7378,1.3475,1.4005,4.1985,169,3452,---,---,---,---
04804807_04804808,H125367 TO D198504,1C#2SAPECN,12.95,A  N,12,169,2880,---,---,---,0.5507,1.2812,1.372,4.217,169,3684,---,---,---,---
04804807_04804809,H125367 TO D198503,1C#2SAPECN,12.77, B N,12,170,2942,---,---,---,0.4718,1.2555,1.2931,4.1913,170,3837,---,---,---,---
04804807_04804810,H125367 TO H125120,2/0AL_PECN,13.25,ABCN,12,169,2841,4354,4465,5027,0.5347,1.2702,1.5281,4.2981,169,3601,5390,5659,5642,6224
04804810_04804811,H125120 TO D198502,1C#2SAPECN,13.46,  CN,12,169,2771,---,---,---,0.6268,1.3002,1.6201,4.3281,169,3443,---,---,---,---
04804810_04804812,H125120 TO D198500,1C#2SAPECN,13.44,A  N,12,169,2780,---,---,---,0.6149,1.2963,1.6083,4.3242,169,3462,---,---,---,---
04804810_04804813,H125120 TO H125119,2/0AL_PECN,13.84,ABCN,12,169,2715,4162,4268,4806,0.632,1.2957,1.8083,4.4215,169,3330,4981,5236,5290,5751
04804813_04804814,H125119 TO D153395,1C#2SAPECN,14.21,ABCN,12,168,2594,3916,4019,4522,0.7607,1.33,2.0452,4.514,168,3091,4519,4789,4876,5218
04804813_04804815,H125119 TO D198499,1C#2SAPECN,14.01,  CN,12,168,2660,---,---,---,0.7065,1.32,1.8828,4.4458,168,3218,---,---,---,---
04804813_04804816,H125119 TO H125117,2/0AL_PECN,14.47,ABCN,12,168,2584,3962,4062,4575,0.7368,1.3232,2.1105,4.5546,168,3078,4599,4838,4950,5311
04804816_04804817,H125117 TO D198497,1C#2SAPECN,14.52, B N,12,168,2567,---,---,---,0.7605,1.3309,2.1342,4.5623,168,3046,---,---,---,---
04804816_04804819,H125117 TO H111049,2/0AL_PECN,15.31,ABCN,12,167,2420,3708,3802,4282,0.8768,1.3599,2.5139,4.7323,167,2792,4169,4387,4552,4814
04804817_04804818,D198497 TO D198495,1C#2SAPECN,14.71, B N,12,167,2509,---,---,---,0.8438,1.358,2.2175,4.5895,167,2940,---,---,---,---
04804819_04804820,H111049 TO D121428,1C#2SAPECN,15.54,  CN,12,167,2354,---,---,---,0.9793,1.3933,2.6164,4.7657,167,2682,---,---,---,---
04804819_04804821,H111049 TO D198496,1C#2SAPECN,15.56,A  N,12,167,2350,---,---,---,0.9859,1.3955,2.623,4.7679,167,2675,---,---,---,---
04804822_04804823,P933564 TO P933580,3-#6_CU_C,12.33,ABCN,12,169,2813,4235,4347,4891,0.5775,1.2936,1.2823,4.3873,169,3632,5173,5613,5446,5974
04804823_04804824,P933580 TO P933578,3-#6_CU_C,12.46,ABCN,12,169,2749,4112,4222,4748,0.6331,1.3147,1.3451,4.4653,169,3509,4935,5389,5235,5699
04804824_04804825,P933578 TO P933577,3-#6_CU_C,12.58,ABCN,12,169,2696,4009,4117,4629,0.681,1.3328,1.3991,4.5325,169,3409,4746,5207,5064,5481
04804825_04804826,P933577 TO P933559,3-#4_CU_C,12.76,ABCN,12,169,2625,3885,3991,4486,0.7297,1.3611,1.4579,4.6403,169,3295,4549,5010,4877,5253
04804826_04804827,P933559 TO P933556,3-#6_CU_C,12.88,ABCN,12,169,2575,3789,3893,4375,0.778,1.3795,1.5124,4.7081,169,3205,4386,4846,4726,5064
04804827_04804828,P933556 TO P195247,3-#6_CU_C,12.96,ABCN,12,168,2538,3718,3822,4294,0.8141,1.3931,1.5532,4.7588,168,3142,4270,4730,4618,4931
04804827_04804884,P933556 TO P933557,3-#6_CU_C,12.96,AB N,12,168,2540,3721,3824,---,0.8128,1.3926,1.5517,4.7569,168,3144,4275,4734,---,---
04804828_04804829,P195247 TO P195246,3-#6_CU_C,13.03,ABCN,12,168,2511,3667,3769,4234,0.8413,1.4034,1.5839,4.797,168,3095,4188,4645,4540,4835
04804829_04804830,P195246 TO P195243,3-#6_CU_C,13.3,ABCN,12,168,2406,3465,3564,4001,0.953,1.4458,1.71,4.9538,168,2917,3877,4322,4243,4477
04804830_04804831,P195243 TO P933555,3-#6_CU_C,13.53,ABCN,12,167,2320,3302,3399,3813,1.0501,1.4826,1.8197,5.0902,167,2778,3642,4070,4012,4205
04804831_04804832,P933555 TO P933554,3-#6_CU_C,13.61,ABCN,12,167,2291,3247,3343,3749,1.0849,1.4958,1.859,5.1391,167,2731,3564,3986,3935,4116
04804831_04804835,P933555 TO P933553,3-#6_CU_C,13.67,ABCN,12,167,2271,3211,3307,3708,1.1078,1.5044,1.8848,5.1713,167,2701,3515,3932,3885,4059
04804832_04804833,P933554 TO P933549,3-#4_CU_C,13.73,ABCN,12,167,2256,3190,3285,3684,1.1161,1.5139,1.8966,5.2081,167,2683,3491,3906,3859,4031
04804833_04804834,P933549 TO P933550,3-#4_CU_C,13.85,ABCN,12,167,2223,3135,3228,3620,1.1473,1.532,1.9342,5.277,167,2636,3420,3829,3786,3949
04804835_04804836,P933553 TO P933552,3-#6_CU_C,13.83,ABCN,12,167,2217,3110,3204,3591,1.1751,1.5299,1.9608,5.2658,167,2617,3377,3782,3747,3900
04804836_04804837,P933552 TO P933548,3-#6_CU_C,13.98,ABCN,12,167,2165,3016,3108,3482,1.2412,1.555,2.0354,5.3585,167,2539,3252,3643,3620,3755
04804837_04804838,P933548 TO P933540,3-#6_CU_C,14.12, BCN,12,166,2123,2938,3029,---,1.298,1.5765,2.0996,5.4383,166,2475,3152,3531,---,---
04804837_04804840,P933548 TO P933547,3-#4_CU_C,14.07,ABCN,12,166,2143,2979,3070,3440,1.2638,1.5681,2.0627,5.4086,166,2508,3207,3594,3573,3703
04804837_04804846,P933548 TO P933541,3-#6_CU_C,14.13,ABCN,12,166,2121,2935,3025,3389,1.3007,1.5775,2.1026,5.4421,166,2472,3147,3526,3512,3634
04804838_04804839,P933540 TO P931087,3-#6_CU_C,14.25, BCN,12,166,2083,2866,2956,---,1.3533,1.5974,2.162,5.5159,166,2416,3060,3428,---,---
04804840_04804841,P933547 TO P933546,3-#4_CU_C,14.25,ABCN,12,166,2096,2904,2993,3353,1.3123,1.5963,2.1211,5.5156,166,2445,3115,3492,3476,3597
04804841_04804842,P933546 TO CG199999,3-#4_CU_C,14.26,ABCN,12,166,2093,2900,2989,3348,1.3149,1.5978,2.1243,5.5214,166,2442,3110,3486,3471,3592
04804841_04804843,P933546 TO P933545,3-#4_CU_C,14.37,ABCN,12,166,2066,2856,2945,3298,1.3438,1.6147,2.1592,5.5853,166,2406,3058,3428,3416,3531
04804843_04804844,P933545 TO P933544,3-#4_CU_C,14.5,ABCN,12,166,2037,2809,2896,3243,1.3763,1.6336,2.1984,5.6573,166,2366,3001,3365,3355,3466
04804844_04804845,P933544 TO P933543,3-#4_CU_C,14.63,ABCN,12,166,2005,2759,2845,3185,1.412,1.6543,2.2415,5.7362,166,2325,2941,3298,3292,3396
04804846_04804847,P933541 TO P931078,3-#6_CU_C,14.29,ABCN,12,166,2071,2844,2933,3284,1.3706,1.604,2.1815,5.5402,166,2398,3032,3397,3393,3501
04804847_04804848,P931078 TO P931101,3-#6_CU_C,14.38,AB N,12,166,2047,2801,2890,---,1.4046,1.6169,2.22,5.588,166,2364,2979,3338,---,---
04804847_04804853,P931078 TO P933539,3-#4_CU_C,14.44, BCN,12,166,2035,2787,2875,---,1.41,1.6269,2.229,5.6273,166,2351,2964,3322,---,---
04804847_04804860,P931078 TO P931063,3-#6_CU_C,14.4,ABCN,12,166,2039,2788,2876,3219,1.4157,1.6211,2.2325,5.6036,166,2353,2962,3318,3320,3420
04804848_04804849,P931101 TO P2062869223,3-#6_CU_C,14.55,AB N,12,166,1996,2712,2799,---,1.4793,1.6452,2.3043,5.6929,166,2291,2868,3213,---,---
04804849_04804850,P2062869223 TO P931113,3-#6_CU_C,14.68,AB N,12,165,1962,2652,2738,---,1.5318,1.6651,2.3636,5.7667,165,2243,2795,3130,---,---
04804850_04804851,P931113 TO P931064,3-#4_CU_C,14.8,AB N,12,165,1937,2613,2698,---,1.5627,1.683,2.4008,5.8348,165,2211,2750,3080,---,---
04804850_04804852,P931113 TO CG199999,3-#6_CU_B,14.69,AB N,12,165,1959,2647,2733,---,1.536,1.6667,2.3684,5.7725,165,2239,2790,3124,---,---
04804853_04804854,P933539 TO P933538,3-#4_CU_C,14.57, BCN,12,166,2006,2742,2829,---,1.4421,1.6456,2.2678,5.6984,166,2314,2912,3263,---,---
04804854_04804855,P933538 TO P933537,3-#4_CU_C,14.69, BCN,12,165,1978,2698,2784,---,1.4748,1.6646,2.3072,5.7706,165,2277,2860,3205,---,---
04804855_04804856,P933537 TO CG199999,3-#4_CU_C,14.7, BCN,12,165,1976,2694,2780,---,1.4774,1.6661,2.3104,5.7764,165,2274,2856,3201,---,---
04804855_04804857,P933537 TO P933536,3-#4_CU_C,14.81, BCN,12,165,1952,2657,2742,---,1.5058,1.6827,2.3446,5.8391,165,2244,2812,3152,---,---
04804857_04804858,P933536 TO P933535,3-#4_CU_C,14.99, BCN,12,165,1913,2598,2681,---,1.5528,1.71,2.4013,5.943,165,2194,2743,3075,---,---
04804858_04804859,P933535 TO P933534,3-#4_CU_C,15.09, BCN,12,165,1892,2565,2647,---,1.5797,1.7256,2.4337,6.0024,165,2167,2705,3032,---,---
04804860_04804861,P931063 TO P931062,3-#6_CU_C,14.61,ABCN,12,165,1982,2687,2774,3103,1.5007,1.6533,2.3285,5.723,165,2271,2838,3179,3191,3277
04804861_04804862,P931062 TO P931065,3-#4_CU_C,14.75,A CN,12,165,1949,2636,2722,---,1.5397,1.676,2.3755,5.8091,165,2230,2780,3113,---,---
04804861_04804878,P931062 TO P931083,3-#4_CU_C,14.74,AB N,12,165,1952,2640,2726,---,1.5368,1.6743,2.372,5.8028,165,2233,2784,3118,---,---
04804862_04804863,P931065 TO P933528,3-#4_CU_B,14.87,A CN,12,165,1924,2596,2681,---,1.5711,1.6948,2.4133,5.8773,165,2197,2734,3062,---,---
04804863_04804864,P933528 TO P933529,3-#4_CU_C,15,A CN,12,165,1898,2557,2640,---,1.6033,1.7136,2.4522,5.9486,165,2164,2689,3011,---,---
04804864_04804865,P933529 TO P2069769180,3-#4_CU_C,15.12,A CN,12,165,1873,2519,2602,---,1.6349,1.7319,2.4903,6.0183,165,2133,2646,2963,---,---
04804865_04804866,P2069769180 TO P933530,3-#4_CU_B,15.27,A CN,12,165,1843,2472,2554,---,1.6751,1.7561,2.5388,6.1057,165,2095,2593,2903,---,---
04804866_04804867,P933530 TO P933526,3-#4_CU_C,15.58,A CN,12,164,1785,2384,2463,---,1.7558,1.803,2.6361,6.2841,164,2022,2493,2791,---,---
04804866_04804875,P933530 TO P933531,3-#4_CU_B,15.4,A CN,12,164,1818,2433,2514,---,1.7097,1.7768,2.5804,6.1807,164,2063,2549,2853,---,---
04804867_04804868,P933526 TO P933525,3-#6_CU_B,15.71,A CN,12,164,1755,2333,2411,---,1.8126,1.8251,2.7002,6.3624,164,1982,2433,2722,---,---
04804867_04804871,P933526 TO P933527,3-#4_CU_B,15.73,A CN,12,164,1758,2343,2421,---,1.7953,1.8267,2.6837,6.3698,164,1988,2447,2739,---,---
04804868_04804869,P933525 TO P933524,3-#6_CU_B,15.83,A CN,12,164,1729,2288,2366,---,1.8634,1.845,2.7576,6.4326,164,1946,2382,2663,---,---
04804869_04804870,P933524 TO P933523,3-#6_CU_B,15.95,A CN,12,164,1704,2246,2322,---,1.9137,1.8645,2.8143,6.5019,164,1913,2333,2607,---,---
04804871_04804872,P933527 TO P931072,3-#4_CU_B,15.85,A CN,12,164,1737,2311,2388,---,1.8267,1.8455,2.7216,6.4381,164,1962,2411,2698,---,---
04804872_04804873,P931072 TO P931115,3-#4_CU_C,15.97,A CN,12,164,1716,2279,2356,---,1.8587,1.8641,2.7601,6.5086,164,1937,2377,2659,---,---
04804873_04804874,P931115 TO P931081,3-#4_CU_B,16.09,A CN,12,164,1695,2248,2323,---,1.8913,1.8837,2.7995,6.5796,164,1911,2342,2619,---,---
04804875_04804876,P933531 TO P933532,3-#4_CU_B,15.52,A CN,12,164,1795,2399,2478,---,1.7415,1.7959,2.6188,6.2498,164,2035,2510,2809,---,---
04804876_04804877,P933532 TO CG199999,3-#4_CU_B,15.53,A CN,12,164,1793,2396,2475,---,1.7441,1.7974,2.622,6.2555,164,2033,2507,2806,---,---
04804878_04804879,P931083 TO P931121,3-#4_CU_C,14.87,AB N,12,165,1924,2598,2682,---,1.5702,1.6937,2.4122,5.8765,165,2198,2735,3063,---,---
04804879_04804880,P931121 TO P931118,3-#4_CU_C,14.99,AB N,12,165,1899,2559,2642,---,1.6019,1.7122,2.4505,5.9467,165,2166,2691,3013,---,---
04804880_04804881,P931118 TO P931093,3-#4_CU_C,15.11,AB N,12,165,1874,2521,2603,---,1.6339,1.7308,2.4891,6.0174,165,2134,2647,2965,---,---
04804881_04804882,P931093 TO P931092,3-#4_CU_C,15.23,AB N,12,165,1851,2485,2567,---,1.6648,1.7488,2.5264,6.0856,165,2105,2607,2919,---,---
04804882_04804883,P931092 TO P931114,3-#4_CU_C,15.33,AB N,12,165,1830,2454,2535,---,1.692,1.7646,2.5592,6.1458,165,2079,2572,2880,---,---
04804884_04804885,P933557 TO P933558,3-#6_CU_C,13.08,AB N,12,168,2489,3623,3725,---,0.8649,1.4124,1.6106,4.8301,168,3056,4118,4573,---,---
04804885_04804886,P933558 TO P933561,3-#6_CU_C,13.19,AB N,12,168,2447,3544,3644,---,0.9083,1.4288,1.6596,4.8911,168,2986,3996,4446,---,---
04804886_04804887,P933561 TO CG199999,3-#6_CU_C,13.2,AB N,12,168,2443,3536,3637,---,0.9125,1.4304,1.6643,4.897,168,2979,3985,4434,---,---
04804888_04804889,P37281 TO P195249,3-#4_CU_C,12.16,ABCN,12,170,2920,4465,4579,5156,0.4543,1.2646,1.1498,4.2847,170,3889,5730,6099,5910,6617
04804888_04804905,P37281 TO P237033,3-#4_CU_C,12.08,ABCN,12,170,2956,4527,4642,5227,0.4336,1.2526,1.1249,4.239,170,3955,5857,6211,6021,6763
04804889_04804890,P195249 TO P933562,3-#4_CU_B,12.3, BCN,12,170,2855,4351,4463,---,0.493,1.2878,1.1965,4.3688,170,3772,5505,5896,---,---
04804889_04804891,P195249 TO P2051169215,3-#4_CU_B,12.24,A CN,12,170,2883,4400,4513,---,0.4762,1.2778,1.1763,4.3324,170,3822,5601,5982,---,---
04804891_04804892,P2051169215 TO P931737,3-#4_CU_B,12.37,A CN,12,170,2828,4302,4413,---,0.5099,1.298,1.2169,4.4055,170,3723,5412,5810,---,---
04804892_04804893,P931737 TO P931648,3-#6_CU_B,12.54,A CN,12,169,2744,4140,4248,---,0.5835,1.3267,1.3001,4.5071,169,3554,5074,5502,---,---
04804892_04804897,P931737 TO P931738,3-#4_CU_B,12.57,A CN,12,170,2747,4158,4267,---,0.5617,1.329,1.2793,4.518,170,3580,5144,5561,---,---
04804893_04804894,P931648 TO P931647,3-#6_CU_B,12.67,A CN,12,169,2685,4024,4131,---,0.6375,1.3477,1.361,4.5816,169,3440,4850,5292,---,---
04804894_04804895,P931647 TO CG199999,3-#6_CU_B,12.68,A CN,12,169,2681,4016,4122,---,0.6417,1.3494,1.3657,4.5874,169,3431,4834,5276,---,---
04804894_04804896,P931647 TO P2055769209,3-#4_CU_B,12.83,A CN,12,169,2626,3920,4025,---,0.6783,1.3722,1.4102,4.6702,169,3342,4676,5122,---,---
04804897_04804898,P931738 TO P931750,3-#4_CU_B,12.68,A CN,12,169,2700,4076,4182,---,0.5926,1.3476,1.3166,4.5851,169,3499,4996,5420,---,---
04804898_04804899,P931750 TO P931739,3-#6_CU_B,12.77,A CN,12,169,2660,3997,4102,---,0.6306,1.3624,1.3595,4.6376,169,3420,4841,5275,---,---
04804898_04804902,P931750 TO P931639,3-#4_CU_B,12.87,A CN,12,169,2629,3950,4054,---,0.6415,1.3769,1.3756,4.6913,169,3379,4777,5210,---,---
04804899_04804900,P931739 TO P931736,3-#6_CU_B,12.85,A CN,12,169,2628,3934,4039,---,0.6613,1.3744,1.3942,4.6799,169,3359,4723,5162,---,---
04804900_04804901,P931736 TO P931735,3-#6_CU_B,12.98,A CN,12,169,2571,3822,3925,---,0.7173,1.3962,1.4575,4.7573,169,3252,4520,4966,---,---
04804905_04804906,P237033 TO P931649,3-#4_CU_C,12.18,ABCN,12,170,2910,4448,4562,5136,0.4601,1.268,1.1569,4.2976,170,3871,5696,6068,5880,6577
04804906_04804907,P931649 TO P734121,3-#4_CU_C,12.3,ABCN,12,170,2857,4357,4468,5030,0.4918,1.2864,1.1951,4.3676,170,3775,5514,5904,5719,6367
04804907_04804908,P734121 TO CG199999,3-#4_CU_C,12.31,ABCN,12,170,2853,4349,4461,5022,0.4944,1.288,1.1983,4.3734,170,3768,5499,5891,5706,6350
04804907_04804909,P734121 TO P931650,3-#4_CU_C,12.42,ABCN,12,170,2805,4266,4376,4925,0.5242,1.3053,1.2341,4.4392,170,3682,5339,5744,5563,6164
