Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
05201143_05201144,3-#2_AL_B,180,7.95,AB N,123.1,0,0.4,89.5,0,0,6,3,6,3,25,2,0,0,---,P816640 TO P814612
05201146_05201147,3-#2_AL_B,180,7.97,AB N,123.1,0,2.2,89.5,1,1,6,3,28,14,125,7,0,0,---,P814613 TO P814614
05201147_05201148,3-#2_AL_B,180,8.24,AB N,123.1,0,1.8,89.5,1,1,0,0,23,11,100,6,0,0,---,P814614 TO P814615
05201148_05201149,3-#2_AL_B,180,8.35,AB N,123.1,0,0.9,89.5,0,0,6,3,11,6,50,3,0,0,---,P814615 TO P135161
05201148_05201152,3-#2_AL_B,180,8.42,AB N,123.1,0,0.9,89.5,0,0,11,6,11,6,50,3,0,0,---,P814615 TO P814616
05201149_05201150,3-#2_AL_B,180,8.66,AB N,123.1,0,0.4,89.5,0,0,0,0,6,3,25,1,0,0,---,P135161 TO P135162
05201150_05201151,3-#2_AL_B,180,8.89,AB N,123.1,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P135162 TO P135163
05201153_05201154,3-#2_AL_C,180,7.65,ABCN,123.1,0,1.1,89.5,1,1,0,0,22,11,95,5,0,0,---,P131427 TO P131428
05201154_05201155,3-#2_AL_C,180,7.77,ABCN,123.1,0,1.1,89.5,1,1,0,0,22,11,95,5,0,0,---,P131428 TO P131429
05201155_05201156,3-#2_AL_C,180,8.04,ABCN,123.1,0,1.1,89.5,1,1,6,3,22,11,95,5,0,0,---,P131429 TO P131430
05201156_05201157,3-#2_AL_C,180,8.4,ABCN,123.1,0,0.8,89.5,0,0,0,0,16,8,70,3,0,0,---,P131430 TO P131431
05201157_05201158,3-#2_AL_C,180,8.59,ABCN,123.1,0,0.8,89.5,0,0,6,3,16,8,70,3,0,0,---,P131431 TO P131432
05201158_05201159,3-#2_AL_C,180,8.77,ABCN,123.1,0,0.5,89.5,0,0,10,5,10,5,45,1,0,0,---,P131432 TO P105190
05201171A_05202890,1C#2SAPECN,108,6.45,AB N,122.8,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P104775 TO D128418
05201175A_05201176,3-#4_CU_B,180,6.69, BCN,122.5,0,8.9,89.5,5,5,0,0,112,56,499,25,0,0,---,P514168 TO P514169
05201176_05201177,3-#4_CU_B,180,6.84, BCN,122.5,0,8.9,89.5,5,5,11,6,112,56,499,25,0,0,---,P514169 TO P514170
05201177_05201178,3-#2A5005C,180,7.11, BCN,122.5,0,8,89.5,4,4,0,0,101,50,450,24,0,0,---,P514170 TO P514171
05201178_05201179,3-#2A5005C,180,7.35, BCN,122.5,0,4.4,89.5,2,2,0,0,56,28,250,14,0,0,---,P514171 TO P517774
05201178_05201191,3-#2_AL_B,180,7.36, BCN,122.5,0,3.5,89.5,2,2,6,3,45,22,200,10,0,0,---,P514171 TO P517776
05201179_05201180,3-#2A5005C,180,7.46, BCN,122.5,0,4.4,89.5,2,2,6,3,56,28,250,14,0,0,---,P517774 TO P814586
05201180_05201181,3-#2A5005C,180,7.56, BCN,122.5,0,4,89.5,2,2,0,0,51,25,225,12,0,0,---,P814586 TO P517775
05201191_05201192,3-#2_AL_B,180,7.58, BCN,122.5,0,3.1,89.5,2,2,11,6,39,20,175,9,0,0,---,P517776 TO P617900
05201192_05201193,3-#2_AL_B,180,7.91, BCN,122.5,0,2.2,89.5,1,1,0,0,28,14,125,7,0,0,---,P617900 TO P617901
05201193_05201194,3-#2_AL_B,180,8.12, BCN,122.5,0,2.2,89.5,1,1,0,0,28,14,125,7,0,0,---,P617901 TO P617902
05201194_05201195,3-#2_AL_B,180,8.31, BCN,122.5,0,2.2,89.5,1,1,0,0,28,14,125,7,0,0,---,P617902 TO P617903
05201199A_05202880,1C#2SAPECN,108,7.01,AB N,122.5,0,2.2,89.5,2,2,0,0,28,14,125,9,0,0,---,P113783 TO D137660
05201211A_05201212,3-3/0_AL_C,300,10.06,ABCN,120.9,0,166.9,97.2,56,56,2,1,3397,821,9931,319,1,1,---,520-18R TO P135271
05201212_05201213,3-3/0_AL_C,300,10.61,ABCN,120.7,0.2,166.7,97.2,56,56,0,0,3394,818,9921,318,5,7,---,P135271 TO P227442
05201213_05201214,3-3/0_AL_C,300,10.96,ABCN,120.6,0,1.5,89.5,0,0,0,0,27,14,125,4,0,0,---,P227442 TO P715905
05201213_05201220,3-3/0_AL_C,300,10.92,ABCN,120.5,0.1,165.3,97.3,55,55,0,0,3361,798,9797,314,3,4,---,P227442 TO P227443
05201220_05201221,3-3/0_AL_C,300,11.26,ABCN,120.4,0.1,165.3,97.3,55,55,0,0,3359,795,9797,314,3,4,---,P227443 TO P227444
05201221_05201222,3-3/0_AL_C,300,11.41,ABCN,120.3,0.1,165.3,97.3,55,55,16,8,3356,791,9797,314,1,2,---,P227444 TO P227445
05201222_05201223,3-#2_AL_C,180,11.55,ABCN,120.2,0.1,164.5,97.4,91,91,0,0,3338,781,9722,313,3,2,---,P227445 TO P207678
05201223_05201224,3-#2_AL_B,180,11.87,A CN,120.2,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P207678 TO P207664
05201223_05201230,3-3/0_AL_C,300,12.07,ABCN,120,0.2,164.2,97.4,55,55,0,0,3329,776,9697,312,4,6,---,P207678 TO P230220
05201224_05201225,3-#2_AL_B,180,12.18,A CN,120.2,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P207664 TO P207665
05201225_05201226,3-#2_AL_B,180,12.39,A CN,120.2,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P207665 TO P207685
05201226_05201227,3-#2_AL_B,180,12.75,A CN,120.2,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P207685 TO P207686
05201227_05201228,3-#2_AL_B,180,13.06,A CN,120.2,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P207686 TO P207687
05201228_05201229,3-#2_AL_B,180,13.44,A CN,120.2,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,P207687 TO P207688
05201230_05201231,3-3/0_AL_C,300,12.46,ABCN,119.9,0.1,164.2,97.4,55,55,0,0,3325,770,9697,312,3,4,---,P230220 TO P227446
05201231_05201232,3-3/0_AL_C,300,13.42,ABCN,119.5,0.4,164.2,97.4,55,55,0,0,3322,766,9697,312,8,11,---,P227446 TO P227447
05201232_05201233,3-3/0_AL_C,300,13.72,ABCN,119.4,0.1,164.2,97.5,55,55,0,0,3313,755,9697,312,3,3,---,P227447 TO P227448
05201233_05201234,3-3/0_AL_C,300,14.62,ABCN,119,0.3,164.2,97.5,55,55,0,0,3311,751,9697,312,8,10,---,P227448 TO P227449
05201234_05201235,3-3/0_AL_C,300,15.24,ABCN,118.8,0.2,164.2,97.6,55,55,0,0,3303,741,9697,312,5,7,---,P227449 TO P227450
05201235_05201236,3-3/0_AL_C,300,15.45,ABCN,118.7,0.1,164.2,97.6,55,55,0,0,3298,734,9697,312,2,2,---,P227450 TO P227451
05201236_05201237,3-3/0_AL_C,300,15.74,ABCN,118.6,0.1,164.2,97.6,55,55,0,0,3296,732,9697,312,3,3,---,P227451 TO P227452
05201237_05201238,3-3/0_AL_C,300,16.58,ABCN,118.3,0.3,164.2,97.6,55,55,0,0,3293,728,9697,312,7,10,---,P227452 TO P227453
05201238_05201239,3-3/0_AL_C,300,17.01,ABCN,118.1,0.2,164.2,97.7,55,55,5,3,3286,719,9697,312,4,5,---,P227453 TO P227455
05201239_05201240,3-3/0_AL_C,300,17.37,ABCN,118,0.1,163.9,97.7,55,55,0,0,3277,711,9672,310,3,4,---,P227455 TO P227456
05201240_05201241,3-3/0_AL_C,300,17.57,ABCN,117.9,0.1,163.9,97.7,55,55,11,5,3274,707,9672,310,2,2,---,P227456 TO P227457
05201241_05201242,3-3/0_AL_C,300,17.94,ABCN,117.8,0.1,163.3,97.8,54,54,0,0,3262,699,9622,310,3,4,---,P227457 TO P227454
05201242_05201243,3-3/0_AL_C,300,18.42,ABCN,117.6,0.2,163.3,97.8,54,54,0,0,3259,695,9622,310,4,5,---,P227454 TO P227458
05201243_05201244,3-3/0_AL_C,300,19.04,ABCN,117.4,0.2,163.3,97.8,54,54,0,0,3255,690,9622,310,5,7,---,P227458 TO P227459
05201244_05201245,3-3/0_AL_C,300,19.44,ABCN,117.2,0.2,163.3,97.9,54,54,0,0,3249,683,9622,310,3,5,---,P227459 TO P227460
05201245_05201246,3-3/0_AL_C,300,19.66,ABCN,117.1,0.1,163.3,97.9,54,54,5,3,3246,678,9622,310,2,2,---,P227460 TO P235914
05201246_05201247,3-3/0_AL_C,300,19.94,ABCN,117,0.1,163,97.9,54,54,0,0,3239,673,9597,309,2,3,---,P235914 TO P227461
05201247_05201248,3-#2_AL_B,180,20.05,A CN,117,0,0.4,89.5,0,0,5,3,5,3,25,2,0,0,---,P227461 TO P30809
05201247_05201249,3-3/0_AL_C,300,20.2,ABCN,116.9,0.1,162.8,97.9,54,54,5,3,3231,667,9572,307,2,3,---,P227461 TO P227462
05201249_05201250,3-3/0_AL_C,300,20.67,ABCN,116.8,0.2,162.5,98,54,54,5,3,3224,662,9547,306,4,5,---,P227462 TO P227463
05201250_05201251,3-3/0_AL_C,300,21.43,ABCN,116.5,0.3,162.2,98,54,54,16,8,3215,654,9522,305,6,9,---,P227463 TO P227464
05201251_05201252,3-3/0_AL_C,300,21.88,ABCN,116.3,0.2,161.4,98.1,54,54,0,0,3192,638,9447,304,4,5,---,P227464 TO P227465
05201252_05201253,3-#2A5005C,180,21.98,AB N,116.3,0,7,89.5,4,4,0,0,85,42,405,18,0,0,---,P227465 TO P325509
05201252_05201292,3-3/0_AL_C,300,22.08,ABCN,116.2,0.1,156.8,98.2,52,52,0,0,3104,591,9042,286,2,2,---,P227465 TO P227475
05201292_05201293,3-3/0_AL_C,300,22.09,ABCN,116.2,0,0.3,89.5,0,0,5,3,5,3,25,1,0,0,---,P227475 TO CG199999
05201292_05201294,3-3/0_AL_C,300,22.41,ABCN,116.1,0.1,156.6,98.3,52,52,0,0,3097,586,9017,285,3,3,---,P227475 TO P227476
05201294_05201295,3-3/0_AL_C,300,22.7,ABCN,116,0.1,156.1,98.3,52,52,2,1,3085,578,8972,283,2,3,---,P227476 TO P227478
05201294_05201877,3-#2A5005C,180,22.54,ABCN,116.1,0,0.5,89.5,0,0,9,5,9,5,45,2,0,0,---,P227476 TO P227477
05201295_05201296,3-3/0_AL_C,300,23.1,ABCN,115.9,0.1,156,98.3,52,52,0,0,3081,574,8962,281,3,4,---,P227478 TO P227479
05201296_05201297,3-3/0_AL_C,300,23.2,ABCN,115.8,0,155.7,98.3,52,52,0,0,3073,567,8937,281,1,1,---,P227479 TO P227481
05201296_05201876,3-#2A5005C,180,23.23,A CN,115.9,0,0.4,89.5,0,0,5,3,5,3,25,0,0,0,---,P227479 TO P227480
05201297_05201298,3-3/0_AL_C,300,23.6,ABCN,115.7,0.1,155.7,98.3,52,52,0,0,3072,566,8937,281,3,4,---,P227481 TO P227482
05201298_05201299,3-#2A5005C,180,23.9,ABCN,115.7,0,0.3,89.5,0,0,5,3,5,3,25,1,0,0,---,P227482 TO P227483
05201298_05201300,3-3/0_AL_C,300,23.8,ABCN,115.6,0.1,155.3,98.4,52,52,0,0,3062,558,8902,279,2,2,---,P227482 TO P325269
05201298_05201873,3-#2_AL_B,180,23.85,A CN,115.7,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P227482 TO P321092
05201873_05201874,3-#2_AL_B,180,24.06,A CN,115.7,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P321092 TO P321093
05201874_05201875,3-#2_AL_B,180,24.26,A CN,115.7,0,0.2,89.5,0,0,2,1,2,1,10,1,0,0,---,P321093 TO P169008
05202880_05202881,1C#2SAPECN,108,7.32,AB N,122.5,0,1.3,89.5,1,1,0,0,17,8,75,4,0,0,---,D137660 TO D137661
05202880_05202885,1C#2SAPECN,108,7.02,AB N,122.5,0,0.9,89.5,1,1,11,6,11,6,50,5,0,0,---,D137660 TO CG199999
05202881_05202882,1C#2SAPECN,108,7.56,AB N,122.5,0,0.9,89.5,1,1,6,3,11,6,50,2,0,0,---,D137661 TO D137663
05202881_05202884,1C#2SAPECN,108,7.68,AB N,122.5,0,0.4,89.5,0,0,6,3,6,3,25,2,0,0,---,D137661 TO D137662
05202882_05202883,1C#2SAPECN,108,8.02,AB N,122.5,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,D137663 TO D137659
0520717A_0520718,1C#2SAPECN,108,7.81,A  N,123.1,0,7.1,89.5,7,7,0,0,45,23,200,23,0,0,---,P135335 TO W126459
0520718_0520719,1C#2SAPECN,108,8.21,A  N,123.1,0,0.9,89.5,1,1,6,3,6,3,25,2,0,0,---,W126459 TO D203201
0520718_0520720,1C#2SAPECN,108,8.23,A  N,123.1,0,3.6,89.5,3,3,11,6,23,11,100,15,0,0,---,W126459 TO D115402
0520718_0520722,1C#2SAPECN,108,7.92,A  N,123.1,0,2.7,89.5,2,2,17,8,17,8,75,6,0,0,---,W126459 TO D115401
0520720_0520721,1C#2SAPECN,108,8.52,A  N,123.1,0,1.8,89.5,2,2,11,6,11,6,50,13,0,0,---,D115402 TO D115403
0520746A_0520747,2/0AL_PECN,158,8.31,ABCN,123.1,0,2.7,89.5,2,2,0,0,51,25,225,13,0,0,---,P313121 TO D4469769605
0520747_0520748,2ALPECNPID,115,8.7, BCN,123.1,0,3.6,89.5,3,3,0,0,45,22,200,12,0,0,---,D4469769605 TO H4471869591
0520747_0520761,1C#2SAPECN,108,8.46,A  N,123.1,0,0.9,89.5,1,1,6,3,6,3,25,1,0,0,---,D4469769605 TO D106483
0520748_0520749,2ALPECNPID,115,9.2, B N,123.1,0,3.6,89.5,3,3,0,0,23,11,100,3,0,0,---,H4471869591 TO H4473869618
0520748_0520756,2ALPECNPID,115,8.76, B N,123.1,0,0.9,89.5,1,1,6,3,6,3,25,4,0,0,---,H4471869591 TO D4471569591
0520748_0520757,2ALPECNPID,115,9.24,  CN,123.1,0,2.7,89.5,2,2,0,0,17,8,75,5,0,0,---,H4471869591 TO H4478669585
0520749_0520750,2ALPECNPID,115,9.38, B N,123.1,0,1.8,89.5,2,2,0,0,11,6,50,1,0,0,---,H4473869618 TO H4473769633
0520749_0520754,1C#2SAPECN,108,9.36, B N,123.1,0,0.9,89.5,1,1,6,3,6,3,25,1,0,0,---,H4473869618 TO D108918
0520749_0520755,1C#2SAPECN,108,9.28, B N,123.1,0,0.9,89.5,1,1,6,3,6,3,25,1,0,0,---,H4473869618 TO D4472769623
0520750_0520751,1C#2SAPECN,108,9.47, B N,123.1,0,0.9,89.5,1,1,6,3,6,3,25,0,0,0,---,H4473769633 TO D103311
0520750_0520752,1C#2SAPECN,108,9.44, B N,123.1,0,0.9,89.5,1,1,0,0,6,3,25,1,0,0,---,H4473769633 TO D4475269658
0520752_0520753,1C#2SAPECN,108,9.45, B N,123.1,0,0.9,89.5,1,1,6,3,6,3,25,1,0,0,---,D4475269658 TO CG199999
0520757_0520758,2ALPECNPID,115,9.5,  CN,123.1,0,0.9,89.5,1,1,6,3,6,3,25,1,0,0,---,H4478669585 TO D4480569591
0520757_0520759,1C#2SAPECN,108,9.38,  CN,123.1,0,0.9,89.5,1,1,6,3,6,3,25,1,0,0,---,H4478669585 TO D4485669655
0520757_0520760,2ALPECNPID,115,9.69,  CN,123.1,0,0.9,89.5,1,1,6,3,6,3,25,3,0,0,---,H4478669585 TO D4480969557
0520771A_0520772,2ALPECNPID,115,8.37, BCN,123.1,0,0.9,89.5,1,1,11,6,11,6,50,6,0,0,---,P716803 TO D4469169480
0520776A_0520778,1C#2SAPECN,108,8.88,  CN,123.1,0,1.8,89.5,2,2,0,0,11,6,50,4,0,0,---,P515528 TO H4424082860
0520778_0520779,1C#2SAPECN,108,9.25,  CN,123.1,0,0.9,89.5,1,1,6,3,6,3,25,3,0,0,---,H4424082860 TO D4424083100
0520778_0520780,1C#2SAPECN,108,9.02,  CN,123.1,0,0.9,89.5,1,1,6,3,6,3,25,1,0,0,---,H4424082860 TO D4439582710
0520802A_0520803,1C#2SAPECN,108,8.09,AB N,123.2,0,2.7,89.5,2,2,0,0,34,17,150,23,0,0,---,P417261 TO H4463569465
0520803_0520804,2ALPECNPID,115,8.38,AB N,123.2,0,0.9,89.5,1,1,11,6,11,6,50,11,0,0,---,H4463569465 TO D4464669482
0520803_0520805,2ALPECNPID,115,8.16,AB N,123.2,0,1.8,89.5,2,2,6,3,23,11,100,12,0,0,---,H4463569465 TO D4462368923
0520805_0520806,1C#2SAPECN,108,8.49,AB N,123.1,0,1.3,89.5,1,1,6,3,17,8,75,11,0,0,---,D4462368923 TO D4468168925
0520806_0520807,1C#2SAPECN,108,8.79,AB N,123.1,0,0.9,89.5,1,1,6,3,11,6,50,7,0,0,---,D4468168925 TO D4484868985
0520807_0520808,1C#2SAPECN,108,8.91,AB N,123.1,0,0.4,89.5,0,0,6,3,6,3,25,3,0,0,---,D4484868985 TO D4491869055
0520810A_0520811,2/0AL_PECN,158,7.96,ABCN,123.1,0,11.5,89.5,7,7,0,0,220,110,974,126,0,0,---,P235891 TO H107907
0520811_0520812,1C#2SAPECN,108,8.18,A  N,123.1,0,3.6,89.5,3,3,11,6,23,11,100,36,0,0,---,H107907 TO D114504
0520811_0520814,1C#2SAPECN,108,8.24, B N,123.1,0,3.6,89.5,3,3,11,6,23,11,100,18,0,0,---,H107907 TO D119625
0520811_0520816,2/0AL_PECN,158,8.43,ABCN,123.1,0,9.2,89.5,6,6,0,0,175,87,774,72,0,0,---,H107907 TO P235874
0520812_0520813,1C#2SAPECN,108,8.38,A  N,123.1,0,1.8,89.5,2,2,11,6,11,6,50,27,0,0,---,D114504 TO D114503
0520814_0520815,1C#2SAPECN,108,8.56, B N,123.1,0,1.8,89.5,2,2,11,6,11,6,50,8,0,0,---,D119625 TO D119624
0520875A_0520876,1C#2SAPECN,108,8.13,  CN,123.1,0,5.3,89.5,5,5,6,3,34,17,150,57,0,0,---,P15425 TO D114505
0520876_0520877,1C#2SAPECN,108,8.45,  CN,123.1,0,4.4,89.5,4,4,11,6,28,14,125,49,0,0,---,D114505 TO D114506
0520877_0520878,1C#2SAPECN,108,8.72,  CN,123.1,0,2.7,89.5,2,2,17,8,17,8,75,30,0,0,---,D114506 TO D114507
0520879A_0520882,2ALPECNPID,115,8.17,AB N,123.1,0,0.9,89.5,1,1,0,0,11,6,50,11,0,0,---,P15427 TO D4460069425
0520882_0520883,2ALPECNPID,115,8.18,AB N,123.1,0,0.9,89.5,1,1,11,6,11,6,50,11,0,0,---,D4460069425 TO CG199999
FU 05201181_05201181A,Device Conductor 30A,30,7.57, BCN,122.5,0,4,89.5,13,13,0,0,51,25,225,12,0,0,---,P517775
FU 05201195_05201195A,Device Conductor 15A,15,8.32, BCN,122.5,0,2.2,89.5,15,15,0,0,28,14,125,7,0,0,---,P617903
FU 05201214_05201214A,Device Conductor 30A,30,10.97,A CN,120.6,0,2.2,89.5,7,7,0,0,27,14,125,4,0,0,---,P715905
FU 05201253_05201253A,Device Conductor 60A,60,21.99,AB N,116.3,0,7,89.5,12,12,0,0,85,42,405,18,0,0,---,P325509
SW 05201300_05201300A,Device Conductor 300A,300,23.81,ABCN,115.6,0,155.3,98.4,52,52,0,0,3060,556,8902,279,0,0,---,BRGD
SW 05201892_05201892A,Device Conductor 600A,600,9.32,ABCN,121.3,0,191.4,97.8,32,32,0,0,3935,834,14042,521,0,0,---,520-26AE
SW 0520816_0520816A,Device Conductor 300A,300,8.44,ABCN,123.1,0,9.2,89.5,3,3,0,0,175,87,774,72,0,0,---,BRGD
05201181A_05201182,2ALPECNPID,115,7.64, BCN,122.5,0,4,89.5,3,3,0,0,51,25,225,12,0,0,---,P517775 TO H4506069720
05201182_05201183,#4_CU_PECN,105,7.87, BCN,122.5,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,H4506069720 TO D4499070230
05201182_05201184,#2_CU_PECN,135,8.28, BCN,122.5,0,2.2,89.5,2,2,0,0,28,14,125,6,0,0,---,H4506069720 TO H4512069710
05201182_05201189,#2_CU_PECN,135,7.87, BCN,122.5,0,0.9,89.5,1,1,11,6,11,6,50,3,0,0,---,H4506069720 TO D4514569705
05201182_05201190,1C#2CUPECN,138,8.08, BCN,122.5,0,0.4,89.5,0,0,6,3,6,3,25,2,0,0,---,H4506069720 TO D4507369690
05201184_05201185,1C#2SAPECN,108,8.61, BCN,122.5,0,0.9,89.5,1,1,11,6,11,6,50,2,0,0,---,H4512069710 TO D106428
05201184_05201186,1C#2SAPECN,108,8.38, BCN,122.5,0,0.4,89.5,0,0,6,3,6,3,25,3,0,0,---,H4512069710 TO D108159
05201184_05201187,#2_CU_PECN,135,8.74, BCN,122.5,0,0.9,89.5,1,1,0,0,11,6,50,1,0,0,---,H4512069710 TO H4516069700
05201187_05201188,1C#2CUPECN,138,9.14, BCN,122.5,0,0.9,89.5,1,1,11,6,11,6,50,1,0,0,---,H4516069700 TO D4517069675
05201195A_05201196,2ALPECNPID,115,8.4, BCN,122.5,0,2.2,89.5,2,2,11,6,28,14,125,7,0,0,---,P617903 TO D4502069650
05201196_05201197,2ALPECNPID,115,8.69, BCN,122.5,0,1.3,89.5,1,1,11,6,17,8,75,4,0,0,---,D4502069650 TO D4505069655
05201197_05201198,2ALPECNPID,115,8.94, BCN,122.5,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,D4505069655 TO D4508069655
05201214A_05201215,2ALPECNPID,115,11.04,A CN,120.6,0,2.2,89.5,2,2,0,0,27,14,125,4,0,0,---,P715905 TO D4539069677
05201215_05201216,2ALPECNPID,115,11.2,A CN,120.6,0,1.8,89.5,2,2,0,0,22,11,100,3,0,0,---,D4539069677 TO D4538569670
05201215_05201219,1C#2SAPECN,108,11.16,A CN,120.6,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,D4539069677 TO D101023
05201216_05201217,2ALPECNPID,115,11.21,A CN,120.6,0,1.3,89.5,1,1,16,8,16,8,75,2,0,0,---,D4538569670 TO CG199999
05201216_05201218,2ALPECNPID,115,11.61,A CN,120.6,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,D4538569670 TO D4538069665
05201253A_05201254,3-#2A5005C,180,22.3,AB N,116.3,0,7,89.5,4,4,0,0,85,42,405,18,0,0,---,P325509 TO P227466
05201254_05201255,3-#2_AL_B,180,22.35,AB N,116.3,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P227466 TO P235938
05201254_05201257,3-#2A5005C,180,22.66,AB N,116.2,0,6.6,89.5,4,4,0,0,79,39,380,17,0,0,---,P227466 TO P227467
05201255_05201256,3-#2_AL_B,180,22.4,AB N,116.3,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,P235938 TO P235939
05201257_05201258,3-#2_AL_B,180,23.06,AB N,116.2,0,1.6,89.5,1,1,0,0,19,9,89,6,0,0,---,P227467 TO P227471
05201257_05201280,3-#2_AL_B,180,22.97,AB N,116.2,0,0.3,89.5,0,0,3,2,3,2,15,1,0,0,---,P227467 TO P618373
05201257_05201281,3-#2A5005C,180,22.84,AB N,116.2,0,4.8,89.5,3,3,0,0,57,29,275,10,0,0,---,P227467 TO P227468
05201258_05201259,3-#2_AL_B,180,23.3,AB N,116.2,0,1.6,89.5,1,1,2,1,19,9,89,6,0,0,---,P227471 TO P227472
05201259_05201260,3-#2A5005C,180,23.61,AB N,116.2,0,0.3,89.5,0,0,0,0,4,2,20,2,0,0,---,P227472 TO P227473
05201259_05201264,3-#2_AL_B,180,23.71,AB N,116.2,0,1,89.5,1,1,0,0,13,6,60,3,0,0,---,P227472 TO P323112
05201260_05201261,3-#2A5005C,180,23.69,AB N,116.2,0,0.2,89.5,0,0,2,1,2,1,10,1,0,0,---,P227473 TO P227474
05201260_05201262,3-#2_AL_B,180,23.73,AB N,116.2,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P227473 TO P161778
05201262_05201263,3-#2_AL_B,180,23.77,AB N,116.2,0,0.2,89.5,0,0,2,1,2,1,10,1,0,0,---,P161778 TO P239083
05201264_05201265,3-#2_AL_B,180,24,AB N,116.2,0,1,89.5,1,1,0,0,13,6,60,3,0,0,---,P323112 TO P323113
05201265_05201266,3-#2_AL_B,180,24.19,AB N,116.2,0,1,89.5,1,1,0,0,13,6,60,3,0,0,---,P323113 TO P323114
05201266_05201267,3-#2_AL_B,180,24.45,AB N,116.2,0,1,89.5,1,1,0,0,13,6,60,3,0,0,---,P323114 TO P323115
05201267_05201268,3-#2_AL_B,180,24.46,AB N,116.2,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,P323115 TO CG199999
05201267_05201269,3-#2_AL_B,180,24.71,AB N,116.2,0,0.6,89.5,0,0,0,0,7,4,35,2,0,0,---,P323115 TO P323117
05201269_05201270,3-#2_AL_B,180,25.01,AB N,116.2,0,0.6,89.5,0,0,0,0,7,4,35,2,0,0,---,P323117 TO P323118
05201270_05201271,3-#2_AL_B,180,25.31,AB N,116.2,0,0.6,89.5,0,0,0,0,7,4,35,2,0,0,---,P323118 TO P323119
05201271_05201272,3-#2_AL_B,180,25.53,AB N,116.2,0,0.6,89.5,0,0,0,0,7,4,35,2,0,0,---,P323119 TO P323120
05201272_05201273,3-#2_AL_B,180,25.74,AB N,116.2,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P323120 TO P238020
05201272_05201277,3-#2_AL_B,180,25.84,AB N,116.2,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P323120 TO P323121
05201273_05201274,3-#2_AL_B,180,26.07,AB N,116.2,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P238020 TO P238021
05201274_05201275,3-#2_AL_B,180,26.37,AB N,116.2,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P238021 TO P238022
05201275_05201276,3-#2_AL_B,180,26.66,AB N,116.2,0,0.2,89.5,0,0,2,1,2,1,10,1,0,0,---,P238022 TO P238023
05201277_05201278,3-#2_AL_B,180,25.95,AB N,116.2,0,0.4,89.5,0,0,0,0,5,3,25,1,0,0,---,P323121 TO P323122
05201278_05201279,3-#2_AL_B,180,26.1,AB N,116.2,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,P323122 TO P323123
05201281_05201282,3-#2A5005C,180,22.98,AB N,116.2,0,4.8,89.5,3,3,0,0,57,29,275,10,0,0,---,P227468 TO P227469
05201282_05201283,3-#2_AL_B,180,23.03,AB N,116.2,0,3.9,89.6,2,2,0,0,47,23,225,8,0,0,---,P227469 TO P814079
05201282_05201291,3-#2_AL_B,180,23.11,AB N,116.2,0,0.9,89.5,0,0,10,5,10,5,50,2,0,0,---,P227469 TO P227470
05201300A_05201301,3-3/0_AL_C,300,24.13,ABCN,115.5,0.1,155.3,98.4,52,52,0,0,3060,556,8902,279,2,3,---,P325269 TO P325270
05201301_05201302,3-3/0_AL_C,300,24.46,ABCN,115.4,0.1,155.3,98.4,52,52,0,0,3058,553,8902,279,2,3,---,P325270 TO P325271
05201302_05201303,3-3/0_AL_C,300,25.02,ABCN,115.2,0.2,155.3,98.4,52,52,0,0,3055,550,8902,279,4,6,---,P325271 TO P325272
05201303_05201304,3-3/0_AL_C,300,25.46,ABCN,115.1,0.2,155.3,98.4,52,52,0,0,3051,544,8902,279,3,4,---,P325272 TO P325273
