Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
048038_048039,1000AXLPEP,520,7.37,ABCN,122.3,0.1,323.3,-99.9,62,62,0,0,6849,-292,13976,3273,5,6,---,H2035669495 TO H2035069430
048039_04803901,1C#2SAPECN,108,7.47, BCN,122.3,0,1.8,99.5,2,2,0,0,25,2,50,10,0,0,---,H2035069430 TO P237102
048039_04803904,1C#2SAPECN,108,7.38,A CN,122.3,0,2.7,99.5,2,2,0,0,37,4,75,13,0,0,---,H2035069430
048039_048040,1000AXLPEP,520,7.68,ABCN,122.3,0,320.3,-99.9,62,62,0,0,6781,-303,13851,3250,3,3,---,H2035069430 TO H111048
048040_04804001,2/0AL_PECN,158,7.74,ABCN,122.3,0,15.4,99.5,10,10,0,0,324,31,650,29,0,0,---,H111048 TO D121426
048040_048041,1000AXLPEP,520,8.26,ABCN,122.2,0.1,305.1,-99.9,59,59,0,0,6455,-338,13201,3221,5,5,---,H111048 TO H111049
048041_048042A,1000AXLPEP,520,8.6,ABCN,122.2,0,305.1,-99.9,59,59,0,0,6450,-343,13201,3221,3,3,---,H111049 TO 480-21
FU 04803801_04803801A,Device Conductor 18A,18,6.8, B N,122.4,0,1.8,99.5,10,10,0,0,12,1,25,4,0,0,---,H2035669495
FU 04803901_04803901A,Device Conductor 25A,25,7.48, BCN,122.3,0,1.8,99.5,7,7,0,0,25,2,50,10,0,0,---,P237102
FU 04803904_04803904A,Device Conductor 30A,30,7.39,A  N,122.4,0,3.5,99.5,12,12,0,0,25,2,50,3,0,0,---,H2035069430
FU 04803904_04803904B,Device Conductor 18A,18,7.39,  CN,122.3,0,1.8,99.5,10,10,0,0,12,1,25,10,0,0,---,H2035069430
FU 04804001_04804001A,Device Conductor 150A,150,7.75,ABCN,122.3,0,15.4,99.5,10,10,0,0,324,31,650,29,0,0,---,D121426
SW 048042A_048042,Device Conductor 600A,600,8.61,ABCN,122.2,0,305.1,-99.9,51,51,0,0,6447,-346,13201,3221,0,0,---,480-21
04803801_04803802,2/0AL_PECN,158,6.93,ABCN,122.4,0,4.7,99.5,3,3,0,0,100,10,200,48,0,0,---,H2035669495 TO D2035069479
04803801A_04803810,1C#2SAPECN,108,6.89, B N,122.4,0,1.8,99.5,2,2,12,1,12,1,25,4,0,0,---,H2035669495 TO D2035669500
04803901A_04803902,3-#4_CU_B,180,7.55, BCN,122.3,0,1.8,99.5,1,1,0,0,25,2,50,10,0,0,---,P237102 TO P37013
04803902_04803903,3-#4_CU_B,180,7.68, BCN,122.3,0,1.8,99.5,1,1,25,2,25,2,50,10,0,0,---,P37013 TO P37014
04803904A_04803905,1C#2SAPECN,108,7.44,A  N,122.4,0,3.5,99.5,3,3,25,2,25,2,50,3,0,0,---,H2035069430 TO D121427
04803904B_04803906,1C#2SAPECN,108,7.46,  CN,122.3,0,1.8,99.5,2,2,12,1,12,1,25,10,0,0,---,H2035069430 TO D2035069442
04804001A_04804002,2/0AL_PECN,158,7.81,ABCN,122.3,0,15.4,99.5,10,10,0,0,324,31,650,29,0,0,---,D121426 TO H111048
04804002_04804003,1C#2SAPECN,108,7.95,ABCN,122.3,0,7.1,99.5,7,7,150,14,150,14,300,9,0,0,---,H111048 TO D204354
04804002_04804004,1C#2SAPECN,108,8.21,ABCN,122.3,0,7.1,99.5,7,7,149,14,150,14,300,4,0,0,---,H111048 TO D121425
04804002_04804005,1C#2SAPECN,108,8.27, B N,122.3,0,3.5,99.5,3,3,0,0,25,2,50,16,0,0,---,H111048 TO H111047
04804005_04804007,1C#2SAPECN,108,8.83, B N,122.3,0,1.8,99.5,2,2,0,0,12,1,25,7,0,0,---,H111047 TO H111046
04804007_04804008,1C#2SAPECN,108,8.97, B N,122.3,0,1.8,99.5,2,2,12,1,12,1,25,7,0,0,---,H111046 TO D121423
FU 04803802_04803802A,Device Conductor 80A,80,6.94,ABCN,122.4,0,4.7,99.5,6,6,0,0,100,10,200,48,0,0,---,D2035069479
FU 04804005_04804005A,Device Conductor 30A,30,8.28, B N,122.3,0,1.8,99.5,6,6,0,0,12,1,25,9,0,0,---,H111047
SW 048042_005138,Device Conductor 600A,600,8.62,ABCN,122.2,0,0,100,0,0,0,0,0,0,0,0,0,0,---,TS 51-T3-480
SW 048042_048042B,Device Conductor 600A,600,8.62,ABCN,122.2,0,303.6,-99.9,51,51,0,0,6415,-349,13136,3189,0,0,---,480-22
SW 048042_048042D,Device Conductor 600A,600,8.62,ABCN,122.2,0,1.5,99.5,0,0,0,0,32,3,65,32,0,0,---,480-23
04803802A_04803803,2/0AL_PECN,158,7.13,ABCN,122.4,0,4.7,99.5,3,3,0,0,100,10,200,48,0,0,---,D2035069479 TO H2035069477
04803803_04803804,2ALPECNPID,115,7.38,A CN,122.4,0,7.1,99.5,6,6,0,0,100,10,200,48,0,0,---,H2035069477 TO D2033469460
04803804_04803805,2ALPECNPID,115,7.39,A CN,122.4,0,1.8,99.5,2,2,25,2,25,2,50,16,0,0,---,D2033469460 TO CG199999
04803804_04803806,2ALPECNPID,115,7.89,A CN,122.4,0,5.3,99.5,5,5,0,0,75,7,150,32,0,0,---,D2033469460 TO D2029969425
04803806_04803807,1C#2SAPECN,108,7.9,A CN,122.4,0,1.8,99.5,2,2,25,2,25,2,50,11,0,0,---,D2029969425 TO CG199999
04803806_04803808,1C#2SAPECN,108,8.24,A CN,122.4,0,3.5,99.5,3,3,25,2,50,5,100,21,0,0,---,D2029969425 TO D2029069409
04803808_04803809,1C#2SAPECN,108,8.74,A CN,122.4,0,1.8,99.5,2,2,25,2,25,2,50,13,0,0,---,D2029069409 TO D2031269438
04804005A_04804006,1C#2SAPECN,108,8.42, B N,122.3,0,1.8,99.5,2,2,12,1,12,1,25,9,0,0,---,H111047 TO D121424
048042B_048043,750APEPJ,454,8.97,ABCN,122.1,0.1,303.6,-99.9,67,67,0,0,6415,-349,13136,3189,3,3,---,480-22 TO H111049
048042D_04804201,1C#2SAPECN,108,8.97,A CN,122.2,0,2.3,99.5,2,2,0,0,32,3,65,32,0,0,---,480-23 TO P237101
048043_048044,1000AXLPEP,520,9.81,ABCN,122,0.1,303.6,-99.8,58,58,0,0,6412,-353,13136,3189,7,7,---,H111049 TO H125117
048044_04804401,2/0AL_PECN,158,10.17,ABCN,121.9,0.1,123,98.4,78,78,0,0,2557,469,5380,446,3,1,---,H125117 TO P931672
048044_048045,1000AXLPEP,520,10.44,ABCN,121.9,0,186.3,-97.8,36,36,0,0,3848,-829,7756,2744,2,2,---,H125117 TO H125119
048045_048046,1000AXLPEP,520,11.03,ABCN,121.9,0,186.3,-97.7,36,36,0,0,3846,-831,7756,2744,2,2,---,H125119 TO H125120
048046_04804601,1C#2SAPECN,108,11.29, BCN,121.8,0,9.7,99.5,9,9,0,0,136,13,275,53,0,0,---,H125120 TO P2044769207
048046_048047,1000AXLPEP,520,11.58,ABCN,121.9,0,180.2,-97.5,35,35,0,0,3708,-847,7481,2691,2,2,---,H125120 TO H125367
048047_04804701,2/0AL_PECN,158,11.79,ABCN,121.8,0,38.4,99.5,24,24,0,0,806,79,1630,250,0,0,---,H125367 TO P198587
048047_04804797,2/0AL_PECN,158,11.81,ABCN,121.8,0,37.3,99.6,24,24,0,0,783,74,1574,480,0,0,---,H125367 TO P37282
048047_048048,1000AXLPEP,520,12.09,ABCN,121.9,0,111,-90.4,21,21,0,0,2118,-1001,4278,1961,1,1,---,H125367 TO H125122
048048_04804801,2/0AL_PECN,158,12.14,ABCN,121.8,0,18.9,99.5,12,12,0,0,396,38,800,58,0,0,---,H125122 TO D198505
048048_048049,1000AXLPEP,520,12.27,ABCN,121.8,0,95.3,-85.6,18,18,0,0,1721,-1040,3478,1903,0,0,---,H125122 TO 480-36
FU 04804201_04804201A,Device Conductor 15A,15,8.98,A CN,122.2,0,2.3,99.5,15,15,0,0,32,3,65,32,0,0,---,P237101
FU 04804601_04804601A,Device Conductor 75A,75,11.3, BCN,121.8,0,9.7,99.5,13,13,0,0,136,13,275,53,0,0,---,P2044769207
FU 04804701_04804701A,Device Conductor 150A,150,11.8,ABCN,121.8,0,38.4,99.5,26,26,0,0,806,79,1630,250,0,0,---,P198587
FU 04804797_04804797A,Device Conductor 150A,150,11.82,ABCN,121.8,0,37.3,99.6,25,25,0,0,783,74,1574,480,0,0,---,P37282
FU 04804801_04804801A,Device Conductor 100A,100,12.15,ABCN,121.8,0,18.9,99.5,19,19,0,0,396,38,800,58,0,0,---,D198505
SW 04804401_04804401A,Device Conductor 300A,300,10.18,ABCN,121.9,0,123,98.4,41,41,0,0,2554,468,5380,446,0,0,---,BRGD
SW 048049_048049A,Device Conductor 900A,900,12.28,ABCN,121.8,0,95.3,-85.6,11,11,0,0,1721,-1041,3478,1903,0,0,---,480-36
04804201A_04804202,3-#4_CU_B,180,9.08,A CN,122.2,0,1.4,99.5,1,1,0,0,20,2,40,19,0,0,---,P237101 TO P37007
04804201A_04804205,3-#4_CU_B,180,9.07,A CN,122.2,0,0.9,99.5,0,0,0,0,12,1,25,13,0,0,---,P237101 TO P37006
04804202_04804203,3-#4_CU_B,180,9.15,A CN,122.2,0,1.4,99.5,1,1,12,1,20,2,40,19,0,0,---,P37007 TO P37008
04804203_04804204,3-#4_CU_B,180,9.28,A CN,122.2,0,0.5,99.5,0,0,8,1,8,1,15,7,0,0,---,P37008 TO P37009
04804205_04804206,3-#4_CU_B,180,9.22,A CN,122.2,0,0.9,99.5,0,0,0,0,12,1,25,13,0,0,---,P37006 TO P37005
04804206_04804207,3-#4_CU_B,180,9.37,A CN,122.2,0,0.9,99.5,0,0,12,1,12,1,25,13,0,0,---,P37005 TO P2040769482
04804401A_04804402,3-#6_CU_C,130,10.32,ABCN,121.7,0.1,123,98.4,95,95,0,0,2554,468,5380,446,3,1,---,P931672 TO P931671
04804402_04804403,3-#4_CU_C,180,10.49,ABCN,121.6,0.1,108.4,98.1,60,60,0,0,2242,437,4755,387,2,1,---,P931671 TO P931673
04804402_04804524,3-#6_CU_C,130,10.4,ABCN,121.7,0,14.7,99.5,11,11,25,2,309,30,625,59,0,0,---,P931671 TO P931670
04804403_04804404,3-#4_CU_C,180,10.61,ABCN,121.6,0.1,108.4,98.2,60,60,0,0,2241,437,4755,387,1,1,---,P931673 TO P932791
04804404_04804405,3-#4_CU_C,180,10.74,ABCN,121.5,0.1,108.4,98.2,60,60,25,2,2240,436,4755,387,1,1,---,P932791 TO P932793
04804405_04804406,3-#4_CU_C,180,10.88,ABCN,121.4,0.1,107.2,98.1,60,60,0,0,2214,433,4705,371,1,1,---,P932793 TO P932792
04804406_04804407,3-#4_CU_C,180,11.03,ABCN,121.3,0.1,107.2,98.1,60,60,0,0,2213,432,4705,371,1,1,---,P932792 TO P932794
04804407_04804408,3-#4_CU_C,180,11.12,ABCN,121.3,0,107.2,98.2,60,60,0,0,2211,431,4705,371,1,0,---,P932794 TO P932790
04804408_04804409,3-#4_CU_C,180,11.31,ABCN,121.2,0.1,107.2,98.2,60,60,0,0,2210,431,4705,371,2,1,---,P932790 TO P932777
04804524_04804525,3-#6_CU_C,130,10.59,ABCN,121.7,0,13.5,99.5,10,10,0,0,284,28,575,50,0,0,---,P931670 TO P932787
04804525_04804526,3-#6_CU_C,130,10.6,ABCN,121.7,0,1.2,99.5,1,1,25,2,25,2,50,13,0,0,---,P932787 TO CG199999
04804525_04804527,3-#6_CU_C,130,10.73,ABCN,121.7,0,12.4,99.5,10,10,0,0,259,25,525,37,0,0,---,P932787 TO P932788
04804601A_04804602,3-#4_CU_B,180,11.44, BCN,121.8,0,9.7,99.5,5,5,25,2,136,13,275,53,0,0,---,P2044769207 TO P933584
04804602_04804603,3-#4_CU_B,180,11.56, BCN,121.8,0,8,99.5,4,4,0,0,111,11,225,40,0,0,---,P933584 TO P933585
04804603_04804604,3-#4_CU_B,180,11.7, BCN,121.8,0,8,99.5,4,4,0,0,111,11,225,40,0,0,---,P933585 TO P933586
04804604_04804605,3-#4_CU_B,180,11.91, BCN,121.8,0,1.8,99.5,1,1,25,2,25,2,50,5,0,0,---,P933586 TO P931675
04804604_04804606,3-#6_CU_B,130,11.82, BCN,121.8,0,6.2,99.5,5,5,0,0,87,8,175,35,0,0,---,P933586 TO P194940
04804606_04804607,3-#6_CU_B,130,11.95, BCN,121.8,0,6.2,99.5,5,5,12,1,87,8,175,35,0,0,---,P194940 TO P933605
04804607_04804608,3-#6_CU_B,130,12.09, BCN,121.8,0,5.3,99.5,4,4,0,0,74,7,150,26,0,0,---,P933605 TO P933606
04804608_04804609,3-#6_CU_B,130,12.26, BCN,121.8,0,5.3,99.5,4,4,0,0,74,7,150,26,0,0,---,P933606 TO P1699869273
04804609_04804610,3-#6_CU_B,130,12.44, BCN,121.8,0,5.3,99.5,4,4,25,2,74,7,150,26,0,0,---,P1699869273 TO P1697969183
04804610_04804611,3-#6_CU_B,130,12.63, BCN,121.8,0,3.5,99.5,3,3,0,0,49,5,100,16,0,0,---,P1697969183 TO P1696069181
04804611_04804612,3-#6_CU_B,130,12.81, BCN,121.8,0,3.5,99.5,3,3,12,1,49,5,100,16,0,0,---,P1696069181 TO P933603
04804612_04804613,3-#6_CU_B,130,12.94, BCN,121.8,0,2.7,99.5,2,2,0,0,37,4,75,9,0,0,---,P933603 TO P733352
04804613_04804614,3-#6_CU_B,130,13.09, BCN,121.8,0,2.7,99.5,2,2,12,1,37,4,75,9,0,0,---,P733352 TO P733349
04804614_04804615,3-#6_CU_B,130,13.23, BCN,121.8,0,1.8,99.5,1,1,0,0,25,2,50,8,0,0,---,P733349 TO P733353
04804701A_04804702,3-#4_CU_C,180,11.86,ABCN,121.8,0,38.4,99.5,21,21,0,0,806,79,1630,250,0,0,---,P198587 TO P733362
04804702_04804703,3-#4_CU_C,180,11.99,ABCN,121.8,0,37.2,99.5,21,21,0,0,781,76,1580,220,0,0,---,P733362 TO P733334
04804702_04804791,3-#6_CU_B,130,11.95,A CN,121.8,0,1.8,99.5,1,1,0,0,25,2,50,30,0,0,---,P733362 TO P733369
04804703_04804704,3-#4_CU_C,180,12.03,ABCN,121.8,0,37.2,99.5,21,21,0,0,781,76,1580,220,0,0,---,P733334 TO P933569
04804704_04804705,3-#4_CU_C,180,12.18,ABCN,121.8,0,37.2,99.5,21,21,0,0,781,76,1580,220,0,0,---,P933569 TO P733333
04804705_04804706,3-#4_CU_C,180,12.34,ABCN,121.7,0,34.2,99.5,19,19,0,0,719,70,1455,192,0,0,---,P733333 TO P733351
04804705_04804782,3-#6_CU_B,130,12.24,AB N,121.8,0,4.4,99.5,3,3,0,0,62,6,125,28,0,0,---,P733333 TO P733332
04804706_04804707,3-#6_CU_C,130,12.5,ABCN,121.7,0,34.2,99.5,26,26,0,0,718,70,1455,192,0,0,---,P733351 TO P733359
04804707_04804708,3-#6_CU_B,130,12.62, BCN,121.7,0,3.5,99.5,3,3,25,2,49,5,100,23,0,0,---,P733359 TO P933614
04804707_04804711,3-#6_CU_C,130,12.67,ABCN,121.7,0,31.9,99.5,25,25,12,1,669,65,1355,169,0,0,---,P733359 TO P733358
04804708_04804709,3-#6_CU_B,130,12.74, BCN,121.7,0,1.8,99.5,1,1,0,0,25,2,50,15,0,0,---,P933614 TO P933613
04804709_04804710,3-#6_CU_B,130,12.88, BCN,121.7,0,1.8,99.5,1,1,25,2,25,2,50,15,0,0,---,P933613 TO P933612
04804711_04804712,3-#6_CU_C,130,12.82,ABCN,121.6,0,31.3,99.5,24,24,0,0,656,64,1330,166,0,0,---,P733358 TO P733357
04804712_04804713,3-#6_CU_C,130,12.95,ABCN,121.6,0,24,99.5,18,18,0,0,503,49,1020,85,0,0,---,P733357 TO P733356
04804712_04804757,3-#4_CU_C,180,12.91,ABCN,121.6,0,7.3,99.5,4,4,0,0,153,15,310,81,0,0,---,P733357 TO P933611
04804713_04804714,3-#6_CU_C,130,12.96,ABCN,121.6,0,0.6,99.5,0,0,12,1,12,1,25,6,0,0,---,P733356 TO CG199999
04804713_04804715,3-#6_CU_C,130,13,ABCN,121.6,0,23.4,99.5,18,18,0,0,491,48,995,79,0,0,---,P733356 TO P933593
04804715_04804716,3-#6_CU_C,130,13.14,ABCN,121.6,0,23.4,99.5,18,18,0,0,491,48,995,79,0,0,---,P933593 TO P933592
04804716_04804717,3-#6_CU_C,130,13.27,ABCN,121.6,0,22.2,99.5,17,17,12,1,466,45,945,63,0,0,---,P933592 TO P733355
04804716_04804753,3-#6_CU_B,130,13.3, BCN,121.5,0,1.8,99.5,1,1,0,0,25,2,50,16,0,0,---,P933592 TO P4406
04804717_04804718,3-#6_CU_C,130,13.36,ABCN,121.5,0,21.6,99.5,17,17,0,0,453,44,920,53,0,0,---,P733355 TO P933594
04804718_04804719,3-#6_CU_C,130,13.44,ABCN,121.5,0,21.6,99.5,17,17,0,0,453,44,920,53,0,0,---,P933594 TO P933588
04804719_04804720,3-#6_CU_B,130,13.58,AB N,121.6,0,1.8,99.5,1,1,0,0,25,2,50,15,0,0,---,P933588 TO P933598
04804719_04804722,3-#6_CU_C,130,13.58,ABCN,121.5,0,20.5,99.5,16,16,0,0,429,42,870,38,0,0,---,P933588 TO P933596
04804720_04804721,3-#6_CU_B,130,13.7,AB N,121.6,0,1.8,99.5,1,1,25,2,25,2,50,15,0,0,---,P933598 TO P933590
04804722_04804723,3-#6_CU_C,130,13.63,ABCN,121.5,0,20.5,99.5,16,16,0,0,429,42,870,38,0,0,---,P933596 TO P733370
04804723_04804724,3-#6_CU_B,130,13.78,A CN,121.5,0,2.3,99.5,2,2,0,0,32,3,65,18,0,0,---,P733370 TO P2026969142
04804723_04804732,3-#6_CU_C,130,13.73,ABCN,121.5,0,18.9,99.5,15,15,0,0,397,39,805,20,0,0,---,P733370 TO P933624
04804724_04804725,3-#6_CU_B,130,13.79,A CN,121.5,0,1.8,99.5,1,1,25,2,25,2,50,18,0,0,---,P2026969142 TO CG199999
04804724_04804726,3-#6_CU_B,130,13.92,A CN,121.5,0,0.5,99.5,0,0,0,0,7,1,15,0,0,0,---,P2026969142 TO P933625
04804726_04804727,3-#6_CU_B,130,13.97,A CN,121.5,0,0.5,99.5,0,0,0,0,7,1,15,0,0,0,---,P933625 TO P933627
04804727_04804728,3-#6_CU_B,130,14.31,A CN,121.5,0,0.5,99.5,0,0,0,0,7,1,15,0,0,0,---,P933627 TO P933618
04804728_04804729,3-#6_CU_B,130,14.57,A CN,121.5,0,0.5,99.5,0,0,0,0,7,1,15,0,0,0,---,P933618 TO P933620
04804729_04804730,3-#6_CU_B,130,14.82,A CN,121.5,0,0.5,99.5,0,0,0,0,7,1,15,0,0,0,---,P933620 TO P933615
04804730_04804731,3-#6_CU_B,130,14.97,A CN,121.5,0,0.5,99.5,0,0,7,1,7,1,15,0,0,0,---,P933615 TO P933619
04804732_04804733,3-#6_CU_C,130,13.81,ABCN,121.5,0,18.9,99.5,15,15,0,0,396,39,805,20,0,0,---,P933624 TO P933626
04804733_04804734,3-#6_CU_C,130,13.96,ABCN,121.4,0,18.9,99.5,15,15,0,0,396,39,805,20,0,0,---,P933626 TO P933600
04804734_04804735,3-#6_CU_C,130,14.07,ABCN,121.4,0,18.9,99.5,15,15,0,0,396,39,805,20,0,0,---,P933600 TO P933601
04804735_04804736,3-#6_CU_C,130,14.17,ABCN,121.4,0,18.9,99.5,15,15,12,1,396,39,805,20,0,0,---,P933601 TO P933602
04804736_04804737,3-#6_CU_C,130,14.36,ABCN,121.4,0,18.3,99.5,14,14,0,0,384,37,780,9,0,0,---,P933602 TO P1688069170
04804737_04804738,3-#4_CU_C,180,14.48,ABCN,121.4,0,18.3,99.5,10,10,0,0,384,37,780,9,0,0,---,P1688069170 TO P1686769176
04804738_04804739,3-#4_CU_C,180,14.61,ABCN,121.4,0,18.3,99.5,10,10,0,0,384,37,780,9,0,0,---,P1686769176 TO P735857
04804739_04804740,3-#4_CU_C,180,14.76,ABCN,121.4,0,18.3,99.5,10,10,0,0,384,37,780,9,0,0,---,P735857 TO P735819
04804740_04804741,3-#4_CU_C,180,14.91,ABCN,121.3,0,18.3,99.5,10,10,17,2,384,37,780,9,0,0,---,P735819 TO P735827
04804741_04804742,3-#4_CU_C,180,15.07,ABCN,121.3,0,17.5,99.5,10,10,0,0,367,36,745,9,0,0,---,P735827 TO P104540
04804753_04804754,3-#6_CU_B,130,13.43, BCN,121.5,0,1.8,99.5,1,1,0,0,25,2,50,16,0,0,---,P4406 TO P4420
04804754_04804755,3-#6_CU_B,130,13.54, BCN,121.5,0,1.8,99.5,1,1,0,0,25,2,50,16,0,0,---,P4420 TO P933595
04804755_04804756,3-#6_CU_B,130,13.55, BCN,121.5,0,1.8,99.5,1,1,25,2,25,2,50,16,0,0,---,P933595 TO CG199999
04804757_04804758,3-#4_CU_C,180,13.03,ABCN,121.6,0,7.3,99.5,4,4,0,0,153,15,310,81,0,0,---,P933611 TO P933610
04804758_04804759,3-#4_CU_C,180,13.09,ABCN,121.6,0,7.3,99.5,4,4,25,2,153,15,310,81,0,0,---,P933610 TO P933609
04804759_04804760,3-#4_CU_C,180,13.15,ABCN,121.6,0,6.1,99.5,3,3,0,0,128,12,260,62,0,0,---,P933609 TO P933608
04804760_04804761,3-#4_CU_C,180,13.27,ABCN,121.6,0,6.1,99.5,3,3,0,0,128,12,260,62,0,0,---,P933608 TO P933607
04804761_04804762,3-#4_CU_C,180,13.48,ABCN,121.6,0,6.1,99.5,3,3,0,0,128,12,260,62,0,0,---,P933607 TO P933587
04804762_04804763,3-#4_CU_C,180,13.54,ABCN,121.6,0,6.1,99.5,3,3,0,0,128,12,260,62,0,0,---,P933587 TO P733597
04804763_04804764,3-#4_CU_C,180,13.68,ABCN,121.6,0,6.1,99.5,3,3,0,0,128,12,260,62,0,0,---,P733597 TO P2044169099
04804764_04804765,3-#4_CU_B,180,13.86,AB N,121.6,0,3.9,99.5,2,2,0,0,54,5,110,33,0,0,---,P2044169099 TO P933622
04804764_04804774,3-#4_CU_C,180,13.74,ABCN,121.6,0,3.5,99.5,2,2,0,0,74,7,150,29,0,0,---,P2044169099 TO P933621
04804765_04804766,3-#4_CU_B,180,13.98,AB N,121.6,0,3.9,99.5,2,2,0,0,54,5,110,33,0,0,---,P933622 TO P2041269097
04804766_04804767,3-#4_CU_B,180,13.99,AB N,121.6,0,1.8,99.5,1,1,25,2,25,2,50,16,0,0,---,P2041269097 TO CG199999
04804766_04804768,3-#4_CU_B,180,14.04,AB N,121.6,0,2.1,99.5,1,1,0,0,30,3,60,17,0,0,---,P2041269097 TO P933623
04804768_04804769,3-#4_CU_B,180,14.21,AB N,121.6,0,2.1,99.5,1,1,0,0,30,3,60,17,0,0,---,P933623 TO P733350
04804769_04804770,3-#4_CU_B,180,14.39,AB N,121.6,0,2.1,99.5,1,1,0,0,30,3,60,17,0,0,---,P733350 TO P2037469094
04804770_04804771,3-#4_CU_B,180,14.58,AB N,121.6,0,2.1,99.5,1,1,25,2,30,3,60,17,0,0,---,P2037469094 TO P933599
04804771_04804772,3-#4_CU_B,180,14.77,AB N,121.6,0,0.3,99.5,0,0,0,0,5,0,10,0,0,0,---,P933599 TO P1694069084
04804772_04804773,3-#4_CU_B,180,14.86,AB N,121.6,0,0.3,99.5,0,0,5,0,5,0,10,0,0,0,---,P1694069084 TO P1695469087
04804774_04804775,3-#4_CU_C,180,13.96,ABCN,121.6,0,2.9,99.5,2,2,0,0,62,6,125,19,0,0,---,P933621 TO P933573
04804774_04804781,3-#4_CU_C,180,13.75,ABCN,121.6,0,0.6,99.5,0,0,12,1,12,1,25,10,0,0,---,P933621 TO CG199999
04804775_04804776,3-#4_CU_C,180,14.15,ABCN,121.6,0,2.9,99.5,2,2,25,2,62,6,125,19,0,0,---,P933573 TO P933572
04804776_04804777,3-#4_CU_B,180,14.37, BCN,121.6,0,2.6,99.5,1,1,12,1,37,4,75,17,0,0,---,P933572 TO P2043169078
04804777_04804778,3-#4_CU_B,180,14.5, BCN,121.6,0,1.8,99.5,1,1,12,1,25,2,50,13,0,0,---,P2043169078 TO P2045669069
04804778_04804779,3-#4_CU_B,180,14.67, BCN,121.6,0,0.9,99.5,0,0,0,0,12,1,25,7,0,0,---,P2045669069 TO P2046869074
04804779_04804780,3-#4_CU_B,180,14.73, BCN,121.6,0,0.9,99.5,0,0,12,1,12,1,25,7,0,0,---,P2046869074 TO P2047569077
04804782_04804783,3-#6_CU_B,130,12.32,AB N,121.8,0,4.4,99.5,3,3,25,2,62,6,125,28,0,0,---,P733332 TO P933582
04804783_04804784,3-#6_CU_B,130,12.44,AB N,121.8,0,2.7,99.5,2,2,0,0,37,4,75,15,0,0,---,P933582 TO P933581
04804784_04804785,3-#6_CU_B,130,12.57,AB N,121.8,0,2.7,99.5,2,2,0,0,37,4,75,15,0,0,---,P933581 TO P933568
04804785_04804786,3-#6_CU_B,130,12.69,AB N,121.8,0,2.7,99.5,2,2,0,0,37,4,75,15,0,0,---,P933568 TO P933567
04804786_04804787,3-#4_CU_B,180,12.7,AB N,121.8,0,1.8,99.5,1,1,25,2,25,2,50,12,0,0,---,P933567 TO CG199999
04804786_04804788,3-#4_CU_B,180,12.81,AB N,121.8,0,0.9,99.5,0,0,0,0,12,1,25,3,0,0,---,P933567 TO P933566
04804788_04804789,3-#4_CU_B,180,12.89,AB N,121.8,0,0.9,99.5,0,0,0,0,12,1,25,3,0,0,---,P933566 TO P933583
04804789_04804790,3-#4_CU_B,180,12.9,AB N,121.8,0,0.9,99.5,0,0,12,1,12,1,25,3,0,0,---,P933583 TO CG199999
04804791_04804792,3-#6_CU_B,130,12.07,A CN,121.8,0,1.8,99.5,1,1,0,0,25,2,50,30,0,0,---,P733369 TO P733361
04804792_04804793,3-#6_CU_B,130,12.08,A CN,121.8,0,0.9,99.5,1,1,12,1,12,1,25,18,0,0,---,P733361 TO CG199999
04804792_04804794,3-#6_CU_B,130,12.19,A CN,121.8,0,0.9,99.5,1,1,0,0,12,1,25,12,0,0,---,P733361 TO P733360
04804794_04804795,3-#6_CU_B,130,12.31,A CN,121.8,0,0.9,99.5,1,1,0,0,12,1,25,12,0,0,---,P733360 TO P733337
04804795_04804796,3-#6_CU_B,130,12.43,A CN,121.8,0,0.9,99.5,1,1,12,1,12,1,25,12,0,0,---,P733337 TO P733336
04804797A_04804798,3-#6_CU_C,130,11.94,ABCN,121.8,0,15.3,99.5,12,12,0,0,321,31,650,241,0,0,---,P37282 TO P2048569168
04804797A_04804888,3-#4_CU_C,180,12.03,ABCN,121.8,0,22,99.6,12,12,0,0,462,43,924,239,0,0,---,P37282 TO P37281
04804798_04804799,3-#6_CU_C,130,12.08,ABCN,121.8,0,15.3,99.5,12,12,0,0,321,31,650,241,0,0,---,P2048569168 TO P2048869155
04804799_04804800,3-#6_CU_C,130,12.09,ABCN,121.8,0,0.6,99.5,0,0,12,1,12,1,25,12,0,0,---,P2048869155 TO CG199999
04804799_04804822,3-#6_CU_C,130,12.21,ABCN,121.8,0,14.7,99.5,11,11,0,0,309,30,625,229,0,0,---,P2048869155 TO P933564
04804801A_04804802,2/0AL_PECN,158,12.2,ABCN,121.8,0,18.9,99.5,12,12,0,0,396,38,800,58,0,0,---,D198505 TO H125122
04804802_04804803,1C#2SAPECN,108,12.67,A  N,121.9,0,10.6,99.5,10,10,37,4,74,7,150,5,0,0,---,H125122 TO D198508
04804802_04804805,1C#2SAPECN,108,12.64, B N,121.8,0,3.5,99.5,3,3,25,2,25,2,50,0,0,0,---,H125122 TO D198507
