Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
03552505_03552506,D100004 TO D100003,1C#2SAPECN,7.06, B N,12,170,2687,---,---,---,0.5329,1.3854,0.874,4.7169,170,3691,---,---,---,---
03552507_03552508,D100005 TO D100006,1C#2SAPECN,6.89,  CN,12,170,2731,---,---,---,0.4575,1.3608,0.7986,4.6923,170,3831,---,---,---,---
03552510A_03552511,P75963 TO P30243,3-#2_AL_C,7.1,ABCN,12,171,2626,4125,4222,4763,0.4066,1.3965,0.7522,4.9647,171,3770,5536,6061,5610,6393
035525144A_03552545,355-72 TO P75965,3-336_AL_C,7.79,ABCN,12,171,2465,3935,4024,4544,0.3834,1.4758,0.7665,5.3413,171,3587,5401,5857,5426,6237
03552514A_03552515,P773922 TO D2429784021,2/0AL_PECN,7.6,ABCN,12,171,2532,4025,4117,4648,0.3928,1.438,0.8095,5.1768,171,3646,5471,5928,5517,6318
03552515_03552516,D2429784021 TO D2430184045,1C#2CUPECN,7.93,  CN,12,170,2461,---,---,---,0.5084,1.4932,0.9251,5.2321,170,3439,---,---,---,---
03552515_03552517,D2429784021 TO D2430484015,1C#2CUPECN,7.67,  CN,12,170,2516,---,---,---,0.418,1.45,0.8347,5.1889,170,3599,---,---,---,---
03552515_03552518,D2429784021 TO D2432484010,#4_CU_PECN,7.91,AB N,12,170,2486,3911,4002,---,0.4886,1.4544,0.9812,5.2184,170,3461,5093,5571,---,---
03552515_03552532,D2429784021 TO H2428184035,1C#2SAPECN,7.82,ABCN,12,170,2485,3918,4009,4524,0.4685,1.4582,0.9487,5.2312,170,3485,5151,5622,5262,5948
03552518_03552519,D2432484010 TO D2432184030,#4_CU_PECN,8.08, B N,12,170,2461,---,---,---,0.5542,1.4678,1.0469,5.2318,170,3367,---,---,---,---
03552518_03552522,D2432484010 TO D2434484012,#4_CU_PECN,8.11,AB N,12,170,2456,3835,3926,---,0.5495,1.4648,1.0904,5.2447,170,3352,4874,5358,---,---
03552519_03552520,D2432184030 TO D2432784051,#4_CU_PECN,8.31, B N,12,169,2424,---,---,---,0.6464,1.4867,1.1391,5.2507,169,3242,---,---,---,---
03552520_03552521,D2432784051 TO D2433784044,#4_CU_PECN,8.47, B N,12,169,2399,---,---,---,0.7066,1.499,1.1992,5.263,169,3165,---,---,---,---
03552522_03552523,D2434484012 TO D2436084045,1C#2SAPECN,8.54, B N,12,169,2361,---,---,---,0.7393,1.5267,1.2802,5.3066,169,3087,---,---,---,---
03552522_03552524,D2434484012 TO D2435684016,1C#2SAPECN,8.29,A  N,12,169,2416,---,---,---,0.6288,1.4907,1.1697,5.2706,169,3236,---,---,---,---
03552524_03552525,D2435684016 TO D2436584026,#4_CU_PECN,8.42,A  N,12,169,2396,---,---,---,0.6796,1.5011,1.2205,5.281,169,3171,---,---,---,---
03552525_03552526,D2436584026 TO D2438184021,2ALPECNPID,8.68,A  N,12,169,2377,---,---,---,0.736,1.5064,1.2769,5.2863,169,3106,---,---,---,---
03552525_03552530,D2436584026 TO H2436884028,#2_CU_PECN,8.62,A  N,12,169,2374,---,---,---,0.73,1.5134,1.2709,5.2933,169,3107,---,---,---,---
03552526_03552527,D2438184021 TO D2437684004,#4_CU_PECN,8.87,A  N,12,169,2346,---,---,---,0.8118,1.5219,1.3527,5.3018,169,3015,---,---,---,---
03552527_03552528,D2437684004 TO D2434783988,1C#2SAPECN,9.18,A  N,12,168,2276,---,---,---,0.9495,1.5667,1.4903,5.3466,168,2852,---,---,---,---
03552528_03552529,D2434783988 TO D2430583976,1C#2SAPECN,9.64,A  N,12,167,2178,---,---,---,1.1476,1.6313,1.6885,5.4112,167,2642,---,---,---,---
03552530_03552531,H2436884028 TO D2437484030,1C#2CUPECN,8.71,A  N,12,169,2354,---,---,---,0.7609,1.5281,1.3018,5.308,169,3063,---,---,---,---
03552532_03552533,H2428184035 TO H2425684062,2/0AL_PECN,8.26,ABCN,12,170,2423,3813,3902,4403,0.5415,1.4773,1.159,5.3238,170,3300,4872,5314,5034,5626
03552532_03552537,H2428184035 TO D2429184037,2ALPECNPID,7.87, B N,12,170,2482,---,---,---,0.4799,1.4592,0.9601,5.2322,170,3470,---,---,---,---
03552532_03552541,H2428184035 TO D2428384033,2ALPECNPID,7.9,  CN,12,170,2480,---,---,---,0.4858,1.4598,0.966,5.2328,170,3462,---,---,---,---
03552533_03552534,H2425684062 TO D2424484066,2ALPECNPID,8.39,A  N,12,170,2415,---,---,---,0.5693,1.4799,1.1868,5.3264,170,3265,---,---,---,---
03552545_03552546,P75965 TO P876238,3-336_AL_C,7.94,ABCN,12,171,2429,3885,3972,4485,0.3911,1.4943,0.7822,5.4231,171,3533,5325,5776,5352,6148
03552546_03552547,P876238 TO P75966,3-336_AL_C,8.03,ABCN,12,171,2409,3856,3942,4452,0.3956,1.5051,0.7914,5.4711,171,3502,5280,5730,5309,6097
03552547_03552553,P75966 TO P571866,3-336_AL_C,8.31,ABCN,12,170,2346,3765,3849,4347,0.4101,1.5399,0.821,5.6255,170,3405,5143,5585,5177,5939
03552553_03552571,P571866 TO P75967,3-336_AL_C,8.5,ABCN,12,170,2304,3704,3786,4277,0.4203,1.5644,0.8417,5.7339,170,3340,5051,5488,5087,5833
03552571_03552573,P75967 TO P75968,3-336_AL_C,8.73,ABCN,12,170,2257,3636,3716,4198,0.4321,1.5927,0.8658,5.8593,170,3268,4949,5380,4988,5715
03552573_03552574,P75968 TO P75969,3-336_AL_C,8.83,ABCN,12,170,2236,3605,3684,4163,0.4375,1.6057,0.8768,5.917,170,3236,4903,5332,4943,5662
03552574_03552575,P75969 TO P75970,3-336_AL_C,9.09,ABCN,12,170,2186,3531,3608,4078,0.451,1.6381,0.9043,6.0604,170,3159,4793,5215,4836,5534
03552575_03552576,P75970 TO P877898,3-336_AL_C,9.19,ABCN,12,170,2168,3506,3582,4048,0.4558,1.6496,0.9141,6.1115,170,3132,4755,5175,4799,5490
03552576_03552577,P877898 TO 355-1385CW,3-336_AL_C,9.33,ABCN,12,170,2141,3465,3540,4001,0.4636,1.6682,0.9299,6.1939,170,3090,4695,5112,4740,5421
03552576_03552631,P877898 TO P173843,3-#4_CU_B,9.21,AB N,12,170,2162,3494,3570,---,0.463,1.6539,0.9227,6.127,170,3118,4726,5149,---,---
03552577_03552578,355-1385CW TO P134789,3-336_AL_C,9.47,ABCN,12,170,2116,3429,3503,3959,0.4707,1.6853,0.9445,6.2699,170,3053,4641,5054,4687,5358
03552578_03552579,P134789 TO 355-65R,3-336_AL_C,9.52,ABCN,12,170,2107,3416,3489,3944,0.4734,1.6917,0.9499,6.2981,170,3039,4621,5033,4668,5336
03552901_03552902,P33581 TO P33582,3-#2_AL_B,6.75, BCN,12,170,2694,4147,4249,---,0.4751,1.3667,0.8018,4.7791,170,3773,5360,5950,---,---
03553201_03553202,P373444 TO P373445,3-#2A5005C,7.2, BCN,12,170,2535,3858,3955,---,0.6016,1.4339,0.9527,5.0419,170,3448,4781,5378,---,---
03553202_03553203,P373445 TO P278130,3-#2A5005C,7.41, BCN,12,169,2464,3726,3820,---,0.6676,1.4655,1.0302,5.1651,169,3305,4530,5123,---,---
03553301_03553302,P170549 TO P170550,3-#6_CU_B,7.71,AB N,12,169,2349,3472,3563,---,0.8248,1.5186,1.2033,5.337,169,3050,4053,4627,---,---
03553302_03553303,P170550 TO P108874,3-#6_CU_B,7.91,AB N,12,168,2281,3333,3422,---,0.9115,1.5524,1.3012,5.4567,168,2917,3824,4377,---,---
03553303_03553304,P108874 TO P108875,3-#6_CU_C,8.05,AB N,12,168,2237,3246,3334,---,0.9688,1.5741,1.3659,5.5371,168,2834,3686,4225,---,---
03553303_03553307,P108874 TO P170551,3-#6_CU_B,8.02,AB N,12,168,2245,3262,3350,---,0.9577,1.5704,1.3534,5.5205,168,2850,3711,4253,---,---
03553304_03553305,P108875 TO P108876,3-#6_CU_C,8.25,AB N,12,168,2177,3128,3215,---,1.0503,1.605,1.4579,5.6516,168,2724,3506,4023,---,---
03553305_03553306,P108876 TO P108877,3-#6_CU_C,8.59,AB N,12,167,2077,2936,3020,---,1.1933,1.6592,1.6194,5.8524,167,2550,3228,3707,---,---
03553307_03553309,P170551 TO P170552,3-#6_CU_B,8.22,AB N,12,168,2184,3141,3228,---,1.0396,1.6024,1.4459,5.6335,168,2738,3527,4046,---,---
03553309_03553310,P170552 TO P870340,3-#2A5005C,8.45,AB N,12,168,2124,3033,3118,---,1.111,1.6366,1.5297,5.7668,168,2638,3374,3873,---,---
03553309_03553312,P170552 TO P170553,3-#6_CU_B,8.52,AB N,12,167,2098,2972,3056,---,1.1628,1.6504,1.585,5.8036,167,2585,3281,3767,---,---
03553310_03553311,P870340 TO P870341,3-#2A5005C,8.62,AB N,12,167,2081,2958,3042,---,1.1632,1.6616,1.5911,5.8643,167,2569,3270,3755,---,---
03553312_03553313,P170553 TO P173721,3-#6_CU_B,8.75,AB N,12,167,2033,2849,2932,---,1.2593,1.688,1.6939,5.9368,167,2476,3110,3570,---,---
03553313_03553314,P173721 TO P173722,3-#6_CU_B,9.09,AB N,12,166,1944,2680,2761,---,1.4033,1.7442,1.8565,6.1355,166,2329,2886,3309,---,---
03553314_03553315,P173722 TO P173723,3-#6_CU_B,9.36,AB N,12,166,1878,2560,2638,---,1.5157,1.788,1.9834,6.2907,166,2226,2732,3128,---,---
03553314_03553323,P173722 TO P173854,3-#6_CU_B,9.44,AB N,12,166,1858,2524,2602,---,1.5505,1.8016,2.0227,6.3387,166,2196,2688,3075,---,---
03553314_03553336,P173722 TO P177316,3-#6_CU_B,9.29,AB N,12,166,1895,2591,2671,---,1.4853,1.7762,1.9491,6.2487,166,2253,2772,3175,---,---
03553315_03553316,P173723 TO P173724,3-#6_CU_B,9.6,AB N,12,165,1822,2459,2536,---,1.6167,1.8274,2.0975,6.4301,165,2140,2607,2980,---,---
03553316_03553317,P173724 TO P173725,3-#6_CU_B,9.81,AB N,12,165,1777,2379,2455,---,1.7029,1.861,2.1948,6.5491,165,2072,2509,2863,---,---
03553317_03553318,P173725 TO P174018,3-#6_CU_B,10.11,AB N,12,164,1713,2268,2342,---,1.8301,1.9106,2.3385,6.7247,164,1979,2377,2706,---,---
03553318_03553319,P174018 TO P174019,3-#6_CU_B,10.45,AB N,12,164,1646,2154,2226,---,1.9735,1.9666,2.5004,6.9227,164,1884,2244,2547,---,---
03553319_03553320,P174019 TO P104937,3-#6_CU_B,10.72,AB N,12,163,1598,2073,2144,---,2.0839,2.0096,2.625,7.075,163,1816,2151,2437,---,---
03553320_03553321,P104937 TO P104938,3-#2_AL_B,10.87,AB N,12,163,1576,2040,2110,---,2.1247,2.0335,2.6741,7.1622,163,1788,2115,2395,---,---
03553320_03553322,P104937 TO P174020,3-#6_CU_B,10.76,AB N,12,163,1590,2060,2131,---,2.101,2.0163,2.6444,7.0986,163,1806,2137,2420,---,---
03553323_03553324,P173854 TO CG199999,3-#6_CU_B,9.45,AB N,12,166,1856,2520,2598,---,1.5546,1.8032,2.0274,6.3444,166,2192,2683,3069,---,---
03553323_03553325,P173854 TO P173855,3-#6_CU_B,9.65,AB N,12,165,1811,2440,2517,---,1.637,1.8353,2.1204,6.4581,165,2124,2584,2951,---,---
03553325_03553326,P173855 TO P161231,3-#6_CU_B,9.9,AB N,12,165,1757,2345,2420,---,1.7407,1.8757,2.2374,6.6012,165,2044,2468,2815,---,---
03553326_03553327,P161231 TO P173856,3-#6_CU_B,9.95,AB N,12,165,1746,2325,2400,---,1.7628,1.8844,2.2625,6.6318,165,2028,2445,2787,---,---
03553327_03553328,P173856 TO P374925,3-#6_CU_B,10.14,AB N,12,164,1707,2258,2332,---,1.8424,1.9154,2.3523,6.7416,164,1971,2365,2692,---,---
03553328_03553329,P374925 TO P372809,3-#6_CU_B,10.24,AB N,12,164,1687,2222,2296,---,1.8859,1.9324,2.4015,6.8017,164,1941,2323,2642,---,---
03553329_03553330,P372809 TO P572810,3-#6_CU_B,10.34,AB N,12,164,1668,2191,2264,---,1.9257,1.9479,2.4464,6.8566,164,1915,2287,2598,---,---
03553330_03553331,P572810 TO P372811,3-#6_CU_B,10.54,AB N,12,164,1631,2128,2200,---,2.0072,1.9797,2.5384,6.9691,164,1863,2215,2513,---,---
03553331_03553332,P372811 TO P372812,3-#6_CU_B,10.74,AB N,12,163,1595,2067,2138,---,2.0912,2.0124,2.6333,7.0851,163,1812,2145,2430,---,---
03553332_03553333,P372812 TO P372813,3-#6_CU_B,10.93,AB N,12,163,1561,2011,2081,---,2.1727,2.0442,2.7253,7.1976,163,1765,2081,2354,---,---
03553336_03553337,P177316 TO P177317,3-#6_CU_B,9.54,AB N,12,165,1836,2484,2562,---,1.591,1.8174,2.0685,6.3946,165,2162,2638,3016,---,---
03553337_03553339,P177317 TO P273228,3-#6_CU_B,9.84,AB N,12,165,1769,2366,2442,---,1.7169,1.8665,2.2106,6.5684,165,2062,2494,2845,---,---
03553339_03553340,P273228 TO P273229,3-#6_CU_B,10.15,AB N,12,164,1706,2256,2330,---,1.8449,1.9164,2.3552,6.7452,164,1969,2363,2689,---,---
03553340_03553341,P273229 TO P273230,3-#6_CU_B,10.33,AB N,12,164,1670,2194,2268,---,1.9206,1.9459,2.4407,6.8497,164,1918,2291,2604,---,---
03553341_03553342,P273230 TO P273231,3-#6_CU_B,10.53,AB N,12,164,1631,2128,2200,---,2.007,1.9796,2.5383,6.9689,164,1863,2215,2513,---,---
03553342_03553343,P273231 TO P273232,3-#6_CU_B,10.68,AB N,12,163,1605,2085,2156,---,2.0666,2.0028,2.6055,7.0511,163,1827,2165,2453,---,---
03553343_03553344,P273232 TO P273233,3-#6_CU_B,10.9,AB N,12,163,1565,2019,2089,---,2.1618,2.04,2.713,7.1826,163,1771,2090,2364,---,---
03553344_03553345,P273233 TO P273234,3-#6_CU_B,11.18,AB N,12,162,1519,1944,2013,---,2.2764,2.0846,2.8424,7.3407,162,1709,2006,2264,---,---
03553602_03553603,P876443 TO CG199999,3-#2_AL_B,7.88,A CN,12,169,2326,3484,3573,---,0.772,1.5393,1.1598,5.4367,169,3067,4143,4711,---,---
03553602_03553604,P876443 TO P876444,3-#2_AL_B,8.1,A CN,12,169,2264,3369,3457,---,0.832,1.5744,1.232,5.565,169,2955,3958,4512,---,---
03553604_03553605,P876444 TO P972446,3-#2_AL_B,8.3,A CN,12,168,2210,3272,3357,---,0.8857,1.6058,1.2965,5.6795,168,2861,3807,4347,---,---
03553605_03553606,P972446 TO P972447,3-#2_AL_B,8.54,A CN,12,168,2150,3164,3248,---,0.948,1.6422,1.3714,5.8125,168,2760,3644,4168,---,---
03553605_03553608,P972446 TO P876445,3-#2_AL_B,8.41,A CN,12,168,2182,3222,3307,---,0.914,1.6223,1.3306,5.74,168,2814,3731,4264,---,---
03553606_03553607,P972447 TO P33698,3-#2_AL_B,8.73,A CN,12,168,2104,3080,3163,---,0.9991,1.672,1.4328,5.9216,168,2682,3520,4031,---,---
03553608_03553609,P876445 TO CG199999,3-#2_AL_B,8.42,A CN,12,168,2180,3218,3302,---,0.9167,1.6239,1.3338,5.7457,168,2810,3724,4256,---,---
03553801_03553802,P873810 TO P873811,3-#2_AL_B,8.21, BCN,12,169,2235,3321,3407,---,0.8586,1.5897,1.2643,5.6284,169,2906,3882,4430,---,---
03553802_03553803,P873811 TO P873812,3-#2_AL_B,8.37, BCN,12,168,2194,3246,3331,---,0.9005,1.6142,1.3147,5.7179,168,2835,3767,4304,---,---
03553803_03553804,P873812 TO P874593,3-#2_AL_B,8.58, BCN,12,168,2139,3147,3230,---,0.9585,1.6481,1.3843,5.8417,168,2742,3618,4140,---,---
03553804_03553805,P874593 TO P874594,3-#2_AL_B,8.84, BCN,12,168,2078,3038,3119,---,1.0263,1.6877,1.4659,5.9865,168,2640,3458,3962,---,---
03553804_03553809,P874593 TO P875339,3-#2_AL_B,8.69, BCN,12,168,2112,3099,3181,---,0.9878,1.6652,1.4197,5.9044,168,2697,3547,4061,---,---
03553805_03553806,P874594 TO P874595,3-#2_AL_B,8.99, BCN,12,168,2042,2973,3053,---,1.0682,1.7122,1.5162,6.0759,168,2581,3366,3859,---,---
03553806_03553807,P874595 TO P874596,3-#2_AL_B,9.19, BCN,12,167,1998,2894,2973,---,1.1216,1.7434,1.5804,6.1899,167,2509,3255,3734,---,---
03553807_03553808,P874596 TO P874597,3-#2_AL_B,9.34, BCN,12,167,1966,2839,2916,---,1.1608,1.7663,1.6276,6.2737,167,2459,3179,3647,---,---
03554002_03554003,P771654 TO P771655,3-#2A5005C,8.67,AB N,12,168,2114,3100,3183,---,0.998,1.658,1.4288,5.8996,168,2693,3538,4054,---,---
03554003_03554004,P771655 TO P775027,3-#2A5005C,8.99,AB N,12,167,2037,2959,3038,---,1.0972,1.7055,1.5453,6.0848,167,2560,3328,3819,---,---
03554004_03554005,P775027 TO CG199999,3-#2A5005C,9,AB N,12,167,2034,2954,3034,---,1.1003,1.707,1.549,6.0906,167,2556,3322,3813,---,---
03554004_03554006,P775027 TO P191778,3-#2A5005C,9.09,AB N,12,167,2015,2920,2998,---,1.1259,1.7193,1.5791,6.1384,167,2524,3271,3756,---,---
03554006_03554007,P191778 TO P775028,3-#2A5005C,9.3,AB N,12,167,1966,2831,2908,---,1.1933,1.7515,1.6582,6.2642,167,2443,3146,3614,---,---
03554007_03554008,P775028 TO P775029,3-#2A5005C,9.59,AB N,12,167,1906,2724,2799,---,1.2798,1.793,1.7599,6.4258,167,2347,2999,3446,---,---
03554007_03554009,P775028 TO P776365,3-#2A5005C,9.46,AB N,12,167,1931,2769,2845,---,1.2427,1.7752,1.7163,6.3565,167,2387,3061,3516,---,---
03554201_03554202,P874483 TO P874484,3-#2_AL_B,9.2,A CN,12,167,1996,2895,2973,---,1.1216,1.7429,1.5811,6.2024,167,2507,3256,3736,---,---
03554401A_03554402,D139397 TO H115445,2/0AL_PECN,9.13,ABCN,12,168,2084,3052,3134,3524,1.019,1.6811,1.5033,5.9589,168,2642,3477,3972,3774,4015
03554402_03554403,H115445 TO D139398,1C#2SAPECN,9.55,ABCN,12,167,2008,2888,2968,3335,1.1653,1.7201,1.7724,6.0639,167,2472,3213,3654,3525,3711
03554402_03554405,H115445 TO D139396,1C#2SAPECN,9.23,A  N,12,168,2066,---,---,---,1.0637,1.6956,1.5481,5.9734,168,2599,---,---,---,---
03554402_03554406,H115445 TO H115444,1C#2SAPECN,9.91,ABCN,12,166,1945,2758,2838,3185,1.2882,1.7528,1.9985,6.1522,166,2343,3020,3419,3338,3487
03554403_03554404,D139398 TO CG199999,1C#2SAPECN,9.56,ABCN,12,167,2006,2884,2965,3330,1.1687,1.721,1.7787,6.0664,167,2468,3208,3647,3520,3704
03554406_03554407,H115444 TO D139394,1C#2SAPECN,9.96,  CN,12,166,1937,---,---,---,1.3093,1.7597,2.0196,6.1591,166,2327,---,---,---,---
03554406_03554410,H115444 TO P574717,1C#2SAPECN,10.05,A CN,12,166,1922,2712,2791,---,1.3338,1.765,2.0823,6.1849,166,2299,2954,3339,---,---
03554406_03554413,H115444 TO D139399,1C#2SAPECN,10.1, B N,12,166,1913,---,---,---,1.3697,1.7794,2.0801,6.1788,166,2282,---,---,---,---
03554406_03554414,H115444 TO P167222,1C#2SAPECN,10.08,A CN,12,166,1916,2699,2778,---,1.3468,1.7684,2.1063,6.1943,166,2286,2936,3316,---,---
03554407_03554408,D139394 TO D139395,1C#2SAPECN,10.23,  CN,12,166,1890,---,---,---,1.4285,1.7986,2.1388,6.1979,166,2239,---,---,---,---
03554408_03554409,D139395 TO CG199999,1C#2SAPECN,10.24,  CN,12,166,1889,---,---,---,1.4329,1.8,2.1432,6.1994,166,2236,---,---,---,---
035546A_035547,355-28 TO P170879,3-#4_CU_C,10.14,ABCN,12,168,2036,2950,3031,3407,1.0683,1.7306,1.5779,6.0466,168,2564,3348,3818,3640,3866
035547_035548,P170879 TO P170880,3-#4_CU_C,10.33,ABCN,12,167,1994,2877,2957,3322,1.1188,1.7599,1.6388,6.1582,167,2497,3244,3703,3537,3746
035548_035549,P170880 TO P170881,3-#4_CU_C,10.59,ABCN,12,167,1939,2784,2862,3215,1.1861,1.7991,1.7199,6.3069,167,2412,3116,3559,3409,3598
035549_035550,P170881 TO P373954,3-#4_CU_C,10.73,ABCN,12,167,1910,2735,2811,3158,1.2238,1.821,1.7653,6.3901,167,2366,3048,3483,3341,3519
035550_035551,P373954 TO P170882,3-#4_CU_C,10.88,ABCN,12,167,1881,2686,2762,3102,1.262,1.8432,1.8114,6.4746,167,2322,2982,3409,3275,3444
035551_035552,P170882 TO P972760,3-#4_CU_C,11.01,ABCN,12,166,1856,2644,2718,3053,1.2962,1.8631,1.8527,6.5502,166,2284,2926,3345,3218,3378
035552_035553,P972760 TO P170883,3-#4_CU_C,11.12,ABCN,12,166,1835,2608,2682,3011,1.3257,1.8802,1.8882,6.6154,166,2252,2879,3291,3170,3324
035553_035554,P170883 TO P33637,3-#4_CU_C,11.2,ABCN,12,166,1820,2582,2655,2981,1.3478,1.8931,1.9149,6.6643,166,2229,2844,3252,3135,3284
035554_035555,P33637 TO P170884,3-#4_CU_C,11.31,ABCN,12,166,1800,2548,2621,2943,1.3768,1.9099,1.9498,6.7282,166,2199,2801,3203,3090,3234
035555_03555501,P170884 TO P174796,3-#6_CU_B,11.45, BCN,12,166,1771,2493,2566,---,1.434,1.9323,2.0145,6.8073,166,2151,2725,3116,---,---
035555_035556,P170884 TO P275918,3-#4_CU_C,11.42,ABCN,12,166,1780,2516,2588,2905,1.4054,1.9266,1.9844,6.7916,166,2170,2759,3155,3047,3185
035556_03555601,P275918 TO P237189,3-#2_AL_C,11.46,ABCN,12,166,1773,2504,2576,2891,1.4164,1.9328,1.9975,6.8154,166,2159,2743,3137,3031,3167
035556_035557,P275918 TO P170885,3-336_AL_C,11.6,ABCN,12,166,1759,2492,2563,2878,1.4144,1.9482,2.0027,6.8873,166,2147,2735,3128,3020,3158
035557_035558,P170885 TO P273064,3-336_AL_C,11.81,ABCN,12,166,1734,2464,2534,2845,1.4254,1.9745,2.025,7.0036,166,2119,2707,3097,2987,3126
035558_035559,P273064 TO P273065,3-336_AL_C,12.16,ABCN,12,166,1692,2417,2484,2791,1.444,2.0192,2.063,7.2017,166,2073,2660,3044,2933,3072
035559_035560,P273065 TO 355-T7-357,3-336_AL_C,12.34,ABCN,12,166,1672,2394,2461,2765,1.4533,2.0414,2.0819,7.3002,166,2052,2638,3019,2907,3046
FU 03552511_03552511A,P30243,Device Conductor 30A,7.11,ABCN,12,171,2626,4125,4222,4763,0.4066,1.3965,0.7522,4.9648,171,3770,5536,6061,5610,6393
FU 03552547_03552547A,P75966,Device Conductor 40A,8.04,  CN,12,171,2409,---,---,---,0.3956,1.5051,0.7914,5.4711,171,3502,---,---,---,---
FU 03552553_03552553A,P571866,Device Conductor 125A,8.32, BCN,12,170,2346,3765,3849,---,0.4101,1.5399,0.821,5.6255,170,3405,5143,5585,---,---
FU 03552571_03552571A,P75967,Device Conductor 15A,8.51, BCN,12,170,2304,3704,3786,---,0.4203,1.5644,0.8417,5.7339,170,3340,5051,5488,---,---
FU 03552578_03552578A,P134789,Device Conductor 80A,9.48,ABCN,12,170,2116,3429,3503,3959,0.4707,1.6854,0.9445,6.2699,170,3053,4641,5054,4687,5358
FU 03552631_03552631A,P173843,Device Conductor 100A,9.22,AB N,12,170,2162,3493,3570,---,0.463,1.6539,0.9227,6.1271,170,3118,4726,5149,---,---
FU 03553203_03553203A,P278130,Device Conductor 25A,7.42, BCN,12,169,2464,3726,3820,---,0.6676,1.4655,1.0302,5.1651,169,3305,4530,5123,---,---
FU 03553307_03553307A,P170551,Device Conductor 15A,8.03,AB N,12,168,2245,3262,3350,---,0.9577,1.5705,1.3534,5.5205,168,2850,3711,4253,---,---
FU 03553326_03553326A,P161231,Device Conductor 30A,9.91,AB N,12,165,1757,2345,2420,---,1.7407,1.8758,2.2374,6.6012,165,2044,2468,2815,---,---
FU 03553337_03553337A,P177317,Device Conductor 20A,9.55,AB N,12,165,1836,2484,2562,---,1.591,1.8174,2.0685,6.3947,165,2162,2638,3016,---,---
FU 03554410_03554410A,P574717,Device Conductor 15A,10.06,A CN,12,166,1922,2712,2791,---,1.3338,1.765,2.0823,6.185,166,2299,2954,3339,---,---
FU 03554414_03554414A,P167222,Device Conductor 15A,10.09,A CN,12,166,1916,2699,2778,---,1.3468,1.7685,2.1063,6.1943,166,2286,2936,3316,---,---
FU 035548_035548A,P170880,Device Conductor 75A,10.34,AB N,12,167,1994,2877,2957,---,1.1188,1.7599,1.6388,6.1582,167,2497,3244,3703,---,---
FU 035549_035549A,P170881,Device Conductor 80A,10.6,ABCN,12,167,1939,2784,2862,3215,1.1861,1.7991,1.7199,6.3069,167,2412,3116,3559,3409,3598
FU 03555501_03555501A,P174796,Device Conductor 15A,11.46, BCN,12,166,1771,2493,2566,---,1.434,1.9323,2.0145,6.8073,166,2151,2725,3116,---,---
FU 03555601_03555601A,P237189,Device Conductor 75A,11.47,ABCN,12,166,1773,2504,2576,2891,1.4164,1.9328,1.9975,6.8154,166,2159,2743,3137,3031,3167
FU 035557_035557A,P170885,Device Conductor 15A,11.61,A CN,12,166,1759,2492,2563,---,1.4144,1.9482,2.0027,6.8873,166,2147,2735,3128,---,---
RC 03552579_03552579A,355-65R,Device Conductor 630A,9.53,ABCN,12,170,2107,3415,3489,3944,0.4734,1.6917,0.9499,6.2981,170,3039,4621,5033,4668,5336
SW 03552534_03552534A,BRGD,Device Conductor 300A,8.4,A  N,12,170,2415,---,---,---,0.5693,1.4799,1.1868,5.3264,170,3265,---,---,---,---
SW 03552537_03552537A,BRGD,Device Conductor 300A,7.88, B N,12,170,2482,---,---,---,0.4799,1.4592,0.9601,5.2322,170,3470,---,---,---,---
SW 03552541_03552541A,BRGD,Device Conductor 300A,7.91,  CN,12,170,2480,---,---,---,0.4858,1.4598,0.966,5.2328,170,3462,---,---,---,---
SW 035560_03573804,TS 355-T7-357,Device Conductor 600A,12.35,ABCN,12,166,1672,2394,2461,2765,1.4533,2.0414,2.0819,7.3002,166,2052,2638,3019,2907,3046
03552511A_03552512,P30243 TO D3453083979,2/0AL_PECN,7.37,ABCN,12,170,2586,4059,4154,4686,0.4505,1.408,0.8787,5.0205,170,3639,5341,5845,5454,6167
03552534A_03552535,D2424484066 TO D2424484065,2ALPECNPID,8.49,A  N,12,169,2409,---,---,---,0.5905,1.4819,1.208,5.3284,169,3240,---,---,---,---
03552535_03552536,D2424484065 TO D2423684030,2ALPECNPID,8.76,A  N,12,169,2390,---,---,---,0.6488,1.4873,1.2664,5.3338,169,3170,---,---,---,---
03552537A_03552538,D2429184037 TO D2425684027,2ALPECNPID,8.13, B N,12,170,2467,---,---,---,0.5332,1.4642,1.0134,5.2372,170,3399,---,---,---,---
03552537A_03552540,D2429184037 TO D2423684041,2ALPECNPID,8.22, B N,12,170,2461,---,---,---,0.5525,1.466,1.0327,5.239,170,3373,---,---,---,---
03552538_03552539,D2425684027 TO D2424484005,2ALPECNPID,8.45, B N,12,170,2445,---,---,---,0.6045,1.4708,1.0847,5.2438,170,3307,---,---,---,---
