Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
097196_097197,P113827 TO P107333,3-636_AL_C,20.18,ABCN,12,167,1009,1756,1788,2028,0.6308,3.3574,1.6868,13.6776,167,1520,2550,2694,2510,2945
097197_097198,P107333 TO P113826,3-636_AL_C,20.33,ABCN,12,167,1003,1747,1779,2017,0.6349,3.3749,1.699,13.7585,167,1511,2536,2679,2496,2929
097198_097199,P113826 TO P510145,3-636_AL_C,20.44,ABCN,12,167,999,1740,1772,2010,0.638,3.3881,1.7081,13.8194,167,1504,2526,2668,2486,2917
097199_0971100,P510145 TO P113825,3-636_AL_C,20.67,ABCN,12,167,990,1727,1758,1994,0.6444,3.4148,1.7267,13.9431,167,1491,2505,2647,2466,2893
097199_09719901,P510145 TO P813408,3-636_AL_C,20.58,ABCN,12,167,994,1732,1763,2000,0.6417,3.4036,1.7189,13.8915,167,1497,2514,2656,2474,2903
097199_09719906,P510145 TO P510146,3-#6_CU_B,20.51,AB N,12,167,996,1733,1764,---,0.6635,3.398,1.7369,13.8546,167,1495,2501,2649,---,---
FU 09712235_09712235A,P710630,Device Conductor 30A,8.89,A CN,12,168,1699,2602,2665,---,0.9079,2.1198,1.3539,7.5777,168,2318,3209,3636,---,---
FU 09717104_09717104A,P167095,Device Conductor 15A,15.89,A CN,12,167,1190,1991,2030,---,0.8209,2.8995,1.6448,11.3617,167,1722,2687,2939,---,---
FU 09717717_09717717A,P510619,Device Conductor 20A,20.53,ABCN,12,162,944,1522,1553,1757,1.7132,3.5517,2.7882,14.023,162,1264,1826,2080,1937,2108
FU 09717994_09717994A,P162918,Device Conductor 30A,17.1,A CN,12,167,1135,1934,1971,---,0.7107,3.0199,1.6005,12.0138,167,1677,2704,2911,---,---
FU 097188_097188A,P117494,Device Conductor 10A,18.37, BCN,12,167,1085,1878,1912,---,0.5798,3.1426,1.5375,12.6837,167,1638,2734,2887,---,---
FU 097194_097194A,P215395,Device Conductor 25A,19.59,ABCN,12,167,1033,1795,1828,2073,0.6137,3.2855,1.6368,13.3449,167,1557,2609,2755,2566,3013
SW 09712276_09712276A,971-2,Device Conductor 600A,10.13,ABCN,12,169,1622,2649,2706,3059,0.4883,2.2115,1.0019,8.2338,169,2420,3746,4035,3722,4326
0971100_0971101,P113825 TO P514477,3-636_AL_C,20.86,ABCN,12,167,983,1715,1746,1981,0.6496,3.437,1.7421,14.0458,167,1480,2488,2629,2449,2873
0971101_0971102,P514477 TO P113824,3-636_AL_C,21.01,ABCN,12,166,978,1707,1737,1971,0.6537,3.4543,1.7541,14.1258,166,1472,2475,2615,2437,2858
0971101_0971234,P514477 TO P514478,3-#2A5005C,20.94, BCN,12,166,979,1707,1738,---,0.6744,3.4488,1.7712,14.0919,166,1470,2464,2609,---,---
0971102_0971103,P113824 TO P102110,3-636_AL_C,21.2,ABCN,12,166,971,1696,1726,1958,0.6591,3.4768,1.7698,14.2301,166,1461,2459,2597,2420,2839
0971103_0971104,P102110 TO 971-24,3-636_AL_C,21.34,ABCN,12,166,966,1687,1718,1949,0.663,3.4933,1.7812,14.3062,166,1454,2446,2585,2409,2825
09712235A_09712236,P710630 TO D3094080040,1C#2SAPECN,9.42,A CN,12,167,1643,2473,2536,---,1.089,2.1681,1.6872,7.7078,167,2161,2939,3335,---,---
09712236_09712237,D3094080040 TO D3091080040,1C#2SAPECN,9.71,A CN,12,166,1612,2403,2465,---,1.1904,2.1951,1.8737,7.7807,166,2081,2806,3183,---,---
09712276A_09712277,971-2 TO P715832,3-336_AL_C,10.47,ABCN,12,169,1587,2597,2652,2999,0.5061,2.2544,1.0384,8.4239,169,2363,3661,3947,3642,4228
09712277_09712278,P715832 TO P131247,3-#2_AL_B,10.58, BCN,12,169,1575,2572,2627,---,0.5341,2.2707,1.072,8.4836,169,2332,3597,3890,---,---
09712277_09712287,P715832 TO P214319,3-336_AL_C,10.69,ABCN,12,169,1566,2565,2619,2962,0.5172,2.281,1.0609,8.5417,169,2329,3611,3894,3593,4169
09712278_09712279,P131247 TO P131248,3-#2_AL_B,10.87, BCN,12,169,1540,2505,2559,---,0.6112,2.3157,1.1646,8.6481,169,2252,3428,3741,---,---
09712279_09712280,P131248 TO P131249,3-#2_AL_B,11.07, BCN,12,169,1517,2459,2512,---,0.6652,2.3473,1.2296,8.7634,169,2199,3319,3641,---,---
09712280_09712281,P131249 TO P131250,3-#2_AL_B,11.32, BCN,12,168,1489,2404,2456,---,0.7322,2.3865,1.3102,8.9065,168,2136,3191,3522,---,---
09712280_09712284,P131249 TO P131246,3-#2_AL_B,11.31, BCN,12,168,1490,2406,2458,---,0.7298,2.385,1.3072,8.9014,168,2138,3196,3527,---,---
09712281_09712282,P131250 TO P131251,3-#2_AL_B,11.41, BCN,12,168,1479,2384,2436,---,0.7565,2.4007,1.3394,8.9585,168,2114,3147,3481,---,---
09712282_09712283,P131251 TO P131252,3-#2_AL_B,11.82, BCN,12,168,1435,2297,2347,---,0.866,2.4646,1.471,9.1922,168,2020,2962,3304,---,---
09712284_09712285,P131246 TO P217911,3-#2_AL_B,11.4, BCN,12,168,1481,2387,2439,---,0.7523,2.3982,1.3343,8.9495,168,2118,3155,3488,---,---
09712285_09712286,P217911 TO P217912,3-#6_CU_B,11.68, BCN,12,168,1447,2312,2363,---,0.8713,2.4446,1.4687,9.1137,168,2032,2972,3319,---,---
09712287_09712288,P214319 TO P214320,3-336_AL_C,10.98,ABCN,12,169,1538,2523,2576,2913,0.5326,2.3179,1.0923,8.7054,169,2283,3542,3823,3529,4090
09712288_09712289,P214320 TO P190888,3-#2_AL_B,11.23,AB N,12,169,1510,2467,2519,---,0.5995,2.357,1.1727,8.8482,169,2216,3400,3698,---,---
09712288_09712300,P214320 TO P214321,3-336_AL_C,11.24,ABCN,12,169,1514,2487,2539,2872,0.5458,2.3496,1.1193,8.846,169,2245,3486,3765,3475,4025
09712289_09712290,P190888 TO P190887,3-#2_AL_B,11.59,AB N,12,168,1471,2390,2441,---,0.694,2.4122,1.2864,9.05,168,2127,3216,3531,---,---
09712290_09712291,P190887 TO P190886,3-#2_AL_B,11.94,AB N,12,168,1434,2317,2367,---,0.7878,2.467,1.3992,9.2503,168,2046,3050,3376,---,---
09712291_09712292,P190886 TO P190885,3-#2_AL_B,12.32,AB N,12,167,1396,2240,2289,---,0.8892,2.5263,1.5211,9.4667,167,1964,2888,3221,---,---
09712292_09712293,P190885 TO P190884,3-#2_AL_B,12.7,AB N,12,167,1359,2167,2215,---,0.9905,2.5854,1.6428,9.6829,167,1888,2741,3077,---,---
09712293_09712294,P190884 TO P190883,3-#2_AL_B,13.08,AB N,12,166,1324,2097,2144,---,1.092,2.6447,1.7648,9.8995,166,1818,2608,2942,---,---
09712294_09712295,P190883 TO P190882,3-#2_AL_B,13.46,AB N,12,166,1290,2029,2075,---,1.1948,2.7048,1.8884,10.119,166,1751,2485,2816,---,---
09712295_09712296,P190882 TO P190881,3-#2_AL_B,13.63,AB N,12,166,1276,2001,2046,---,1.2393,2.7308,1.9419,10.214,166,1724,2435,2764,---,---
09712296_09712297,P190881 TO P190880,3-#2_AL_B,13.96,AB N,12,165,1248,1946,1990,---,1.3287,2.7831,2.0495,10.405,165,1671,2340,2665,---,---
09712297_09712298,P190880 TO P190879,3-#2_AL_B,14.33,AB N,12,165,1219,1888,1932,---,1.4267,2.8403,2.1673,10.6142,165,1617,2244,2562,---,---
09712298_09712299,P190879 TO P190878,3-#2_AL_B,14.7,AB N,12,164,1191,1832,1875,---,1.525,2.8977,2.2854,10.8239,164,1566,2155,2466,---,---
09712300_09712301,P214321 TO P812224,3-336_AL_C,11.54,ABCN,12,169,1487,2446,2497,2824,0.5618,2.3879,1.1518,9.0155,169,2201,3420,3696,3412,3949
09712301_09712302,P812224 TO P811105,3-336_AL_C,11.72,ABCN,12,169,1471,2422,2473,2797,0.5711,2.4103,1.1708,9.1147,169,2176,3383,3657,3376,3906
09712302_09712303,P811105 TO P219832,3-336_AL_C,11.82,ABCN,12,169,1463,2409,2459,2782,0.5764,2.4229,1.1815,9.1706,169,2162,3362,3635,3356,3882
09712303_09712304,P219832 TO P219833,3-336_AL_C,12.01,ABCN,12,169,1447,2385,2434,2754,0.5862,2.4466,1.2016,9.2754,169,2137,3324,3595,3320,3838
09712304_09712305,P219833 TO P811106,3-336_AL_C,12.17,ABCN,12,169,1434,2365,2414,2731,0.5943,2.4659,1.2181,9.3614,169,2116,3293,3563,3291,3802
09712305_09712306,P811106 TO P219834,3-336_AL_C,12.28,ABCN,12,169,1425,2352,2401,2716,0.5999,2.4794,1.2295,9.4209,169,2103,3272,3542,3271,3778
09712306_09712307,P219834 TO P811107,3-336_AL_C,12.75,ABCN,12,168,1388,2295,2342,2650,0.6247,2.5389,1.28,9.6844,168,2043,3183,3448,3185,3675
09712307_09712308,P811107 TO P219836,3-636_AL_C,13,ABCN,12,168,1370,2269,2315,2620,0.6316,2.5682,1.3004,9.8203,168,2016,3146,3408,3149,3633
0971234_0971235,P514478 TO P516990,3-#2A5005C,21.19, BCN,12,166,968,1682,1713,---,0.7519,3.486,1.8623,14.2367,166,1440,2389,2549,---,---
0971235_0971236,P516990 TO P516991,3-#2A5005C,21.43, BCN,12,166,957,1659,1689,---,0.8264,3.5217,1.9498,14.3759,166,1413,2320,2493,---,---
0971235_0971237,P516990 TO P618228,3-#2A5005C,21.34, BCN,12,166,961,1668,1698,---,0.7978,3.5079,1.9161,14.3224,166,1423,2346,2514,---,---
0971237_0971238,P618228 TO P610475,3-#2A5005C,21.48, BCN,12,166,955,1654,1684,---,0.8404,3.5283,1.9662,14.4019,166,1407,2308,2483,---,---
09717104A_09717105,P167095 TO D136684,1C#2SAPECN,16.01,A CN,12,167,1184,1976,2015,---,0.8637,2.911,1.7235,11.3925,167,1701,2642,2896,---,---
09717301_09717302,P813748 TO P117505,3-#6_CU_C,15.5,ABCN,12,168,1223,2076,2116,2397,0.6355,2.8192,1.4388,11.1363,168,1816,2925,3141,2910,3378
09717302_09717303,P117505 TO P812542,3-#6_CU_C,15.79,ABCN,12,167,1200,2025,2064,2338,0.7567,2.8651,1.5757,11.3065,167,1753,2771,3013,2787,3199
09717303_09717304,P812542 TO P117506,3-#6_CU_C,16.74,ABCN,12,165,1129,1859,1896,2146,1.1529,3.0153,2.0231,11.863,165,1571,2352,2638,2440,2716
09717304_09717305,P117506 TO P812543,3-#6_CU_B,17.22,A CN,12,165,1095,1777,1814,---,1.3532,3.0934,2.2492,12.1394,165,1491,2181,2471,---,---
09717304_09717307,P117506 TO P117510,3-#6_CU_C,17.28,ABCN,12,164,1091,1769,1806,2043,1.3766,3.1,2.2756,12.1771,164,1482,2163,2454,2276,2498
09717305_09717306,P812543 TO P117508,3-#6_CU_B,17.53,A CN,12,164,1073,1726,1762,---,1.484,3.1444,2.3969,12.32,164,1443,2081,2370,---,---
09717307_09717308,P117510 TO P117511,3-#6_CU_C,17.54,ABCN,12,164,1072,1726,1762,1993,1.4882,3.1423,2.4017,12.3338,164,1442,2079,2369,2202,2401
09717308_09717309,P117511 TO P117512,3-#6_CU_C,17.87,ABCN,12,163,1050,1674,1710,1933,1.6253,3.1943,2.5565,12.5264,163,1395,1984,2270,2116,2291
09717309_09717310,P117512 TO P519049,3-#4_CU_C,18.05,ABCN,12,163,1040,1653,1689,1909,1.6717,3.2213,2.6124,12.6289,163,1376,1950,2234,2084,2252
09717309_09717316,P117512 TO P117513,3-#6_CU_B,18.2, BCN,12,163,1029,1623,1659,---,1.7637,3.2482,2.7128,12.7174,163,1350,1895,2176,---,---
09717310_09717311,P519049 TO P518556,3-#4_CU_C,18.11,ABCN,12,163,1037,1646,1681,1900,1.6886,3.2311,2.6329,12.6663,163,1369,1938,2221,2073,2238
09717310_09717315,P519049 TO P519050,3-#2A5005C,18.19,AB N,12,163,1032,1636,1671,---,1.7147,3.2419,2.663,12.7092,163,1361,1922,2203,---,---
09717311_09717312,P518556 TO P616679,3-#2_AL_C,18.39,ABCN,12,163,1021,1614,1649,1863,1.763,3.2733,2.7223,12.8278,163,1341,1888,2166,2025,2180
09717312_09717313,P616679 TO P616680,3-#2_AL_C,18.69,ABCN,12,162,1005,1581,1615,1825,1.8423,3.3184,2.8176,13.0001,162,1313,1836,2110,1976,2121
09717313_09717314,P616680 TO P616681,3-#2_AL_C,18.94,ABCN,12,162,992,1554,1588,1794,1.9091,3.3563,2.8979,13.1451,162,1289,1795,2065,1936,2073
09717717A_09717718,P510619 TO D150258,1C#2SAPECN,20.95,ABCN,12,162,930,1485,1516,1714,1.8567,3.5899,3.0522,14.1261,162,1226,1753,1999,1872,2024
09717901_09717902,H110913 TO H110914,1C#2SAPECN,17.43,ABCN,12,166,1138,1917,1955,2214,0.8737,3.0049,2.0186,11.8666,166,1622,2574,2786,2608,2972
09717902_09717903,H110914 TO H110915,1C#2SAPECN,18.5,ABCN,12,164,1091,1796,1833,2074,1.2395,3.1024,2.6914,12.1294,164,1474,2250,2476,2344,2599
09717902_09717989,H110914 TO D122710,1C#2SAPECN,17.91, B N,12,165,1117,---,---,---,1.0867,3.0743,2.2316,11.9361,165,1551,---,---,---,---
09717902_09717990,H110914 TO D122703,1C#2SAPECN,17.75,  CN,12,166,1124,---,---,---,1.0144,3.0507,2.1593,11.9125,166,1575,---,---,---,---
09717903_09717904,H110915 TO H110916,1C#2SAPECN,19.26,ABCN,12,163,1057,1709,1746,1974,1.5022,3.1724,3.1746,12.3181,163,1381,2060,2281,2181,2378
09717903_09717986,H110915 TO D134545,1C#2SAPECN,18.81, B N,12,164,1077,---,---,---,1.3758,3.1468,2.8277,12.1738,164,1435,---,---,---,---
09717903_09717987,H110915 TO D122711,1C#2SAPECN,19.16,A  N,12,163,1062,---,---,---,1.5288,3.1967,2.9807,12.2237,163,1394,---,---,---,---
09717904_09717905,H110916 TO D135908,1C#2SAPECN,20.24,ABCN,12,161,1014,1603,1639,1850,1.8378,3.2619,3.792,12.5591,161,1277,1856,2063,1999,2143
09717904_09717979,H110916 TO D122737,1C#2SAPECN,19.55,A  N,12,162,1044,---,---,---,1.6298,3.214,3.3022,12.3596,162,1349,---,---,---,---
09717904_09717980,H110916 TO D122713,1C#2SAPECN,19.36, B N,12,163,1053,---,---,---,1.5452,3.1864,3.2176,12.3321,163,1370,---,---,---,---
09717904_09717982,H110916 TO D122740,1C#2SAPECN,19.7,  CN,12,162,1038,---,---,---,1.6938,3.2348,3.3662,12.3805,162,1333,---,---,---,---
09717905_09717906,D135908 TO D135911,1C#2SAPECN,20.78,A  N,12,160,991,---,---,---,2.075,3.3392,4.0292,12.6364,160,1225,---,---,---,---
09717905_09717911,D135908 TO D135913,1C#2SAPECN,20.79,ABCN,12,160,991,1545,1581,1784,2.0262,3.3121,4.1385,12.6944,160,1224,1757,1954,1909,2029
09717905_09717977,D135908 TO D135910,1C#2SAPECN,20.49,A  N,12,161,1004,---,---,---,1.9457,3.297,3.8999,12.5943,161,1253,---,---,---,---
09717906_09717907,D135911 TO H114375,1C#2SAPECN,20.97,A  N,12,160,983,---,---,---,2.1548,3.3652,4.1089,12.6624,160,1209,---,---,---,---
09717907_09717908,H114375 TO D135912,1C#2SAPECN,21.28,A  N,12,160,970,---,---,---,2.2933,3.4103,4.2475,12.7076,160,1181,---,---,---,---
09717907_09717910,H114375 TO D138903,1C#2SAPECN,21.23,A  N,12,160,972,---,---,---,2.2692,3.4024,4.2233,12.6997,160,1186,---,---,---,---
09717908_09717909,D135912 TO D139879,1C#2SAPECN,21.7,A  N,12,159,952,---,---,---,2.4774,3.4703,4.4316,12.7676,159,1146,---,---,---,---
09717911_09717912,D135913 TO D145847,1C#2SAPECN,21.31,ABCN,12,159,968,1493,1529,1724,2.204,3.3595,4.4655,12.8221,159,1178,1673,1860,1829,1931
09717911_09717972,D135913 TO D138905,1C#2SAPECN,21.45,A  N,12,159,963,---,---,---,2.3125,3.4054,4.4248,12.7877,159,1167,---,---,---,---
09717911_09717973,D135913 TO D135915,1C#2SAPECN,21.17,  CN,12,160,974,---,---,---,2.1919,3.3661,4.3042,12.7484,160,1190,---,---,---,---
09717911_09717976,D135913 TO D135914,1C#2SAPECN,21.12, B N,12,160,977,---,---,---,2.1678,3.3582,4.2801,12.7406,160,1195,---,---,---,---
09717912_09717913,D145847 TO D148727,1C#2SAPECN,22.18,ABCN,12,158,933,1411,1446,1630,2.5002,3.4384,5.0104,13.0349,158,1108,1548,1719,1710,1788
09717912_09717929,D145847 TO D142483,1C#2SAPECN,21.75,ABCN,12,159,950,1451,1486,1675,2.3547,3.3996,4.7427,12.9303,159,1142,1607,1786,1767,1856
09717912_09717967,D145847 TO D145515,1C#2SAPECN,21.36,  CN,12,159,966,---,---,---,2.2246,3.3662,4.4861,12.8288,159,1174,---,---,---,---
09717913_09717914,D148727 TO D150271,1C#2SAPECN,22.64, B N,12,157,914,---,---,---,2.7023,3.5043,5.2125,13.1008,157,1074,---,---,---,---
09717913_09717921,D148727 TO D148732,1C#2SAPECN,22.3,  CN,12,158,928,---,---,---,2.5542,3.456,5.0644,13.0525,158,1099,---,---,---,---
09717913_09717922,D148727 TO D148733,1C#2SAPECN,22.45,A  N,12,158,922,---,---,---,2.6182,3.4769,5.1284,13.0733,158,1088,---,---,---,---
09717913_09717928,D148727 TO D148718,1C#2SAPECN,22.48, B N,12,158,920,---,---,---,2.6335,3.4819,5.1437,13.0783,158,1085,---,---,---,---
09717914_09717915,D150271 TO D150274,1C#2SAPECN,22.89, B N,12,157,904,---,---,---,2.8123,3.5402,5.3225,13.1366,157,1056,---,---,---,---
09717914_09717920,D150271 TO CG199999,1C#2SAPECN,22.65, B N,12,157,914,---,---,---,2.7067,3.5057,5.2169,13.1022,157,1073,---,---,---,---
09717915_09717916,D150274 TO D149985,1C#2SAPECN,23.22, B N,12,156,891,---,---,---,2.9561,3.587,5.4663,13.1835,156,1034,---,---,---,---
09717915_09717917,D150274 TO D150278,1C#2SAPECN,23.27, B N,12,156,889,---,---,---,2.9815,3.5953,5.4917,13.1918,156,1030,---,---,---,---
09717917_09717918,D150278 TO D150279,1C#2SAPECN,23.5, B N,12,156,880,---,---,---,3.0806,3.6276,5.5908,13.2241,156,1015,---,---,---,---
09717918_09717919,D150279 TO D150280,1C#2SAPECN,23.8, B N,12,155,869,---,---,---,3.2099,3.6697,5.7201,13.2662,155,996,---,---,---,---
09717922_09717923,D148733 TO D149984,1C#2SAPECN,22.72,A  N,12,157,911,---,---,---,2.7391,3.5163,5.2493,13.1128,157,1068,---,---,---,---
09717922_09717925,D148733 TO D148711,1C#2SAPECN,22.61,A  N,12,157,915,---,---,---,2.6922,3.501,5.2024,13.0975,157,1076,---,---,---,---
09717923_09717924,D149984 TO CG199999,1C#2SAPECN,22.73,A  N,12,157,910,---,---,---,2.7435,3.5177,5.2537,13.1142,157,1067,---,---,---,---
09717925_09717926,D148711 TO D149966,1C#2SAPECN,22.96,A  N,12,157,901,---,---,---,2.8448,3.5507,5.355,13.1472,157,1051,---,---,---,---
09717925_09717927,D148711 TO D149946,1C#2SAPECN,22.93,A  N,12,157,903,---,---,---,2.8294,3.5457,5.3396,13.1422,157,1053,---,---,---,---
09717929_09717930,D142483 TO D142475,1C#2SAPECN,22.37,ABCN,12,158,925,1394,1429,1609,2.567,3.4562,5.1333,13.0829,158,1094,1523,1689,1685,1758
09717929_09717947,D142483 TO D150281,1C#2SAPECN,22.14,ABCN,12,158,934,1415,1450,1634,2.4865,3.4348,4.9852,13.0251,158,1111,1554,1725,1715,1794
09717930_09717931,D142475 TO D142481,1C#2SAPECN,22.59,A  N,12,157,916,---,---,---,2.6635,3.4877,5.2297,13.1143,157,1077,---,---,---,---
09717930_09717932,D142475 TO D142480,1C#2SAPECN,22.58,A  N,12,157,916,---,---,---,2.6604,3.4867,5.2267,13.1133,157,1078,---,---,---,---
09717930_09717933,D142475 TO H116401,1C#2SAPECN,22.77, B N,12,157,909,---,---,---,2.7428,3.5135,5.3091,13.1402,157,1064,---,---,---,---
09717930_09717943,D142475 TO D142479,1C#2SAPECN,22.81,A  N,12,157,907,---,---,---,2.7581,3.5185,5.3244,13.1452,157,1062,---,---,---,---
09717930_09717944,D142475 TO D142476,1C#2SAPECN,22.52,  CN,12,157,919,---,---,---,2.6306,3.477,5.1969,13.1036,157,1083,---,---,---,---
09717933_09717934,H116401 TO H116402,1C#2SAPECN,23.34, B N,12,156,886,---,---,---,2.9918,3.5947,5.558,13.2213,156,1026,---,---,---,---
09717933_09717941,H116401 TO D142482,1C#2SAPECN,22.9, B N,12,157,904,---,---,---,2.7993,3.532,5.3656,13.1586,157,1055,---,---,---,---
09717934_09717935,H116402 TO H117732,1C#2SAPECN,23.76, B N,12,155,870,---,---,---,3.1754,3.6545,5.7417,13.2812,155,999,---,---,---,---
09717934_09717940,H116402 TO D142485,1C#2SAPECN,23.92, B N,12,155,864,---,---,---,3.2473,3.678,5.8136,13.3046,155,988,---,---,---,---
09717935_09717936,H117732 TO D142487,1C#2SAPECN,24.54, B N,12,154,842,---,---,---,3.5178,3.7661,6.084,13.3927,154,952,---,---,---,---
09717935_09717939,H117732 TO D142486,1C#2SAPECN,24.04, B N,12,155,860,---,---,---,3.2973,3.6943,5.8636,13.3209,155,981,---,---,---,---
09717936_09717937,D142487 TO D142488,1C#2SAPECN,24.88, B N,12,154,829,---,---,---,3.6686,3.8153,6.2348,13.4419,154,932,---,---,---,---
09717937_09717938,D142488 TO D142489,1C#2SAPECN,25.62, B N,12,153,804,---,---,---,3.9916,3.9206,6.5579,13.5472,153,894,---,---,---,---
09717941_09717942,D142482 TO D142484,1C#2SAPECN,23.72, B N,12,156,872,---,---,---,3.1588,3.6491,5.725,13.2757,156,1001,---,---,---,---
09717944_09717945,D142476 TO D142478,1C#2SAPECN,22.84,  CN,12,157,906,---,---,---,2.7722,3.5231,5.3384,13.1497,157,1060,---,---,---,---
09717944_09717946,D142476 TO D142477,1C#2SAPECN,22.83,  CN,12,157,906,---,---,---,2.7674,3.5215,5.3336,13.1482,157,1060,---,---,---,---
09717947_09717948,D150281 TO D150283,1C#2SAPECN,22.5,A  N,12,157,919,---,---,---,2.6465,3.4869,5.1452,13.0772,157,1084,---,---,---,---
09717947_09717965,D150281 TO D150282,1C#2SAPECN,22.18,  CN,12,158,932,---,---,---,2.5076,3.4416,5.0063,13.0319,158,1108,---,---,---,---
09717948_09717949,D150283 TO D150284,1C#2SAPECN,22.82,A  N,12,157,907,---,---,---,2.7855,3.5322,5.2842,13.1225,157,1061,---,---,---,---
09717948_09717964,D150283 TO CG199999,1C#2SAPECN,22.51,A  N,12,157,919,---,---,---,2.6509,3.4884,5.1496,13.0786,157,1083,---,---,---,---
09717949_09717950,D150284 TO D150047,1C#2SAPECN,23.14,A  N,12,156,894,---,---,---,2.9249,3.5777,5.4236,13.1679,156,1039,---,---,---,---
09717949_09717952,D150284 TO D150285,1C#2SAPECN,23.18,A  N,12,156,893,---,---,---,2.945,3.5842,5.4437,13.1745,156,1036,---,---,---,---
09717949_09717956,D150284 TO D197388,1C#2SAPECN,23.49,A  N,12,156,881,---,---,---,3.0796,3.6281,5.5783,13.2184,156,1016,---,---,---,---
09717950_09717951,D150047 TO CG199999,1C#2SAPECN,23.15,A  N,12,156,894,---,---,---,2.9293,3.5791,5.428,13.1694,156,1038,---,---,---,---
09717952_09717953,D150285 TO D150074,1C#2SAPECN,23.49,A  N,12,156,881,---,---,---,3.0814,3.6287,5.5801,13.2189,156,1016,---,---,---,---
09717952_09717954,D150285 TO D150057,1C#2SAPECN,23.44,A  N,12,156,883,---,---,---,3.0559,3.6204,5.5546,13.2106,156,1019,---,---,---,---
09717954_09717955,D150057 TO CG199999,1C#2SAPECN,23.45,A  N,12,156,882,---,---,---,3.0603,3.6218,5.559,13.2121,156,1019,---,---,---,---
09717956_09717957,D197388 TO D199822,1C#2SAPECN,23.77,A  N,12,155,870,---,---,---,3.2037,3.6685,5.7024,13.2588,155,998,---,---,---,---
09717957_09717958,D199822 TO D199821,1C#2SAPECN,24.75,A  N,12,154,834,---,---,---,3.6337,3.8087,6.1324,13.3989,154,940,---,---,---,---
09717958_09717959,D199821 TO D199820,1C#2SAPECN,25.55,A  N,12,153,806,---,---,---,3.9848,3.9231,6.4835,13.5134,153,897,---,---,---,---
09717959_09717960,D199820 TO D199819,1C#2SAPECN,26.41,A  N,12,151,777,---,---,---,4.3604,4.0455,6.8591,13.6358,151,855,---,---,---,---
09717960_09717961,D199819 TO D199818,1C#2SAPECN,26.85,A  N,12,151,764,---,---,---,4.5507,4.1076,7.0494,13.6978,151,836,---,---,---,---
09717961_09717962,D199818 TO D199787,1C#2SAPECN,27.25,A  N,12,150,751,---,---,---,4.7269,4.165,7.2256,13.7552,150,818,---,---,---,---
09717962_09717963,D199787 TO D199786,1C#2SAPECN,27.77,A  N,12,149,735,---,---,---,4.957,4.24,7.4557,13.8303,149,796,---,---,---,---
09717965_09717966,D150282 TO D150029,1C#2SAPECN,22.35,  CN,12,158,926,---,---,---,2.5795,3.4651,5.0782,13.0553,158,1095,---,---,---,---
09717967_09717968,D145515 TO D142490,1C#2SAPECN,21.67,  CN,12,159,953,---,---,---,2.3613,3.4108,4.6229,12.8734,159,1148,---,---,---,---
09717967_09717971,D145515 TO D142474,1C#2SAPECN,21.73,  CN,12,159,951,---,---,---,2.3876,3.4193,4.6492,12.882,159,1143,---,---,---,---
09717968_09717969,D142490 TO D142491,1C#2SAPECN,21.91,  CN,12,158,944,---,---,---,2.4657,3.4448,4.7272,12.9074,158,1129,---,---,---,---
09717968_09717970,D142490 TO CG199999,1C#2SAPECN,21.68,  CN,12,159,953,---,---,---,2.3657,3.4122,4.6272,12.8748,159,1147,---,---,---,---
09717973_09717974,D135915 TO D135916,1C#2SAPECN,21.55,  CN,12,159,958,---,---,---,2.3602,3.4209,4.4725,12.8033,159,1158,---,---,---,---
09717973_09717975,D135915 TO CG199999,1C#2SAPECN,21.18,  CN,12,160,974,---,---,---,2.1963,3.3675,4.3086,12.7499,160,1190,---,---,---,---
09717977_09717978,D135910 TO CG199999,1C#2SAPECN,20.5,A  N,12,161,1003,---,---,---,1.9501,3.2984,3.9042,12.5957,161,1252,---,---,---,---
09717980_09717981,D122713 TO D122736,1C#2SAPECN,19.77, B N,12,162,1035,---,---,---,1.724,3.2447,3.3964,12.3903,162,1326,---,---,---,---
09717982_09717983,D122740 TO D122754,1C#2SAPECN,20.07,  CN,12,162,1022,---,---,---,1.8577,3.2883,3.5301,12.4339,162,1294,---,---,---,---
09717982_09717985,D122740 TO D122753,1C#2SAPECN,20.02,  CN,12,162,1024,---,---,---,1.834,3.2805,3.5064,12.4262,162,1299,---,---,---,---
09717983_09717984,D122754 TO D122775,1C#2SAPECN,20.38,  CN,12,161,1008,---,---,---,1.9905,3.3315,3.6629,12.4772,161,1264,---,---,---,---
09717987_09717988,D122711 TO D133756,1C#2SAPECN,19.44,A  N,12,163,1050,---,---,---,1.6515,3.2367,3.1034,12.2637,163,1362,---,---,---,---
09717990_09717991,D122703 TO D122708,1C#2SAPECN,18.1,  CN,12,165,1109,---,---,---,1.1683,3.1009,2.3131,11.9626,165,1526,---,---,---,---
