Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
035532_035533,3-#4_CU_C,180,7.06,ABCN,125,0.1,70,94.8,39,39,0,0,1437,483,2637,192,1,0,---,P108521 TO P373950
035533_03553346,3-#2A5005C,180,7.16,AB N,125,0,0.4,97.3,0,0,6,1,6,1,15,1,0,0,---,P373950 TO P278251
035533_035534,3-#4_CU_C,180,7.29,ABCN,124.9,0.1,58.4,94.2,32,32,0,0,1192,423,2019,131,1,0,---,P373950 TO P574571
035534_035535,3-#4_CU_C,180,7.44,ABCN,124.9,0,58.4,94.2,32,32,0,0,1191,423,2019,131,0,0,---,P574571 TO P170868
035535_035536,3-#4_CU_C,180,7.6,ABCN,124.8,0,58.4,94.2,32,32,0,0,1191,423,2019,131,0,0,---,P170868 TO P373951
035536_035537,3-#4_CU_C,180,7.76,ABCN,124.8,0,55.7,94.1,31,31,0,0,1132,409,1879,122,0,0,---,P373951 TO P574570
035537_035538,3-#4_CU_C,180,7.94,ABCN,124.7,0.1,55.7,94.1,31,31,0,0,1132,409,1879,122,0,0,---,P574570 TO P373952
035538_035539,3-#4_CU_C,180,8.09,ABCN,124.7,0,52.4,93.8,29,29,0,0,1063,392,1714,109,0,0,---,P373952 TO P574569
035539_035540,3-#4_CU_C,180,8.27,ABCN,124.6,0,52.4,93.8,29,29,0,0,1063,392,1714,109,0,0,---,P574569 TO P373953
035540_035541,3-#4_CU_C,180,8.43,ABCN,124.6,0,50.9,93.7,28,28,21,5,1029,384,1629,102,0,0,---,P373953 TO P574568
035541_035542,3-#4_CU_C,180,8.57,ABCN,124.6,0,49.9,93.6,28,28,0,0,1008,379,1579,98,0,0,---,P574568 TO P170872
035542_035543,3-#4_CU_C,180,8.71,ABCN,124.5,0,49.1,93.5,27,27,0,0,991,375,1539,95,0,0,---,P170872 TO 355-29
035543_03554301,3-#4_CU_C,180,8.85,ABCN,124.5,0,1.5,97.4,1,1,0,0,31,7,75,5,0,0,---,355-29 TO P474981
0355908A_0355909,3-#6_CU_C,130,3.94,A  N,125.3,0,11.3,97.2,9,9,0,0,79,19,200,13,0,0,---,P875374 TO P875369
0355909_0355910,1C#2SAPECN,108,4.04,A  N,125.3,0,11.3,97.2,10,10,0,0,79,19,200,13,0,0,---,P875369 TO D2430083430
0355910_0355911,1C#2SAPECN,108,4.08,A  N,125.3,0,1.4,97.2,1,1,10,2,10,2,25,1,0,0,---,D2430083430 TO D2429483428
0355910_0355912,1C#2SAPECN,108,4.5,A  N,125.3,0,7.1,97.2,7,7,0,0,50,12,125,8,0,0,---,D2430083430 TO H2434383420
0355910_0355919,1C#2SAPECN,108,4.16,A  N,125.3,0,2.8,97.2,3,3,20,5,20,5,50,4,0,0,---,D2430083430 TO D2431083932
0355912_0355913,1C#2SAPECN,108,4.57,A  N,125.3,0,1.4,97.2,1,1,10,2,10,2,25,1,0,0,---,H2434383420 TO D2433883436
0355912_0355914,1C#2SAPECN,108,4.64,A  N,125.2,0,2.8,97.2,3,3,20,5,20,5,50,3,0,0,---,H2434383420 TO D2433983410
0355912_0355915,1C#2SAPECN,108,5.03,A  N,125.2,0,2.8,97.2,3,3,0,0,20,5,50,4,0,0,---,H2434383420 TO H2438683383
0355915_0355916,1C#2SAPECN,108,5.2,A  N,125.2,0,1.4,97.2,1,1,0,0,10,2,25,1,0,0,---,H2438683383 TO H2431583382
0355915_0355918,1C#2SAPECN,108,5.08,A  N,125.2,0,1.4,97.2,1,1,10,2,10,2,25,3,0,0,---,H2438683383 TO D2438783382
0355916_0355917,2ALPECNPID,115,5.49,A  N,125.2,0,1.4,97.2,1,1,10,2,10,2,25,1,0,0,---,H2431583382 TO D2435683366
0355921A_0355922,#2_CU_PECN,135,4.05,AB N,125.5,0,1.4,97.3,1,1,20,5,20,5,50,5,0,0,---,P870343 TO D2436083330
0355924A_0355925,#2_CU_PECN,135,4.69,AB N,125.4,0,2.1,97.3,2,2,0,0,30,7,75,5,0,0,---,P278341 TO H2428083430
0355925_0355926,#2_CU_PECN,135,4.94,AB N,125.4,0,0.7,97.3,1,1,0,0,10,2,25,2,0,0,---,H2428083430 TO D2430083400
0355925_0355928,#2_CU_PECN,135,4.76,AB N,125.4,0,1.4,97.3,1,1,10,2,20,5,50,3,0,0,---,H2428083430 TO D2429083440
0355926_0355927,#2_CU_PECN,135,4.95,AB N,125.4,0,0.7,97.3,1,1,10,2,10,2,25,2,0,0,---,D2430083400 TO CG199999
0355928_0355929,1C#2SAPECN,108,5.09,AB N,125.4,0,0.7,97.3,1,1,10,2,10,2,25,1,0,0,---,D2429083440 TO D2431083450
0355930A_0355931,#2_CU_PECN,135,5.14,AB N,125.4,0,2.1,97.3,2,2,20,5,30,7,75,4,0,0,---,P870351 TO D2433583345
0355931_0355932,1C#2SAPECN,108,5.57,AB N,125.4,0,0.7,97.3,1,1,10,2,10,2,25,2,0,0,---,D2433583345 TO D2447483650
0355933A_0355934,3-#6_CU_B,130,5.36,AB N,125.4,0,2.1,97.3,2,2,0,0,30,7,75,5,0,0,---,P278342 TO P872845
0355934_0355935,3-#2_AL_B,180,5.63,AB N,125.4,0,0.7,97.3,0,0,10,2,10,2,25,2,0,0,---,P872845 TO P872846
0355934_0355936,3-#2_AL_B,180,5.45,AB N,125.4,0,1.4,97.3,1,1,10,2,20,5,50,3,0,0,---,P872845 TO P878194
0355936_0355937,3-#2_AL_B,180,5.75,AB N,125.4,0,0.7,97.3,0,0,10,2,10,2,25,2,0,0,---,P878194 TO P878195
0355939A_0355940,1C#2SAPECN,108,5.36,AB N,125.4,0,3.5,97.3,3,3,30,7,50,12,125,4,0,0,---,P872877 TO D2421083660
0355940_0355941,1C#2SAPECN,108,5.69,AB N,125.4,0,1.4,97.3,1,1,10,2,20,5,50,3,0,0,---,D2421083660 TO D2436583330
0355941_0355942,2ALPECNPID,115,5.92,AB N,125.4,0,0.7,97.3,1,1,10,2,10,2,25,2,0,0,---,D2436583330 TO D2425083670
FU 03551383_03551383A,Device Conductor 10A,10,6.99, BCN,125.3,0,1.5,97.4,15,15,0,0,21,5,50,4,0,0,---,P876854
FU 03551385_03551385A,Device Conductor 15A,15,6.51, BCN,125.3,0,3,97.4,20,20,0,0,42,10,100,1,0,0,---,P876560
FU 03551709_03551709A,Device Conductor 30A,30,4.98,A CN,125.6,0,3.4,97.3,11,11,0,0,48,11,115,15,0,0,---,P164291
FU 035529_035529A,Device Conductor 15A,15,6.4, BCN,125.2,0,0.7,97.4,5,5,0,0,10,2,25,1,0,0,---,P33580
FU 03553207_03553207A,Device Conductor 30A,30,6.91,A CN,125.1,0,3,97.3,10,10,0,0,42,10,100,7,0,0,---,P671940
FU 035532_035532A,Device Conductor 75A,75,6.86, BCN,125,0,3,97.4,4,4,0,0,42,10,100,9,0,0,---,P108521
FU 035533_035533A,Device Conductor 75A,75,7.07,ABCN,125,0,11.3,97.2,15,15,0,0,239,57,603,60,0,0,---,P373950
FU 035536_035536A,Device Conductor 15A,15,7.61,A CN,124.9,0,4.1,97.3,28,28,0,0,58,14,140,9,0,0,---,P373951
FU 035538_035538A,Device Conductor 20A,20,7.95, BCN,124.7,0,4.9,97.4,24,24,0,0,68,16,165,13,0,0,---,P373952
FU 035540_035540A,Device Conductor 15A,15,8.28,AB N,124.7,0,2.4,97.3,16,16,0,0,34,8,85,7,0,0,---,P373953
FU 035542_035542A,Device Conductor 15A,15,8.58,A CN,124.6,0,1.2,97.3,8,8,0,0,17,4,40,3,0,0,---,P170872
FU 03554301_03554301A,Device Conductor 15A,15,8.86, BCN,124.5,0,2.2,97.4,15,15,0,0,31,7,75,5,0,0,---,P474981
RC 03552502_03552502A,Device Conductor 630A,630,6.33,ABCN,125.4,0,94.6,-90.7,15,15,0,0,1862,-865,4519,1003,0,0,---,355-6R
SW 035543_035543A,Device Conductor 600A,600,8.72,ABCN,124.5,0,47.6,93.4,8,8,0,0,960,367,1464,90,0,0,---,355-29
03551383A_03551384,1C#2SAPECN,108,7.3, BCN,125.3,0,1.5,97.4,1,1,21,5,21,5,50,4,0,0,---,P876854 TO D2437583700
03551385A_03551386,2ALPECNPID,115,6.7, BCN,125.3,0,3,97.4,3,3,42,10,42,10,100,1,0,0,---,P876560 TO D2403083330
03551709A_03551710,1C#2SAPECN,108,5.4,A CN,125.6,0,3.4,97.3,3,3,0,0,48,11,115,15,0,0,---,P164291 TO D132219
03551710_03551711,1C#2SAPECN,108,5.63,A CN,125.6,0,1.5,97.3,1,1,21,5,21,5,50,7,0,0,---,D132219 TO D124769
03551710_03551712,1C#2SAPECN,108,5.93,A CN,125.6,0,1.5,97.3,1,1,10,2,21,5,50,7,0,0,---,D132219 TO D132222
03551710_03551714,1C#2SAPECN,108,5.9,A CN,125.6,0,0.4,97.3,0,0,6,2,6,2,15,1,0,0,---,D132219 TO D134098
03551712_03551713,1C#2SAPECN,108,6.29,A CN,125.6,0,0.7,97.3,1,1,10,2,10,2,25,3,0,0,---,D132222 TO D124783
03552502A_03552503,3-336_AL_C,530,6.5,ABCN,125.4,0,94.6,-90.7,18,18,0,0,1862,-865,4519,1003,0,1,---,355-6R TO P75962
03552503_03552510,3-336_AL_C,530,6.81,ABCN,125.4,0,88.2,-88.1,17,17,0,0,1686,-907,4094,865,0,1,---,P75962 TO P75963
03552510_03552513,3-336_AL_C,530,7.3,ABCN,125.4,0,87.1,-87.5,16,16,0,0,1655,-915,4019,864,1,1,---,P75963 TO P75964
03552513_03552514,3-336_AL_C,530,7.42,ABCN,125.4,0,87.1,-87.5,16,16,0,0,1654,-917,4019,864,0,0,---,P75964 TO 355-72
035529A_03552901,3-#2_AL_B,180,6.45, BCN,125.2,0,0.7,97.4,0,0,0,0,10,2,25,1,0,0,---,P33580 TO P33581
03553207A_03553208,1C#2SAPECN,108,7.06,A CN,125.1,0,3,97.3,3,3,0,0,42,10,100,7,0,0,---,P671940 TO H2433582500
03553208_03553209,2ALPECNPID,115,7.54,A CN,125.1,0,3,97.3,3,3,21,5,42,10,100,7,0,0,---,H2433582500 TO D2434582468
03553209_03553210,1C#2SAPECN,108,7.72,A CN,125.1,0,1.5,97.3,1,1,21,5,21,5,50,3,0,0,---,D2434582468 TO D120298
035532A_03553201,3-#2_AL_B,180,7, BCN,125,0,3,97.4,2,2,0,0,42,10,100,9,0,0,---,P108521 TO P373444
035533A_03553301,3-#6_CU_B,130,7.41,AB N,125,0,17,97.2,13,13,10,2,239,57,603,60,0,0,---,P373950 TO P170549
035536A_03553601,3-#2_AL_B,180,7.8,A CN,124.9,0,0.7,97.3,0,0,10,2,10,2,25,2,0,0,---,P373951 TO P877611
035536A_03553602,3-#2_AL_B,180,7.87,A CN,124.8,0,3.4,97.3,2,2,0,0,48,11,115,7,0,0,---,P373951 TO P876443
035538A_03553801,3-#2_AL_B,180,8.04, BCN,124.7,0,4.9,97.4,3,3,10,2,68,16,165,13,0,0,---,P373952 TO P873810
035540A_03554001,3-#2_AL_B,180,8.47,AB N,124.7,0,0.4,97.3,0,0,6,1,6,1,15,1,0,0,---,P373953 TO P875483
035540A_03554002,3-#2A5005C,180,8.38,AB N,124.7,0,2,97.3,1,1,2,0,28,7,70,6,0,0,---,P373953 TO P771654
035542A_03554201,3-#2_AL_B,180,8.91,A CN,124.6,0,1.2,97.3,1,1,10,2,17,4,40,3,0,0,---,P170872 TO P874483
03554301A_03554302,3-#2_AL_B,180,8.99, BCN,124.5,0,2.2,97.4,1,1,0,0,31,7,75,5,0,0,---,P474981 TO P474982
03554302_03554303,3-#2_AL_B,180,9, BCN,124.5,0,0.7,97.4,0,0,10,2,10,2,25,3,0,0,---,P474982 TO CG199999
03554302_03554304,3-#2_AL_B,180,9.24, BCN,124.5,0,1.5,97.4,1,1,10,2,21,5,50,2,0,0,---,P474982 TO P876802
03554304_03554305,3-#2_AL_B,180,9.5, BCN,124.5,0,0.7,97.4,0,0,10,2,10,2,25,1,0,0,---,P876802 TO P876803
035543A_035544,1000AXLPEP,520,9,ABCN,124.5,0,47.6,93.4,9,9,0,0,960,367,1464,90,0,0,---,355-29 TO H115445
035544_03554401,2/0AL_PECN,158,9.06,ABCN,124.5,0,23.6,87.7,15,15,0,0,446,245,200,21,0,0,---,H115445 TO D139397
035544_035545,1000AXLPEP,520,9.79,ABCN,124.5,0,24.5,97.3,5,5,0,0,513,122,1264,69,0,0,---,H115445 TO H115444
035545_035546,1000AXLPEP,520,9.98,ABCN,124.5,0,24.5,97.3,5,5,0,0,513,122,1264,69,0,0,---,H115444 TO 355-28
FU 03552503_03552503A,Device Conductor 150A,150,6.51,ABCN,125.4,0,8.3,97.3,6,6,0,0,176,42,425,138,0,0,---,P75962
FU 03552510_03552510A,Device Conductor 100A,100,6.82,ABCN,125.4,0,1.5,97.3,1,1,0,0,31,7,75,1,0,0,---,P75963
FU 03552514_03552514A,Device Conductor 150A,150,7.43,ABCN,125.4,0,24.2,97.3,16,16,0,0,510,122,1250,312,0,0,---,P773922
FU 03554401_03554401A,Device Conductor 150A,150,9.07,ABCN,124.5,0,23.6,87.7,16,16,0,0,446,245,200,21,0,0,---,D139397
SW 03552514_035525144A,Device Conductor 600A,600,7.43,ABCN,125.4,0,71.1,-74,12,12,0,0,1144,-1039,2769,552,0,0,---,355-72
SW 035546_035546A,Device Conductor 600A,600,9.99,ABCN,124.5,0,24.5,97.3,4,4,0,0,513,122,1264,69,0,0,---,355-28
03552503A_03552504,2/0AL_PECN,158,6.6,ABCN,125.4,0,8.3,97.3,5,5,0,0,176,42,425,138,0,0,---,P75962 TO H100001
03552504_03552505,1C#2SAPECN,108,6.85, B N,125.3,0,8.5,97.3,8,8,30,7,60,14,150,54,0,0,---,H100001 TO D100004
03552504_03552507,1C#2SAPECN,108,6.76,  CN,125.3,0,10.8,97.4,10,10,44,10,76,18,175,53,0,0,---,H100001 TO D100005
03552504_03552509,1C#2SAPECN,108,6.71,A  N,125.5,0,5.7,97.2,5,5,40,10,40,10,100,31,0,0,---,H100001 TO D100007
03552505_03552506,1C#2SAPECN,108,7.06, B N,125.3,0,4.2,97.3,4,4,30,7,30,7,75,25,0,0,---,D100004 TO D100003
03552507_03552508,1C#2SAPECN,108,6.89,  CN,125.3,0,4.6,97.4,4,4,33,8,33,8,75,23,0,0,---,D100005 TO D100006
03552510A_03552511,3-#2_AL_C,180,7.1,ABCN,125.4,0,1.5,97.3,1,1,0,0,31,7,75,1,0,0,---,P75963 TO P30243
035525144A_03552545,3-336_AL_C,530,7.79,ABCN,125.4,0,71.1,-74,13,13,0,0,1144,-1039,2769,552,0,1,---,355-72 TO P75965
03552514A_03552515,2/0AL_PECN,158,7.6,ABCN,125.4,0,24.2,97.3,15,15,0,0,510,122,1250,312,0,0,---,P773922 TO D2429784021
03552515_03552516,1C#2CUPECN,138,7.93,  CN,125.3,0,6.2,97.4,4,4,44,10,44,10,100,27,0,0,---,D2429784021 TO D2430184045
03552515_03552517,1C#2CUPECN,138,7.67,  CN,125.3,0,3.1,97.4,2,2,22,5,22,5,50,15,0,0,---,D2429784021 TO D2430484015
03552515_03552518,#4_CU_PECN,105,7.91,AB N,125.4,0,19.8,97.2,19,19,20,5,279,67,700,142,0,0,---,D2429784021 TO D2432484010
03552515_03552532,1C#2SAPECN,108,7.82,ABCN,125.4,0,7.9,97.3,7,7,0,0,166,39,400,128,0,0,---,D2429784021 TO H2428184035
03552518_03552519,#4_CU_PECN,105,8.08, B N,125.3,0,8.5,97.3,8,8,20,5,60,14,150,27,0,0,---,D2432484010 TO D2432184030
03552518_03552522,#4_CU_PECN,105,8.11,AB N,125.4,0,14.1,97.2,13,13,20,5,199,48,500,107,0,0,---,D2432484010 TO D2434484012
03552519_03552520,#4_CU_PECN,105,8.31, B N,125.3,0,5.7,97.3,5,5,20,5,40,9,100,22,0,0,---,D2432184030 TO D2432784051
03552520_03552521,#4_CU_PECN,105,8.47, B N,125.3,0,2.8,97.3,3,3,20,5,20,5,50,6,0,0,---,D2432784051 TO D2433784044
03552522_03552523,1C#2SAPECN,108,8.54, B N,125.3,0,2.8,97.3,3,3,20,5,20,5,50,10,0,0,---,D2434484012 TO D2436084045
03552522_03552524,1C#2SAPECN,108,8.29,A  N,125.4,0,22.6,97.2,21,21,20,5,159,39,400,84,0,0,---,D2434484012 TO D2435684016
03552524_03552525,#4_CU_PECN,105,8.42,A  N,125.4,0,19.8,97.2,19,19,20,5,139,34,350,79,0,0,---,D2435684016 TO D2436584026
03552525_03552526,2ALPECNPID,115,8.68,A  N,125.4,0,11.3,97.2,10,10,20,5,80,19,200,67,0,0,---,D2436584026 TO D2438184021
03552525_03552530,#2_CU_PECN,135,8.62,A  N,125.4,0,5.7,97.2,4,4,0,0,40,10,100,5,0,0,---,D2436584026 TO H2436884028
03552526_03552527,#4_CU_PECN,105,8.87,A  N,125.4,0,8.5,97.2,8,8,20,5,60,14,150,54,0,0,---,D2438184021 TO D2437684004
03552527_03552528,1C#2SAPECN,108,9.18,A  N,125.4,0,5.7,97.2,5,5,20,5,40,10,100,35,0,0,---,D2437684004 TO D2434783988
03552528_03552529,1C#2SAPECN,108,9.64,A  N,125.4,0,2.8,97.2,3,3,20,5,20,5,50,15,0,0,---,D2434783988 TO D2430583976
03552530_03552531,1C#2CUPECN,138,8.71,A  N,125.4,0,5.7,97.2,4,4,40,10,40,10,100,5,0,0,---,H2436884028 TO D2437484030
03552532_03552533,2/0AL_PECN,158,8.26,ABCN,125.4,0,1.9,97.2,1,1,0,0,40,10,100,30,0,0,---,H2428184035 TO H2425684062
03552532_03552537,2ALPECNPID,115,7.87, B N,125.3,0,7.1,97.3,6,6,0,0,50,12,125,51,0,0,---,H2428184035 TO D2429184037
03552532_03552541,2ALPECNPID,115,7.9,  CN,125.3,0,10.8,97.4,9,9,0,0,76,18,175,47,0,0,---,H2428184035 TO D2428384033
03552533_03552534,2ALPECNPID,115,8.39,A  N,125.5,0,5.7,97.2,5,5,0,0,40,10,100,30,0,0,---,H2425684062 TO D2424484066
03552545_03552546,3-336_AL_C,530,7.94,ABCN,125.4,0,71.1,-74,13,13,0,0,1143,-1039,2769,552,0,0,---,P75965 TO P876238
03552546_03552547,3-336_AL_C,530,8.03,ABCN,125.4,0,71.1,-74,13,13,0,0,1143,-1040,2769,552,0,0,---,P876238 TO P75966
03552547_03552553,3-336_AL_C,530,8.31,ABCN,125.5,0,69.1,-71,13,13,0,0,1067,-1058,2595,483,0,1,---,P75966 TO P571866
03552553_03552571,3-336_AL_C,530,8.5,ABCN,125.5,0,66.7,-66.6,13,13,0,0,965,-1082,2345,452,0,0,---,P571866 TO P75967
03552571_03552573,3-336_AL_C,530,8.73,ABCN,125.5,0,66.6,-66.3,13,13,0,0,959,-1084,2330,449,0,0,---,P75967 TO P75968
03552573_03552574,3-336_AL_C,530,8.83,ABCN,125.5,0,66.6,-66.2,13,13,10,2,959,-1084,2330,449,0,0,---,P75968 TO P75969
03552574_03552575,3-336_AL_C,530,9.09,ABCN,125.5,0,66.4,-65.7,13,13,0,0,948,-1087,2305,443,0,0,---,P75969 TO P75970
03552575_03552576,3-336_AL_C,530,9.19,ABCN,125.5,0,66.4,-65.7,13,13,0,0,948,-1087,2305,443,0,0,---,P75970 TO P877898
03552576_03552577,3-336_AL_C,530,9.33,ABCN,125.5,0,64.3,-60.6,12,12,0,0,846,-1112,2050,391,0,0,---,P877898 TO 355-1385CW
03552576_03552631,3-#4_CU_B,180,9.21,AB N,125.6,0,7.2,97.3,4,4,0,0,102,24,255,52,0,0,---,P877898 TO P173843
03552577_03552578,3-336_AL_C,530,9.47,ABCN,125.5,0,40,97.3,8,8,0,0,846,201,2050,391,0,0,---,355-1385CW TO P134789
03552578_03552579,3-336_AL_C,530,9.52,ABCN,125.5,0,35.6,97.3,7,7,0,0,753,179,1825,328,0,0,---,P134789 TO 355-65R
03552901_03552902,3-#2_AL_B,180,6.75, BCN,125.2,0,0.7,97.4,0,0,10,2,10,2,25,1,0,0,---,P33581 TO P33582
03553201_03553202,3-#2A5005C,180,7.2, BCN,125,0,3,97.4,2,2,0,0,42,10,100,9,0,0,---,P373444 TO P373445
03553202_03553203,3-#2A5005C,180,7.41, BCN,125,0,3,97.4,2,2,0,0,42,10,100,9,0,0,---,P373445 TO P278130
03553301_03553302,3-#6_CU_B,130,7.71,AB N,124.9,0,16.3,97.2,13,13,0,0,229,55,578,58,0,0,---,P170549 TO P170550
03553302_03553303,3-#6_CU_B,130,7.91,AB N,124.9,0,16.3,97.2,13,13,0,0,229,55,578,58,0,0,---,P170550 TO P108874
03553303_03553304,3-#6_CU_C,130,8.05,AB N,124.9,0,0.9,97.3,1,1,0,0,13,3,33,1,0,0,---,P108874 TO P108875
03553303_03553307,3-#6_CU_B,130,8.02,AB N,124.9,0,15.4,97.2,12,12,0,0,216,52,545,57,0,0,---,P108874 TO P170551
03553304_03553305,3-#6_CU_C,130,8.25,AB N,124.9,0,0.9,97.3,1,1,0,0,13,3,33,1,0,0,---,P108875 TO P108876
03553305_03553306,3-#6_CU_C,130,8.59,AB N,124.9,0,0.9,97.3,1,1,13,3,13,3,33,1,0,0,---,P108876 TO P108877
03553307_03553309,3-#6_CU_B,130,8.22,AB N,124.9,0,14.7,97.2,11,11,0,0,206,49,520,53,0,0,---,P170551 TO P170552
03553309_03553310,3-#2A5005C,180,8.45,AB N,124.9,0,1.4,97.3,1,1,10,2,20,5,50,7,0,0,---,P170552 TO P870340
03553309_03553312,3-#6_CU_B,130,8.52,AB N,124.8,0,13.3,97.2,10,10,4,1,186,45,470,46,0,0,---,P170552 TO P170553
03553310_03553311,3-#2A5005C,180,8.62,AB N,124.9,0,0.7,97.3,0,0,10,2,10,2,25,3,0,0,---,P870340 TO P870341
03553312_03553313,3-#6_CU_B,130,8.75,AB N,124.8,0,13,97.2,10,10,0,0,182,44,460,43,0,0,---,P170553 TO P173721
03553313_03553314,3-#6_CU_B,130,9.09,AB N,124.8,0,13,97.2,10,10,0,0,182,44,460,43,0,0,---,P173721 TO P173722
03553314_03553315,3-#6_CU_B,130,9.36,AB N,124.8,0,3.4,97.3,3,3,10,2,47,11,120,12,0,0,---,P173722 TO P173723
03553314_03553323,3-#6_CU_B,130,9.44,AB N,124.7,0,6.1,97.2,5,5,0,0,85,20,215,18,0,0,---,P173722 TO P173854
03553314_03553336,3-#6_CU_B,130,9.29,AB N,124.8,0,3.5,97.2,3,3,0,0,49,12,125,13,0,0,---,P173722 TO P177316
03553315_03553316,3-#6_CU_B,130,9.6,AB N,124.8,0,2.7,97.3,2,2,6,1,38,9,95,11,0,0,---,P173723 TO P173724
03553316_03553317,3-#6_CU_B,130,9.81,AB N,124.8,0,2.3,97.3,2,2,0,0,32,8,80,7,0,0,---,P173724 TO P173725
03553317_03553318,3-#6_CU_B,130,10.11,AB N,124.7,0,2.3,97.3,2,2,10,2,32,8,80,7,0,0,---,P173725 TO P174018
03553318_03553319,3-#6_CU_B,130,10.45,AB N,124.7,0,1.5,97.3,1,1,10,2,22,5,55,4,0,0,---,P174018 TO P174019
03553319_03553320,3-#6_CU_B,130,10.72,AB N,124.7,0,0.8,97.3,1,1,0,0,12,3,30,2,0,0,---,P174019 TO P104937
03553320_03553321,3-#2_AL_B,180,10.87,AB N,124.7,0,0.7,97.3,0,0,10,2,10,2,25,1,0,0,---,P104937 TO P104938
03553320_03553322,3-#6_CU_B,130,10.76,AB N,124.7,0,0.1,97.3,0,0,2,0,2,0,5,1,0,0,---,P104937 TO P174020
03553323_03553324,3-#6_CU_B,130,9.45,AB N,124.7,0,0.7,97.3,1,1,10,2,10,2,25,2,0,0,---,P173854 TO CG199999
03553323_03553325,3-#6_CU_B,130,9.65,AB N,124.7,0,5.4,97.2,4,4,10,2,75,18,190,16,0,0,---,P173854 TO P173855
03553325_03553326,3-#6_CU_B,130,9.9,AB N,124.7,0,4.7,97.2,4,4,0,0,65,16,165,14,0,0,---,P173855 TO P161231
03553326_03553327,3-#6_CU_B,130,9.95,AB N,124.7,0,3.2,97.3,2,2,10,2,45,11,115,13,0,0,---,P161231 TO P173856
03553327_03553328,3-#6_CU_B,130,10.14,AB N,124.7,0,2.5,97.3,2,2,0,0,36,9,90,10,0,0,---,P173856 TO P374925
03553328_03553329,3-#6_CU_B,130,10.24,AB N,124.7,0,2.5,97.3,2,2,0,0,36,9,90,10,0,0,---,P374925 TO P372809
03553329_03553330,3-#6_CU_B,130,10.34,AB N,124.7,0,2.5,97.3,2,2,0,0,36,9,90,10,0,0,---,P372809 TO P572810
03553330_03553331,3-#6_CU_B,130,10.54,AB N,124.7,0,2.5,97.3,2,2,10,2,36,9,90,10,0,0,---,P572810 TO P372811
03553331_03553332,3-#6_CU_B,130,10.74,AB N,124.7,0,1.8,97.3,1,1,6,1,26,6,65,7,0,0,---,P372811 TO P372812
03553332_03553333,3-#6_CU_B,130,10.93,AB N,124.7,0,1.4,97.3,1,1,20,5,20,5,50,3,0,0,---,P372812 TO P372813
03553336_03553337,3-#6_CU_B,130,9.54,AB N,124.8,0,3.5,97.3,3,3,0,0,49,12,125,13,0,0,---,P177316 TO P177317
03553337_03553339,3-#6_CU_B,130,9.84,AB N,124.7,0,2.1,97.3,2,2,0,0,30,7,75,9,0,0,---,P177317 TO P273228
03553339_03553340,3-#6_CU_B,130,10.15,AB N,124.7,0,2.1,97.3,2,2,10,2,30,7,75,9,0,0,---,P273228 TO P273229
03553340_03553341,3-#6_CU_B,130,10.33,AB N,124.7,0,1.4,97.3,1,1,0,0,20,5,50,8,0,0,---,P273229 TO P273230
03553341_03553342,3-#6_CU_B,130,10.53,AB N,124.7,0,1.4,97.3,1,1,0,0,20,5,50,8,0,0,---,P273230 TO P273231
03553342_03553343,3-#6_CU_B,130,10.68,AB N,124.7,0,1.4,97.3,1,1,10,2,20,5,50,8,0,0,---,P273231 TO P273232
03553343_03553344,3-#6_CU_B,130,10.9,AB N,124.7,0,0.7,97.3,1,1,0,0,10,2,25,3,0,0,---,P273232 TO P273233
03553344_03553345,3-#6_CU_B,130,11.18,AB N,124.7,0,0.7,97.3,1,1,10,2,10,2,25,3,0,0,---,P273233 TO P273234
03553602_03553603,3-#2_AL_B,180,7.88,A CN,124.8,0,0.4,97.3,0,0,6,1,6,1,15,1,0,0,---,P876443 TO CG199999
03553602_03553604,3-#2_AL_B,180,8.1,A CN,124.8,0,3,97.3,2,2,0,0,41,10,100,6,0,0,---,P876443 TO P876444
03553604_03553605,3-#2_AL_B,180,8.3,A CN,124.8,0,3,97.3,2,2,0,0,41,10,100,6,0,0,---,P876444 TO P972446
03553605_03553606,3-#2_AL_B,180,8.54,A CN,124.8,0,1.5,97.3,1,1,10,2,21,5,50,3,0,0,---,P972446 TO P972447
03553605_03553608,3-#2_AL_B,180,8.41,A CN,124.8,0,1.5,97.3,1,1,0,0,21,5,50,3,0,0,---,P972446 TO P876445
03553606_03553607,3-#2_AL_B,180,8.73,A CN,124.8,0,0.7,97.3,0,0,10,2,10,2,25,1,0,0,---,P972447 TO P33698
03553608_03553609,3-#2_AL_B,180,8.42,A CN,124.8,0,1.5,97.3,1,1,21,5,21,5,50,3,0,0,---,P876445 TO CG199999
03553801_03553802,3-#2_AL_B,180,8.21, BCN,124.7,0,4.1,97.4,2,2,10,2,58,14,140,11,0,0,---,P873810 TO P873811
03553802_03553803,3-#2_AL_B,180,8.37, BCN,124.7,0,3.4,97.4,2,2,10,2,48,11,115,11,0,0,---,P873811 TO P873812
