Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
09093734_09093735,P119907 TO P219946,3-#6_CU_C,13.83,ABCN,12,160,1285,1514,1589,1749,2.8099,2.7933,3.5198,7.7645,160,1426,1577,1764,1785,1821
09093735_09093736,P219946 TO P119908,3-#6_CU_C,14,ABCN,12,160,1265,1489,1562,1719,2.8797,2.8198,3.5986,7.8625,160,1401,1548,1730,1753,1787
09093736_09093737,P119908 TO P119909,3-#6_CU_C,14.31,ABCN,12,159,1230,1443,1514,1666,3.0098,2.8691,3.7456,8.0453,159,1357,1495,1670,1697,1727
09093736_09093739,P119908 TO P616726,3-#2_AL_C,14.29,ABCN,12,159,1238,1457,1529,1683,2.9579,2.8642,3.6927,8.0325,159,1370,1513,1691,1715,1747
09093736_09093753,P119908 TO P214614,3-#6_CU_C,14.23,ABCN,12,159,1239,1454,1525,1678,2.9789,2.8574,3.7107,8.0019,159,1367,1508,1684,1710,1741
09093737_09093738,P119909 TO P11996,3-#6_CU_B,14.59,A CN,12,159,1200,1403,1473,---,3.1287,2.9154,3.8798,8.2094,159,1319,1450,1618,---,---
09093739_09093740,P616726 TO P617176,3-#2_AL_C,14.57,ABCN,12,159,1213,1428,1498,1649,3.034,2.9074,3.7842,8.1978,159,1340,1481,1654,1679,1710
09093740_09093741,P617176 TO P617177,3-#2_AL_C,14.87,ABCN,12,159,1188,1398,1467,1615,3.1134,2.9525,3.8796,8.3702,159,1311,1448,1618,1644,1672
09093741_09093742,P617177 TO P617178,3-#2_AL_C,15.16,ABCN,12,158,1165,1371,1438,1583,3.1892,2.9956,3.9708,8.535,158,1284,1419,1584,1611,1638
09093742_09093743,P617178 TO P617179,3-#2_AL_C,15.44,ABCN,12,158,1143,1345,1411,1553,3.2654,3.0388,4.0624,8.7005,158,1258,1390,1552,1579,1605
09093742_09093749,P617178 TO P617944,3-#2_AL_C,15.26,ABCN,12,158,1157,1361,1428,1572,3.2179,3.0118,4.0053,8.5973,158,1274,1408,1572,1599,1626
09093743_09093744,P617179 TO P213044,3-#2_AL_C,15.73,ABCN,12,158,1122,1320,1384,1524,3.3412,3.0819,4.1536,8.8652,158,1233,1363,1521,1549,1574
09093744_09093745,P213044 TO P213045,3-#6_CU_C,16.04,ABCN,12,157,1094,1283,1346,1482,3.4729,3.1317,4.3022,9.0501,157,1198,1322,1474,1504,1526
09093745_09093746,P213045 TO P617180,3-#2_AL_C,16.3,ABCN,12,157,1076,1262,1324,1458,3.5412,3.1706,4.3844,9.1986,157,1177,1300,1448,1479,1501
09093746_09093747,P617180 TO P617181,3-#2_AL_C,16.54,ABCN,12,157,1060,1243,1304,1435,3.6069,3.2078,4.4634,9.3412,157,1158,1279,1425,1456,1477
09093747_09093748,P617181 TO P617182,3-#2_AL_C,16.74,ABCN,12,157,1047,1228,1287,1418,3.6606,3.2383,4.5279,9.4578,157,1143,1262,1406,1438,1458
09093749_09093750,P617944 TO P617945,3-#2_AL_C,15.65,ABCN,12,158,1127,1326,1391,1532,3.3218,3.0708,4.1302,8.8229,158,1239,1370,1529,1557,1582
09093750_09093751,P617945 TO P617946,3-#2_AL_C,16.06,ABCN,12,157,1098,1292,1354,1492,3.4296,3.132,4.2598,9.0572,157,1205,1333,1486,1515,1539
09093751_09093752,P617946 TO P617947,3-#2_AL_C,16.23,ABCN,12,157,1086,1278,1339,1475,3.4758,3.1583,4.3154,9.1576,157,1191,1317,1469,1498,1521
09093753_09093754,P214614 TO P214615,3-#6_CU_C,14.45,ABCN,12,159,1215,1423,1494,1643,3.0693,2.8916,3.8127,8.1288,159,1337,1473,1644,1672,1701
09093755_09093756,P714042 TO P131175,3-#2_AL_C,13.37,ABCN,12,161,1349,1605,1682,1853,2.5679,2.7178,3.2528,7.4905,161,1514,1685,1888,1900,1946
09093756_09093757,P131175 TO P714043,3-#2_AL_B,13.57,A CN,12,161,1328,1579,1655,---,2.6216,2.7492,3.3175,7.6053,161,1489,1657,1856,---,---
09093757_09093758,P714043 TO P714044,3-#2_AL_B,13.87,A CN,12,160,1298,1543,1617,---,2.7021,2.7962,3.4142,7.7771,160,1452,1615,1809,---,---
09093758_09093759,P714044 TO P32204,3-#2_AL_B,14.03,A CN,12,160,1282,1524,1597,---,2.7463,2.8221,3.4674,7.8715,160,1433,1594,1785,---,---
09093760_09093761,P615168 TO P615169,3-#2A5005C,13.01, BCN,12,162,1396,1668,1747,---,2.4236,2.659,3.0892,7.2779,162,1577,1760,1974,---,---
09093761_09093762,P615169 TO P615170,3-#2A5005C,13.09, BCN,12,162,1386,1656,1735,---,2.4493,2.6713,3.1194,7.3259,162,1565,1746,1958,---,---
09093761_09093763,P615169 TO P137517,3-#2_AL_B,13.17, BCN,12,161,1378,1646,1725,---,2.4661,2.6838,3.1402,7.3685,161,1555,1736,1946,---,---
09094901_09094902,H127289 TO D207328,1C#2SAPECN,12.08,  CN,12,166,1683,---,---,---,1.3166,2.4703,1.9137,6.545,166,2113,---,---,---,---
09094901_09094903,H127289 TO H124923,1C#2SAPECN,12.27,  CN,12,166,1660,---,---,---,1.3999,2.4974,1.997,6.5721,166,2062,---,---,---,---
09094903_09094904,H124923 TO H124924,1C#2SAPECN,12.69,  CN,12,165,1610,---,---,---,1.584,2.5574,2.1811,6.6321,165,1958,---,---,---,---
09094903_09094909,H124923 TO D197552,1C#2SAPECN,12.65,  CN,12,165,1616,---,---,---,1.5634,2.5507,2.1605,6.6254,165,1969,---,---,---,---
09094904_09094905,H124924 TO D207349,1C#2SAPECN,12.91,  CN,12,165,1586,---,---,---,1.6765,2.5876,2.2736,6.6623,165,1909,---,---,---,---
09094904_09094908,H124924 TO D197551,1C#2SAPECN,13.09,  CN,12,164,1565,---,---,---,1.7576,2.614,2.3547,6.6887,164,1868,---,---,---,---
09094905_09094906,D207349 TO D207350,1C#2SAPECN,13.15,  CN,12,164,1558,---,---,---,1.7817,2.6219,2.3788,6.6965,164,1856,---,---,---,---
09094906_09094907,D207350 TO D207351,1C#2SAPECN,13.55,  CN,12,164,1513,---,---,---,1.9592,2.6797,2.5563,6.7544,164,1773,---,---,---,---
09095402A_09095403,P116636 TO P117523,3-#6_CU_C,13.67,ABCN,12,165,1477,1926,2000,2223,1.5538,2.701,2.2553,7.6038,165,1838,2219,2488,2396,2562
09095403_09095404,P117523 TO P513409,3-#6_CU_C,13.86,ABCN,12,165,1452,1886,1959,2178,1.6321,2.7307,2.3437,7.7138,165,1793,2155,2419,2336,2489
09095404_09095405,P513409 TO CG199999,3-#6_CU_C,13.87,ABCN,12,165,1450,1884,1957,2175,1.6363,2.7323,2.3484,7.7196,165,1790,2152,2416,2333,2485
09095404_09095406,P513409 TO P210718,3-#6_CU_C,14.12,ABCN,12,164,1416,1832,1904,2116,1.7429,2.7727,2.4688,7.8693,164,1732,2071,2328,2256,2391
09095406_09095407,P210718 TO P136568,3-#2_AL_B,14.19,A CN,12,164,1409,1823,1894,---,1.7595,2.7824,2.4888,7.9049,164,1722,2057,2314,---,---
09095406_09095410,P210718 TO P210719,3-#6_CU_C,14.38,ABCN,12,164,1383,1782,1852,2058,1.8501,2.8133,2.5899,8.02,164,1677,1995,2245,2182,2304
09095407_09095408,P136568 TO P136569,3-#2_AL_B,14.45,A CN,12,164,1381,1783,1853,---,1.83,2.8236,2.5736,8.0554,164,1679,2002,2253,---,---
09095408_09095409,P136569 TO P136570,3-#2_AL_B,14.86,A CN,12,163,1338,1725,1792,---,1.9394,2.8875,2.7051,8.2889,163,1617,1923,2165,---,---
09095410_09095411,P210719 TO P615115,3-#2A5005C,14.44,ABCN,12,164,1377,1773,1842,2047,1.8683,2.8221,2.6113,8.054,164,1667,1982,2231,2170,2289
09095410_09095414,P210719 TO P210720,3-#6_CU_C,14.63,ABCN,12,163,1353,1736,1805,2004,1.9527,2.8522,2.7057,8.1639,163,1628,1927,2171,2116,2225
09095411_09095412,P615115 TO P615116,3-#2A5005C,14.74,ABCN,12,163,1344,1728,1796,1995,1.961,2.8665,2.7202,8.2271,163,1618,1918,2161,2106,2215
09095412_09095413,P615116 TO P233616,3-#2_AL_B,14.82,A CN,12,163,1336,1716,1784,---,1.9834,2.8795,2.7471,8.2749,163,1606,1903,2144,---,---
09095414_09095416,P210720 TO P512434,3-#6_CU_C,14.85,ABCN,12,163,1327,1696,1763,1958,2.0447,2.8871,2.8097,8.2933,163,1585,1870,2108,2060,2160
09095416_09095417,P512434 TO P210721,3-#6_CU_C,15.06,ABCN,12,162,1302,1659,1725,1916,2.1331,2.9206,2.9095,8.4174,162,1547,1819,2050,2009,2100
09095417_09095418,P210721 TO P811205,3-#2_AL_B,15.31, BCN,12,162,1278,1626,1692,---,2.2015,2.9605,2.9917,8.5633,162,1513,1777,2003,---,---
09095417_09095420,P210721 TO P210722,3-#6_CU_C,15.32,ABCN,12,162,1273,1616,1681,1865,2.2412,2.9615,3.0314,8.5691,162,1502,1759,1983,1949,2031
09095418_09095419,P811205 TO P811206,3-#2_AL_B,15.54, BCN,12,162,1258,1598,1663,---,2.2618,2.9958,3.0642,8.6921,162,1485,1741,1963,---,---
09095420_09095421,P210722 TO P210723,3-#6_CU_C,15.73,ABCN,12,161,1229,1550,1613,1790,2.4138,3.0269,3.2264,8.8115,161,1436,1672,1884,1861,1930
09095421_09095422,P210723 TO P817249,3-#2_AL_B,15.9,AB N,12,161,1215,1531,1593,---,2.4581,3.0528,3.2797,8.9061,161,1417,1648,1858,---,---
09095421_09095425,P210723 TO P212765,3-#6_CU_C,16.04,ABCN,12,161,1198,1503,1565,1735,2.5451,3.0767,3.3746,8.9959,161,1389,1611,1815,1798,1860
09095421_09095456,P210723 TO P210724,3-#6_CU_C,15.98,ABCN,12,161,1204,1511,1574,1745,2.52,3.0672,3.3464,8.9607,161,1398,1622,1828,1810,1873
09095422_09095423,P817249 TO P103314,3-#2_AL_B,16.17,AB N,12,161,1193,1501,1562,---,2.5308,3.0953,3.367,9.0612,161,1387,1612,1817,---,---
09095423_09095424,P103314 TO CG199999,3-#2_AL_B,16.18,AB N,12,161,1192,1500,1561,---,2.5334,3.0968,3.3702,9.0669,161,1386,1610,1815,---,---
09095425_09095426,P212765 TO P136198,3-#6_CU_C,16.29,ABCN,12,160,1174,1468,1529,1695,2.6459,3.1149,3.4884,9.1374,160,1355,1567,1765,1753,1809
09095426_09095427,P136198 TO P212766,3-#6_CU_C,16.44,ABCN,12,160,1160,1447,1507,1670,2.7107,3.1394,3.5616,9.2285,160,1335,1540,1734,1724,1778
09095427_09095428,P212766 TO P164429,3-#6_CU_C,16.56,ABCN,12,160,1148,1430,1490,1651,2.7621,3.1589,3.6197,9.3007,160,1318,1519,1710,1703,1754
09095428_09095429,P164429 TO P212767,3-#6_CU_C,16.74,ABCN,12,159,1132,1406,1465,1624,2.8374,3.1875,3.7048,9.4064,159,1295,1489,1676,1672,1720
09095429_09095430,P212767 TO P212768,3-#6_CU_C,16.9,ABCN,12,159,1118,1386,1444,1600,2.9031,3.2123,3.7789,9.4987,159,1276,1465,1648,1646,1691
09095430_09095431,P212768 TO P212769,3-#6_CU_B,16.98,AB N,12,159,1111,1375,1433,---,2.9371,3.2256,3.8173,9.5456,159,1266,1452,1633,---,---
09095430_09095433,P212768 TO P615789,3-#2A5005C,17.28,ABCN,12,159,1091,1349,1406,1557,3.0191,3.2679,3.9152,9.7153,159,1240,1421,1598,1599,1640
09095430_09095445,P212768 TO P212770,3-#6_CU_B,16.98,A CN,12,159,1111,1375,1433,---,2.9381,3.226,3.8185,9.547,159,1266,1452,1633,---,---
09095431_09095432,P212769 TO P200146,3-#6_CU_B,17.06,AB N,12,159,1104,1365,1423,---,2.9702,3.2385,3.8547,9.5913,159,1257,1440,1619,---,---
09095433_09095434,P615789 TO P618450,3-#2A5005C,17.42,ABCN,12,159,1080,1334,1391,1541,3.0648,3.2898,3.9689,9.8007,159,1226,1404,1579,1581,1621
09095434_09095435,P618450 TO P618451,3-#2_AL_B,17.52, BCN,12,158,1073,1326,1382,---,3.0913,3.3053,4.0008,9.8573,158,1218,1394,1567,---,---
09095434_09095438,P618450 TO P615790,3-#2A5005C,17.59,ABCN,12,158,1069,1319,1375,1523,3.1149,3.3138,4.0277,9.8941,158,1211,1386,1558,1562,1601
09095435_09095436,P618451 TO P618452,3-#2_AL_B,17.75, BCN,12,158,1058,1306,1362,---,3.1523,3.3409,4.074,9.9873,158,1199,1372,1542,---,---
09095436_09095437,P618452 TO P618453,3-#2_AL_B,18.06, BCN,12,158,1039,1281,1335,---,3.235,3.3892,4.1735,10.164,158,1174,1343,1509,---,---
09095438_09095439,P615790 TO P617141,3-#2_AL_C,17.87,ABCN,12,158,1051,1296,1351,1496,3.1897,3.3562,4.1176,10.0565,158,1189,1360,1528,1533,1570
09095438_09095441,P615790 TO P718461,3-#2_AL_B,17.78,AB N,12,158,1056,1303,1358,---,3.167,3.3442,4.0903,10.0053,158,1195,1368,1537,---,---
09095438_09095444,P615790 TO P615791,3-#2_AL_C,17.67,ABCN,12,158,1063,1312,1367,1515,3.1381,3.327,4.0556,9.9446,158,1204,1378,1549,1553,1591
09095439_09095440,P617141 TO P170104,3-#2_AL_B,17.97,A CN,12,158,1044,1287,1342,---,3.2174,3.3725,4.151,10.1158,158,1180,1350,1517,---,---
09095441_09095442,P718461 TO P137999,3-#2_AL_B,18.08,AB N,12,158,1037,1278,1332,---,3.2476,3.3913,4.1873,10.1775,158,1172,1339,1505,---,---
09095442_09095443,P137999 TO P138000,3-#2_AL_B,18.32,AB N,12,157,1022,1259,1312,---,3.312,3.4289,4.2647,10.3149,157,1153,1318,1480,---,---
09095445_09095446,P212770 TO P212771,3-#6_CU_B,17.37,A CN,12,158,1079,1328,1385,---,3.0975,3.2882,3.9984,9.767,158,1222,1395,1568,---,---
09095446_09095447,P212771 TO P212772,3-#6_CU_B,17.75,A CN,12,158,1048,1284,1339,---,3.2589,3.3511,4.1807,9.9898,158,1180,1343,1507,---,---
09095447_09095448,P212772 TO P212773,3-#6_CU_B,18.07,A CN,12,157,1024,1249,1304,---,3.3904,3.4024,4.3292,10.1713,157,1148,1303,1461,---,---
09095448_09095449,P212773 TO P612380,3-#6_CU_B,18.17,A CN,12,157,1017,1239,1293,---,3.4321,3.4186,4.3762,10.2289,157,1138,1290,1447,---,---
09095449_09095450,P612380 TO P612381,3-#2A5005C,18.42,A CN,12,157,1001,1218,1271,---,3.5112,3.4565,4.4692,10.3766,157,1118,1267,1420,---,---
09095449_09095451,P612380 TO P613318,3-#2A5005C,18.47,A CN,12,157,998,1214,1267,---,3.5248,3.463,4.4851,10.402,157,1115,1263,1415,---,---
09095451_09095452,P613318 TO P613319,3-#2A5005C,18.73,A CN,12,156,983,1194,1246,---,3.6051,3.5015,4.5795,10.552,156,1096,1240,1389,---,---
09095452_09095453,P613319 TO P613320,3-#2A5005C,18.92,A CN,12,156,972,1179,1231,---,3.6645,3.53,4.6493,10.6629,156,1082,1224,1370,---,---
09095456_09095457,P210724 TO P210725,3-#6_CU_C,16.23,ABCN,12,160,1180,1476,1537,1704,2.6222,3.1059,3.4618,9.1043,160,1363,1577,1776,1763,1821
09095457_09095458,P210725 TO CG199999,3-#6_CU_C,16.24,ABCN,12,160,1179,1475,1536,1703,2.6264,3.1075,3.4665,9.1101,160,1362,1575,1774,1761,1819
09095457_09095459,P210725 TO P216390,3-#6_CU_C,16.38,ABCN,12,160,1165,1455,1515,1680,2.6856,3.1299,3.5333,9.1932,160,1343,1550,1746,1735,1790
09095459_09095460,P216390 TO P216391,3-#6_CU_C,16.58,ABCN,12,160,1147,1428,1487,1649,2.7684,3.1613,3.6268,9.3095,160,1316,1516,1707,1700,1751
09095460_09095461,P216391 TO P618271,3-#6_CU_C,16.62,ABCN,12,160,1143,1422,1481,1642,2.7872,3.1684,3.648,9.3359,160,1311,1509,1699,1692,1742
09095461_09095462,P618271 TO P216392,3-#6_CU_B,16.87,AB N,12,159,1121,1389,1448,---,2.8908,3.2088,3.765,9.4789,159,1280,1469,1653,---,---
09095461_09095464,P618271 TO P618272,3-#2_AL_C,16.93,ABCN,12,159,1121,1393,1451,1608,2.8685,3.2146,3.7457,9.5124,159,1282,1475,1660,1656,1703
09095462_09095463,P216392 TO P216393,3-#6_CU_B,17.12,AB N,12,159,1099,1357,1415,---,2.9958,3.2498,3.8836,9.6239,159,1250,1431,1609,---,---
09095464_09095465,P618272 TO P618273,3-#2_AL_C,17.24,ABCN,12,159,1099,1364,1421,1575,2.951,3.2614,3.8449,9.6917,159,1254,1441,1622,1620,1664
09095465_09095473,P618273 TO P716825,3-#2_AL_C,17.44,ABCN,12,159,1085,1346,1403,1555,3.0042,3.2917,3.909,9.8074,159,1236,1421,1599,1598,1641
09095473_09095479,P716825 TO P716826,3-#2_AL_C,17.6,ABCN,12,159,1074,1332,1387,1538,3.0489,3.317,3.9626,9.9043,159,1222,1404,1579,1580,1621
09095479_09095480,P716826 TO P716827,3-#2_AL_C,17.68,ABCN,12,158,1069,1325,1381,1530,3.0687,3.3283,3.9865,9.9475,158,1216,1397,1571,1572,1613
09095479_09095489,P716826 TO P131078,3-#2_AL_C,17.75,ABCN,12,158,1064,1319,1374,1523,3.0879,3.3392,4.0096,9.9892,158,1210,1390,1563,1564,1605
09095480_09095481,P716827 TO P716828,3-#2_AL_C,17.88,ABCN,12,158,1056,1309,1363,1511,3.1214,3.3582,4.0499,10.062,158,1200,1377,1549,1551,1591
09095481_09095482,P716828 TO P716829,3-#2_AL_C,18.23,ABCN,12,158,1034,1280,1333,1478,3.2155,3.4116,4.1629,10.2663,158,1172,1344,1512,1515,1552
09095482_09095483,P716829 TO P716830,3-#2_AL_C,18.43,ABCN,12,158,1022,1264,1317,1460,3.2686,3.4418,4.2269,10.3817,158,1157,1327,1491,1496,1532
09095483_09095484,P716830 TO P108066,3-#2_AL_C,18.65,ABCN,12,157,1008,1247,1299,1440,3.3277,3.4753,4.2979,10.51,157,1140,1307,1469,1475,1509
09095484_09095485,P108066 TO P108067,3-#2_AL_C,18.95,ABCN,12,157,991,1224,1276,1414,3.4079,3.5208,4.3942,10.6842,157,1119,1282,1440,1447,1480
09095485_09095486,P108067 TO P816369,3-#2_AL_C,19.06,ABCN,12,157,985,1216,1267,1404,3.4386,3.5383,4.4311,10.7509,157,1111,1272,1429,1437,1469
09095485_09095488,P108067 TO P816368,3-#2_AL_C,19.02,ABCN,12,157,987,1219,1270,1407,3.4284,3.5325,4.419,10.7289,157,1113,1275,1433,1440,1473
09095486_09095487,P816369 TO P816370,3-#2_AL_C,19.24,ABCN,12,157,974,1203,1253,1389,3.487,3.5658,4.4893,10.856,157,1098,1258,1413,1421,1452
09095488_09095470A,P816368 TO 909909,3-#2_AL_B,19.21,A CN,12,157,976,1205,1256,---,3.4784,3.5617,4.479,10.8355,157,1100,1260,1415,---,---
09095489_09095490,P131078 TO P170099,3-#2_AL_C,17.93,ABCN,12,158,1052,1304,1359,1506,3.1366,3.3668,4.0681,10.0949,158,1195,1372,1543,1545,1584
09095490_09095493,P170099 TO P100491,3-#2_AL_C,18.15,ABCN,12,158,1038,1286,1340,1485,3.1952,3.4001,4.1385,10.2221,158,1178,1351,1520,1523,1561
090957AN_090958,909-405G TO Z12820,3-636_AL_C,13.77,ABCN,12,166,1506,2008,2082,2319,1.3083,2.6859,2.0146,7.6265,166,1937,2404,2677,2553,2776
090958_090959,Z12820 TO P138011,3-636_AL_C,13.81,ABCN,12,166,1503,2005,2078,2315,1.3095,2.691,2.0181,7.65,166,1932,2401,2673,2549,2772
090959_090960,P138011 TO Z12819,3-636_AL_C,14.14,ABCN,12,166,1475,1979,2050,2285,1.3187,2.7299,2.0452,7.8301,166,1901,2374,2642,2518,2741
090960_090961,Z12819 TO Z817052,3-636_AL_C,14.42,ABCN,12,166,1453,1958,2028,2261,1.3264,2.762,2.0675,7.9786,166,1876,2352,2618,2494,2716
090961_090962,Z817052 TO Z12818,3-636_AL_C,14.75,ABCN,12,166,1427,1933,2001,2232,1.3358,2.8018,2.0952,8.1629,166,1846,2325,2588,2464,2685
090962_09096201,Z12818 TO P518883,3-#2_AL_C,14.86,ABCN,12,165,1415,1916,1983,2213,1.3648,2.8183,2.1301,8.2259,165,1826,2297,2559,2437,2652
090962_090963,Z12818 TO Z318719,3-636_AL_C,14.94,ABCN,12,166,1412,1919,1986,2216,1.3411,2.824,2.1106,8.2654,166,1829,2311,2572,2448,2669
090963_090964,Z318719 TO Z12817,3-636_AL_C,15.27,ABCN,12,165,1388,1896,1961,2189,1.3501,2.8622,2.1371,8.4424,165,1802,2286,2545,2420,2640
090964_090965,Z12817 TO Z12816,3-636_AL_C,15.75,ABCN,12,165,1354,1862,1925,2150,1.3637,2.9192,2.1768,8.7062,165,1762,2251,2504,2380,2599
090965_09096501,Z12816 TO P115111,3-#6_CU_C,15.99,ABCN,12,165,1327,1818,1879,2099,1.4657,2.9579,2.292,8.8495,165,1709,2167,2419,2305,2502
090965_090966,Z12816 TO Z12815,3-636_AL_C,16.21,ABCN,12,165,1323,1831,1891,2115,1.3765,2.9734,2.2144,8.9566,165,1726,2218,2467,2343,2561
090966_090967,Z12815 TO Z715199,3-636_AL_C,16.31,ABCN,12,165,1316,1824,1884,2106,1.3795,2.9858,2.223,9.0141,165,1718,2211,2459,2335,2553
090967_090968,Z715199 TO 909-6,3-636_AL_C,16.81,ABCN,12,165,1284,1792,1850,2069,1.3934,3.0445,2.2638,9.2859,165,1681,2176,2420,2297,2513
FU 09092120_09092120A,P213043,Device Conductor 15A,8.15,A CN,12,165,2037,2262,2402,---,1.781,1.9649,2.1839,4.5007,165,2264,2390,2670,---,---
FU 09092157_09092157A,P114230,Device Conductor 15A,8.68,AB N,12,164,1893,2094,2224,---,1.9991,2.0525,2.4303,4.7963,164,2080,2190,2443,---,---
FU 09093730_09093730A,P166155,Device Conductor 15A,14.02,AB N,12,161,1294,1545,1618,---,2.6721,2.8187,3.3917,7.8449,161,1453,1622,1817,---,---
FU 09095414_09095414A,P210720,Device Conductor 10A,14.64,AB N,12,163,1353,1736,1805,---,1.9527,2.8522,2.7057,8.164,163,1628,1927,2171,---,---
FU 09095428_09095428A,P164429,Device Conductor 15A,16.57, BCN,12,160,1148,1430,1490,---,2.7621,3.1589,3.6197,9.3007,160,1318,1519,1710,---,---
FU 09095465_09095465A,P618273,Device Conductor 25A,17.25,AB N,12,159,1099,1364,1421,---,2.951,3.2614,3.8449,9.6917,159,1254,1441,1622,---,---
FU 09095473_09095473A,P716825,Device Conductor 30A,17.45, BCN,12,159,1085,1346,1403,---,3.0042,3.2917,3.909,9.8074,159,1236,1421,1599,---,---
FU 09095490_09095490A,P170099,Device Conductor 15A,17.94,A CN,12,158,1052,1304,1359,---,3.1366,3.3668,4.0681,10.0949,158,1195,1372,1543,---,---
SW 090968_090968A,909-6,Device Conductor 600A,16.82,ABCN,12,165,1284,1792,1850,2069,1.3934,3.0445,2.2638,9.2859,165,1681,2176,2420,2297,2513
09092120A_09092121,P213043 TO D154016,1C#2SAPECN,8.74,A CN,12,164,1915,2121,2254,---,1.9814,2.0183,2.5525,4.6446,164,2088,2216,2458,---,---
09092121_09092122,D154016 TO D154017,1C#2SAPECN,9.34,A CN,12,163,1801,1991,2117,---,2.1865,2.073,2.9299,4.7919,163,1934,2063,2274,---,---
09092157A_09092158,P114230 TO H122934,1C#2SAPECN,9.23,AB N,12,163,1791,1977,2101,---,2.1882,2.1029,2.778,4.9321,163,1938,2051,2274,---,---
09092158_09092159,H122934 TO D166585,1C#2SAPECN,9.51,AB N,12,163,1741,1921,2042,---,2.2862,2.129,2.9582,5.0025,163,1872,1985,2195,---,---
09093730A_09093731,P166155 TO D137838,1C#2SAPECN,14.36,AB N,12,160,1264,1504,1577,---,2.79,2.8501,3.6084,7.9295,160,1408,1572,1756,---,---
09095414A_09095415,P210720 TO D3875577719,2ALPECNPID,15.05,AB N,12,163,1340,1692,1761,---,2.0898,2.8647,2.7057,8.1644,163,1598,1855,2100,---,---
09095428A_09095454,P164429 TO D133998,1C#2SAPECN,17.05, BCN,12,159,1118,1384,1443,---,2.9238,3.202,3.9171,9.4168,159,1269,1460,1637,---,---
09095454_09095455,D133998 TO D134080,1C#2SAPECN,17.38, BCN,12,158,1097,1353,1411,---,3.0371,3.2322,4.1256,9.4982,158,1236,1422,1589,---,---
09095465A_09095466,P618273 TO P618274,3-#2_AL_B,17.34,AB N,12,159,1092,1355,1412,---,2.9769,3.2766,3.8762,9.7471,159,1245,1431,1610,---,---
09095466_09095467,P618274 TO P618275,3-#2_AL_B,17.59,AB N,12,159,1075,1333,1389,---,3.0428,3.3151,3.9553,9.8876,159,1224,1406,1582,---,---
09095467_09095468,P618275 TO P618276,3-#2_AL_B,17.84,AB N,12,158,1059,1312,1367,---,3.1085,3.3535,4.0343,10.0279,158,1204,1382,1554,---,---
09095468_09095469,P618276 TO P618277,3-#2_AL_B,18.21,AB N,12,158,1035,1281,1335,---,3.2081,3.4117,4.1541,10.2407,158,1174,1346,1514,---,---
09095469_09095470,P618277 TO 909909,3-#2_AL_B,18.51,AB N,12,157,1017,1258,1310,---,3.2874,3.458,4.2494,10.4099,157,1151,1319,1483,---,---
09095470_09095471,909909 TO P618279,3-#2_AL_B,18.79,AB N,12,157,1001,1236,1287,---,3.3638,3.5026,4.3413,10.573,157,1131,1295,1455,---,---
09095471_09095472,P618279 TO P618280,3-#2_AL_B,18.98,AB N,12,157,990,1221,1273,---,3.4144,3.5322,4.4021,10.6811,157,1117,1279,1436,---,---
09095473A_09095474,P716825 TO D3903078260,1C#2SAPECN,17.59, BCN,12,158,1077,1334,1390,---,3.0529,3.3046,3.9984,9.8423,158,1223,1405,1579,---,---
09095474_09095475,D3903078260 TO D114585,1C#2SAPECN,17.63, BCN,12,158,1074,1330,1386,---,3.0659,3.3081,4.0224,9.8517,158,1219,1401,1574,---,---
09095474_09095476,D3903078260 TO D3907097985,1C#2SAPECN,17.83, BCN,12,158,1062,1312,1368,---,3.1371,3.3271,4.1534,9.9028,158,1200,1378,1545,---,---
09095474_09095478,D3903078260 TO D3906078261,1C#2SAPECN,17.93, BCN,12,158,1057,1304,1359,---,3.17,3.3359,4.2139,9.9264,158,1191,1368,1533,---,---
09095476_09095477,D3907097985 TO D3902678219,1C#2SAPECN,18.05, BCN,12,158,1050,1293,1349,---,3.2125,3.3472,4.292,9.9569,158,1180,1355,1517,---,---
09095490A_09095491,P170099 TO D146235,1C#2SAPECN,18.5,A CN,12,157,1021,1257,1311,---,3.3291,3.4181,4.4221,10.2331,157,1147,1315,1472,---,---
09095491_09095492,D146235 TO D157028,1C#2SAPECN,19.27,A CN,12,156,981,1198,1251,---,3.5914,3.4881,4.9047,10.4216,156,1086,1245,1385,---,---
09096501_09096502,P115111 TO P115112,3-#6_CU_C,16.14,ABCN,12,165,1312,1792,1853,2069,1.5253,2.9805,2.3593,8.9332,165,1679,2121,2372,2263,2449
09096502_09096503,P115112 TO P101764,3-#4_CU_C,16.24,ABCN,12,164,1302,1778,1838,2053,1.5523,2.9962,2.3919,8.9929,164,1663,2098,2348,2242,2423
