Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
09095011_09095014,3-#6_CU_C,130,14.21,ABCN,123,0,0.4,-98.5,0,0,0,0,8,-1,60,4,0,0,---,P611803 TO P217350
09095012_09095013,3-#2A5005C,180,14.45, BCN,123,0,0.1,-98.5,0,0,1,0,1,0,10,2,0,0,---,P611804 TO P611805
09095014_09095015,3-#6_CU_C,130,14.37,ABCN,123,0,0.4,-98.5,0,0,7,-1,8,-1,60,4,0,0,---,P217350 TO P611525
09095015_09095016,3-#6_CU_B,130,14.63,AB N,123,0,0.1,-98.5,0,0,0,0,1,0,10,2,0,0,---,P611525 TO P410152
09095016_09095017,4-4&6CU_E,180,14.92,AB N,123,0,0.1,-98.5,0,0,1,0,1,0,10,2,0,0,---,P410152 TO P410153
09095018_09095019,3-#6_CU_B,130,13.99,A CN,123,0,0.1,-98.5,0,0,1,0,1,0,10,1,0,0,---,P117059 TO P117060
09095102A_09095103,3-#6_CU_C,130,12.61,ABCN,122.9,0,0.9,-98.5,1,1,0,0,19,-3,135,9,0,0,---,P16446 TO P214195
09095103_09095104,3-#6_CU_C,130,12.85,ABCN,122.9,0,0.9,-98.5,1,1,6,-1,19,-3,135,9,0,0,---,P214195 TO P214196
09095104_09095105,3-#6_CU_B,130,12.95,AB N,122.9,0,0.9,-98.5,1,1,0,0,13,-2,90,6,0,0,---,P214196 TO P717362
09095105_09095106,3-#2_AL_B,180,13.26,AB N,122.9,0,0.8,-98.5,0,0,0,0,11,-2,75,4,0,0,---,P717362 TO P717363
09095105_09095112,3-#6_CU_B,130,13.12,AB N,122.9,0,0.2,-98.5,0,0,2,0,2,0,15,2,0,0,---,P717362 TO P214197
09095106_09095107,3-#2_AL_B,180,13.54,AB N,122.9,0,0.8,-98.5,0,0,4,-1,11,-2,75,4,0,0,---,P717363 TO P717364
09095107_09095108,3-#2_AL_B,180,13.7,AB N,122.9,0,0.5,-98.5,0,0,0,0,7,-1,50,3,0,0,---,P717364 TO P717365
09095108_09095109,3-#2_AL_B,180,13.85,AB N,122.9,0,0.5,-98.5,0,0,4,-1,7,-1,50,3,0,0,---,P717365 TO P717366
09095109_09095110,3-#2_AL_B,180,14.09,AB N,122.9,0,0.3,-98.5,0,0,0,0,4,-1,25,1,0,0,---,P717366 TO P719981
09095110_09095111,3-#2_AL_B,180,14.4,AB N,122.9,0,0.3,-98.5,0,0,4,-1,4,-1,25,1,0,0,---,P719981 TO P719982
09095201_09095202,3-#6_CU_C,130,12.59,ABCN,122.9,0,0.4,-98.5,0,0,0,0,8,-1,60,6,0,0,---,P318970 TO P111277
09095202_09095203,3-#6_CU_C,130,12.78,ABCN,122.9,0,0.4,-98.5,0,0,4,-1,8,-1,60,6,0,0,---,P111277 TO P111278
09095203_09095204,3-#6_CU_C,130,13.13,ABCN,122.9,0,0.2,-98.5,0,0,0,0,5,-1,35,4,0,0,---,P111278 TO P116399
09095204_09095205,3-#6_CU_C,130,13.14,ABCN,122.9,0,0.2,-98.5,0,0,5,-1,5,-1,35,4,0,0,---,P116399 TO CG199999
09095301_09095302,3-#6_CU_C,130,12.91,ABCN,122.8,0,0.2,-98.5,0,0,4,-1,4,-1,25,3,0,0,---,P618857 TO P414032
09095401_09095402,3-#6_CU_C,130,13.37,ABCN,122.7,0,10.6,-98.5,8,8,4,-1,222,-38,1573,80,0,0,---,P114750 TO P116636
09095494_09095495,3-#6_CU_B,130,13.34,AB N,122.8,0,0.5,-98.5,0,0,0,0,7,-1,50,4,0,0,---,P18502 TO P18503
09095495_09095496,3-#6_CU_B,130,13.49,AB N,122.8,0,0.5,-98.5,0,0,0,0,7,-1,50,4,0,0,---,P18503 TO P714789
09095496_09095497,3-#6_CU_B,130,13.59,AB N,122.8,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P714789 TO P413724
09095496_09095499,3-#6_CU_B,130,13.63,AB N,122.8,0,0.3,-98.5,0,0,0,0,4,-1,25,1,0,0,---,P714789 TO P714790
09095497_09095498,3-#6_CU_B,130,13.71,AB N,122.8,0,0.3,-98.5,0,0,4,-1,4,-1,25,3,0,0,---,P413724 TO P18504
09095499_09095500,3-#6_CU_B,130,13.83,AB N,122.8,0,0.3,-98.5,0,0,4,-1,4,-1,25,1,0,0,---,P714790 TO P714791
090956A_090957,3-636_AL_C,770,13.45,ABCN,122.7,0,125.6,100,16,16,0,0,2670,26,6371,189,0,1,---,909-5 TO 909-405G
FU 09092103_09092103A,Device Conductor 75A,75,5.32,ABCN,124.9,0,6,-98.5,8,8,0,0,128,-22,880,49,0,0,---,P16465
FU 09093702_09093702A,Device Conductor 60A,60,9.76,ABCN,123.7,0,7.6,-98.5,13,13,0,0,160,-28,1123,36,0,0,---,P16449
FU 09095402_09095402A,Device Conductor 125A,125,13.38,ABCN,122.7,0,10.4,-98.5,8,8,0,0,218,-38,1548,76,0,0,---,P116636
RG 090957_090957AN,Device Conductor 200A,200,13.46,ABCN,125,0,123.3,100,62,62,0,0,2670,26,6371,189,0,0,---,909-405G
09092103A_09092104,3-#6_CU_C,130,5.64,ABCN,124.9,0,6,-98.5,5,5,0,0,128,-22,880,49,0,0,---,P16465 TO P16466
09092104_09092105,3-#6_CU_C,130,5.71,ABCN,124.9,0,0.2,-98.5,0,0,0,0,5,-1,35,3,0,0,---,P16466 TO P16467
09092104_09092107,3-#6_CU_C,130,5.81,ABCN,124.9,0,5.7,-98.5,4,4,0,0,123,-21,845,46,0,0,---,P16466 TO P118743
09092105_09092106,3-#6_CU_C,130,6.05,ABCN,124.9,0,0.2,-98.5,0,0,5,-1,5,-1,35,3,0,0,---,P16467 TO P16468
09092107_09092108,3-#6_CU_C,130,6.17,ABCN,124.9,0,5.7,-98.5,4,4,0,0,123,-21,845,46,0,0,---,P118743 TO P16469
09092108_09092109,3-#6_CU_C,130,6.28,ABCN,124.9,0,0.6,-98.5,0,0,0,0,13,-2,90,4,0,0,---,P16469 TO P114904
09092108_09092114,3-#6_CU_C,130,6.47,ABCN,124.9,0,5.1,-98.5,4,4,0,0,109,-19,755,42,0,0,---,P16469 TO P110460
09092109_09092110,3-#6_CU_C,130,6.48,ABCN,124.9,0,0.6,-98.5,0,0,0,0,13,-2,90,4,0,0,---,P114904 TO P114905
09092110_09092111,3-#6_CU_C,130,6.73,ABCN,124.9,0,0.6,-98.5,0,0,8,-1,13,-2,90,4,0,0,---,P114905 TO P114906
09092111_09092112,3-#6_CU_C,130,7.1,ABCN,124.9,0,0.2,-98.5,0,0,0,0,5,-1,35,2,0,0,---,P114906 TO P114907
09092112_09092113,3-#6_CU_C,130,7.4,ABCN,124.9,0,0.2,-98.5,0,0,5,-1,5,-1,35,2,0,0,---,P114907 TO P114908
09092114_09092115,3-#6_CU_C,130,6.75,ABCN,124.9,0,5.1,-98.5,4,4,0,0,109,-19,755,42,0,0,---,P110460 TO P110461
09092115_09092116,3-#6_CU_C,130,7.05,ABCN,124.8,0,5.1,-98.5,4,4,0,0,109,-19,755,42,0,0,---,P110461 TO P110462
09092116_09092117,3-#6_CU_C,130,7.28,ABCN,124.8,0,5.1,-98.5,4,4,7,-1,109,-19,755,42,0,0,---,P110462 TO P110463
09092117_09092118,3-#6_CU_C,130,7.59,ABCN,124.8,0,4.8,-98.5,4,4,0,0,103,-18,710,40,0,0,---,P110463 TO P110464
09092118_09092119,3-#6_CU_C,130,7.85,ABCN,124.8,0,3,-98.5,2,2,0,0,63,-11,435,24,0,0,---,P110464 TO P110465
09092118_09092145,3-#6_CU_B,130,7.96,AB N,124.8,0,2.5,-98.5,2,2,0,0,36,-6,250,14,0,0,---,P110464 TO P203125
09092118_09092161,3-#2_AL_B,180,7.72, BCN,124.8,0,0.3,-98.5,0,0,4,-1,4,-1,25,2,0,0,---,P110464 TO P813699
09092119_09092120,3-#6_CU_C,130,8.14,ABCN,124.8,0,0.7,-98.5,1,1,0,0,14,-3,100,4,0,0,---,P110465 TO P213043
09092119_09092123,3-#6_CU_C,130,8.05,ABCN,124.8,0,2.3,-98.5,2,2,1,0,49,-8,335,20,0,0,---,P110465 TO P110466
09092123_09092124,3-#6_CU_C,130,8.21,ABCN,124.8,0,2.2,-98.5,2,2,0,0,47,-8,326,18,0,0,---,P110466 TO P114559
09092124_09092125,3-#6_CU_C,130,8.28,ABCN,124.8,0,0.3,-98.5,0,0,7,-1,7,-1,45,1,0,0,---,P114559 TO P615083
09092124_09092126,3-#6_CU_C,130,8.42,ABCN,124.8,0,1.9,-98.5,1,1,0,0,41,-7,280,17,0,0,---,P114559 TO P110467
09092126_09092127,3-#6_CU_C,130,8.8,ABCN,124.8,0,1.9,-98.5,1,1,0,0,41,-7,280,17,0,0,---,P110467 TO P110468
09092127_09092128,3-#6_CU_C,130,9.01,ABCN,124.8,0,1.9,-98.5,1,1,7,-1,41,-7,280,17,0,0,---,P110468 TO P110469
09092128_09092129,3-#6_CU_C,130,9.21,ABCN,124.8,0,1.6,-98.5,1,1,0,0,34,-6,235,14,0,0,---,P110469 TO P114560
09092129_09092130,3-#6_CU_C,130,9.33,ABCN,124.8,0,1.6,-98.5,1,1,4,-1,34,-6,235,14,0,0,---,P114560 TO P110470
09092130_09092131,3-#6_CU_C,130,9.43,ABCN,124.8,0,1.4,-98.5,1,1,0,0,30,-5,210,13,0,0,---,P110470 TO P110471
09092131_09092132,3-#6_CU_C,130,9.71,ABCN,124.8,0,1.4,-98.5,1,1,0,0,30,-5,210,13,0,0,---,P110471 TO P110472
09092132_09092133,3-#6_CU_C,130,10,ABCN,124.8,0,1.4,-98.5,1,1,0,0,30,-5,210,13,0,0,---,P110472 TO P110473
09092133_09092134,3-#2A5005C,180,10.1,ABCN,124.8,0,0.1,-98.5,0,0,3,-1,3,-1,20,2,0,0,---,P110473 TO P611042
09092133_09092135,3-#6_CU_C,130,10.38,ABCN,124.8,0,1.3,-98.5,1,1,0,0,28,-5,190,11,0,0,---,P110473 TO P110474
09092135_09092136,3-#6_CU_C,130,10.64,ABCN,124.8,0,0.4,-98.5,0,0,2,0,9,-2,60,5,0,0,---,P110474 TO P110475
09092135_09092138,3-#6_CU_C,130,10.68,ABCN,124.8,0,0.6,-98.5,0,0,0,0,14,-2,95,5,0,0,---,P110474 TO P110477
09092135_09092142,3-#6_CU_C,130,10.49,ABCN,124.8,0,0.2,-98.5,0,0,1,0,5,-1,35,1,0,0,---,P110474 TO P815910
09092136_09092137,3-#6_CU_C,130,10.92,ABCN,124.8,0,0.3,-98.5,0,0,7,-1,7,-1,45,3,0,0,---,P110475 TO P110476
09092138_09092139,3-#6_CU_C,130,10.92,ABCN,124.8,0,0.5,-98.5,0,0,7,-1,10,-2,70,3,0,0,---,P110477 TO P510811
09092138_09092141,3-#6_CU_C,130,10.95,ABCN,124.8,0,0.2,-98.5,0,0,4,-1,4,-1,25,2,0,0,---,P110477 TO P110478
09092139_09092140,3-#2_AL_B,180,11.2,A CN,124.8,0,0.3,-98.5,0,0,4,-1,4,-1,25,1,0,0,---,P510811 TO P201118
09092142_09092143,3-#6_CU_C,130,10.75,ABCN,124.8,0,0.2,-98.5,0,0,0,0,4,-1,25,1,0,0,---,P815910 TO P110480
09092143_09092144,3-#6_CU_C,130,11.06,ABCN,124.8,0,0.2,-98.5,0,0,4,-1,4,-1,25,1,0,0,---,P110480 TO P110481
09092145_09092146,3-#6_CU_B,130,8.25,AB N,124.8,0,1.4,-98.5,1,1,0,0,20,-4,140,8,0,0,---,P203125 TO P219652
09092145_09092154,3-#6_CU_B,130,8.08,AB N,124.8,0,1.1,-98.5,1,1,0,0,16,-3,110,6,0,0,---,P203125 TO P217361
09092146_09092147,3-#6_CU_B,130,8.5,AB N,124.8,0,1.4,-98.5,1,1,7,-1,20,-4,140,8,0,0,---,P219652 TO P219653
09092147_09092148,3-#6_CU_B,130,8.76,AB N,124.8,0,0.9,-98.5,1,1,0,0,13,-2,90,4,0,0,---,P219653 TO P219654
09092148_09092149,3-#2_AL_B,180,8.87,AB N,124.8,0,0.7,-98.5,0,0,7,-1,9,-2,65,2,0,0,---,P219654 TO P716374
09092148_09092153,3-#6_CU_B,130,9.09,AB N,124.8,0,0.3,-98.5,0,0,4,-1,4,-1,25,2,0,0,---,P219654 TO P219655
09092149_09092150,3-#2_AL_B,180,9.06,AB N,124.8,0,0.2,-98.5,0,0,0,0,2,0,15,1,0,0,---,P716374 TO P815431
09092150_09092151,3-#2_AL_B,180,9.16,AB N,124.8,0,0.2,-98.5,0,0,0,0,2,0,15,1,0,0,---,P815431 TO P815432
09092151_09092152,3-#2_AL_B,180,9.49,AB N,124.8,0,0.2,-98.5,0,0,2,0,2,0,15,1,0,0,---,P815432 TO P815433
09092154_09092155,3-#6_CU_B,130,8.19,AB N,124.8,0,1.1,-98.5,1,1,4,-1,16,-3,110,6,0,0,---,P217361 TO P114228
09092155_09092156,3-#6_CU_B,130,8.44,AB N,124.8,0,0.9,-98.5,1,1,4,-1,12,-2,85,4,0,0,---,P114228 TO P114229
09092156_09092157,3-#6_CU_B,130,8.67,AB N,124.8,0,0.6,-98.5,0,0,0,0,9,-1,60,1,0,0,---,P114229 TO P114230
09092157_09092160,3-#6_CU_B,130,8.88,AB N,124.8,0,0.1,-98.5,0,0,1,0,1,0,10,0,0,0,---,P114230 TO P114231
09092201_09092202,3-#4_CU_B,180,5.46,AB N,124.9,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P413487 TO P413488
09092202_09092203,3-#4_CU_B,180,5.7,AB N,124.9,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P413488 TO P413489
09092203_09092204,3-#4_CU_B,180,5.94,AB N,124.9,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P413489 TO P413490
09092204_09092205,3-#4_CU_B,180,6.11,AB N,124.9,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P413490 TO P413491
09092205_09092206,3-#4_CU_B,180,6.22,AB N,124.9,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P413491 TO P413493
09092206_09092207,3-#4_CU_B,180,6.41,AB N,124.9,0,0.3,-98.5,0,0,4,-1,4,-1,25,3,0,0,---,P413493 TO P413494
09093702A_09093703,3-#6_CU_C,130,10.1,ABCN,123.7,0,7.6,-98.5,6,6,6,-1,160,-28,1123,36,0,0,---,P16449 TO P16450
09093703_09093704,3-#6_CU_C,130,10.47,ABCN,123.6,0,7.3,-98.5,6,6,0,0,154,-26,1078,35,0,0,---,P16450 TO P16451
09093704_09093705,3-#6_CU_C,130,10.83,ABCN,123.6,0,7.3,-98.5,6,6,0,0,154,-26,1078,35,0,0,---,P16451 TO P16452
09093705_09093706,3-#6_CU_C,130,11.11,ABCN,123.6,0,7.3,-98.5,6,6,3,0,154,-27,1078,35,0,0,---,P16452 TO P16453
09093706_09093707,3-#6_CU_C,130,11.26,ABCN,123.6,0,7.1,-98.5,5,5,0,0,151,-26,1058,34,0,0,---,P16453 TO P113691
09093707_09093708,3-#6_CU_C,130,11.53,ABCN,123.6,0,7.1,-98.5,5,5,0,0,151,-26,1058,34,0,0,---,P113691 TO P113692
09093708_09093709,3-#6_CU_C,130,11.78,ABCN,123.6,0,7.1,-98.5,5,5,0,0,151,-26,1058,34,0,0,---,P113692 TO P113693
09093709_09093710,3-#6_CU_B,130,12.11,A CN,123.6,0,0.3,-98.5,0,0,0,0,4,-1,25,1,0,0,---,P113693 TO P113694
09093709_09093715,3-#6_CU_C,130,12.06,ABCN,123.6,0,0.4,-98.5,0,0,0,0,9,-1,60,5,0,0,---,P113693 TO P214834
09093709_09093719,3-#6_CU_C,130,12.14,ABCN,123.6,0,6.6,-98.5,5,5,0,0,139,-24,973,28,0,0,---,P113693 TO P119902
09093710_09093711,3-#6_CU_B,130,12.29,A CN,123.6,0,0.1,-98.5,0,0,0,0,1,0,10,0,0,0,---,P113694 TO P216569
09093710_09093713,3-#2_AL_B,180,12.4,A CN,123.6,0,0.2,-98.5,0,0,0,0,2,0,15,1,0,0,---,P113694 TO P815798
09093711_09093712,3-#6_CU_B,130,12.47,A CN,123.6,0,0.1,-98.5,0,0,1,0,1,0,10,0,0,0,---,P216569 TO P113695
09093713_09093714,3-#2_AL_B,180,12.7,A CN,123.6,0,0.2,-98.5,0,0,2,0,2,0,15,1,0,0,---,P815798 TO P815799
09093715_09093716,3-#6_CU_C,130,12.42,ABCN,123.6,0,0.4,-98.5,0,0,5,-1,9,-1,60,5,0,0,---,P214834 TO P214835
09093716_09093717,3-#2A5005C,180,12.72, BCN,123.6,0,0.3,-98.5,0,0,4,-1,4,-1,25,1,0,0,---,P214835 TO P610702
09093717_09093718,3-#2A5005C,180,12.95, BCN,123.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P610702 TO P610703
09093719_09093720,3-#6_CU_C,130,12.53,ABCN,123.5,0,6.6,-98.5,5,5,0,0,139,-24,973,28,0,0,---,P119902 TO P119903
09093720_09093721,3-#6_CU_C,130,12.68,ABCN,123.5,0,0.5,-98.5,0,0,11,-2,11,-2,75,1,0,0,---,P119903 TO P710641
09093720_09093722,3-#2_AL_C,180,12.65,ABCN,123.5,0,0.5,-98.5,0,0,0,0,11,-2,75,3,0,0,---,P119903 TO P617174
09093720_09093725,3-#6_CU_C,130,12.62,ABCN,123.5,0,5.6,-98.5,4,4,0,0,117,-20,823,24,0,0,---,P119903 TO P119904
09093722_09093723,3-#2_AL_C,180,12.88,ABCN,123.5,0,0.5,-98.5,0,0,0,0,11,-2,75,3,0,0,---,P617174 TO P711688
09093723_09093724,3-#2_AL_C,180,13.16,ABCN,123.5,0,0.5,-98.5,0,0,11,-2,11,-2,75,3,0,0,---,P711688 TO P618159
09093725_09093726,3-#4_CU_B,180,12.71,AB N,123.5,0,1.1,-98.5,1,1,0,0,15,-3,105,3,0,0,---,P119904 TO P412250
09093725_09093732,3-#6_CU_C,130,12.86,ABCN,123.5,0,4.6,-98.5,4,4,1,0,97,-17,683,17,0,0,---,P119904 TO P119905
09093725_09093760,3-#2A5005C,180,12.76, BCN,123.5,0,0.4,-98.5,0,0,1,0,5,-1,35,4,0,0,---,P119904 TO P615168
09093726_09093727,3-#4_CU_B,180,13.06,AB N,123.5,0,1.1,-98.5,1,1,2,0,15,-3,105,3,0,0,---,P412250 TO P412251
09093727_09093728,3-#2_AL_B,180,13.46,AB N,123.5,0,0.9,-98.5,1,1,7,-1,13,-2,90,3,0,0,---,P412251 TO P715008
09093728_09093729,3-#2_AL_B,180,13.81,AB N,123.5,0,0.4,-98.5,0,0,2,0,6,-1,40,2,0,0,---,P715008 TO P32884
09093729_09093730,3-#2_AL_B,180,14.01,AB N,123.5,0,0.3,-98.5,0,0,0,0,4,-1,25,1,0,0,---,P32884 TO P166155
09093732_09093733,3-#6_CU_C,130,13.05,ABCN,123.5,0,4.5,-98.5,3,3,0,0,96,-17,673,16,0,0,---,P119905 TO P119906
09093733_09093734,3-#6_CU_C,130,13.58,ABCN,123.5,0,4,-98.5,3,3,0,0,84,-14,588,12,0,0,---,P119906 TO P119907
09093733_09093755,3-#2_AL_C,180,13.16,ABCN,123.5,0,0.6,-98.5,0,0,0,0,12,-2,85,4,0,0,---,P119906 TO P714042
09093734_09093735,3-#6_CU_C,130,13.83,ABCN,123.5,0,4,-98.5,3,3,7,-1,84,-14,588,12,0,0,---,P119907 TO P219946
09093735_09093736,3-#6_CU_C,130,14,ABCN,123.5,0,3.6,-98.5,3,3,0,0,77,-13,538,10,0,0,---,P219946 TO P119908
09093736_09093737,3-#6_CU_C,130,14.31,ABCN,123.5,0,0.3,-98.5,0,0,3,0,6,-1,45,1,0,0,---,P119908 TO P119909
09093736_09093739,3-#2_AL_C,180,14.29,ABCN,123.5,0,3.1,-98.5,2,2,4,-1,66,-11,463,8,0,0,---,P119908 TO P616726
09093736_09093753,3-#6_CU_C,130,14.23,ABCN,123.5,0,0.2,-98.5,0,0,0,0,4,-1,30,1,0,0,---,P119908 TO P214614
09093737_09093738,3-#6_CU_B,130,14.59,A CN,123.5,0,0.3,-98.5,0,0,4,-1,4,-1,25,0,0,0,---,P119909 TO P11996
09093739_09093740,3-#2_AL_C,180,14.57,ABCN,123.5,0,3,-98.5,2,2,4,-1,62,-11,438,5,0,0,---,P616726 TO P617176
09093740_09093741,3-#2_AL_C,180,14.87,ABCN,123.5,0,2.8,-98.5,2,2,0,0,59,-10,413,3,0,0,---,P617176 TO P617177
09093741_09093742,3-#2_AL_C,180,15.16,ABCN,123.5,0,2.8,-98.5,2,2,0,0,59,-10,413,3,0,0,---,P617177 TO P617178
09093742_09093743,3-#2_AL_C,180,15.44,ABCN,123.5,0,0.5,-98.5,0,0,0,0,11,-2,75,2,0,0,---,P617178 TO P617179
09093742_09093749,3-#2_AL_C,180,15.26,ABCN,123.5,0,2.3,-98.5,1,1,0,0,48,-8,338,1,0,0,---,P617178 TO P617944
09093743_09093744,3-#2_AL_C,180,15.73,ABCN,123.5,0,0.5,-98.5,0,0,0,0,11,-2,75,2,0,0,---,P617179 TO P213044
09093744_09093745,3-#6_CU_C,130,16.04,ABCN,123.5,0,0.5,-98.5,0,0,0,0,11,-2,75,2,0,0,---,P213044 TO P213045
09093745_09093746,3-#2_AL_C,180,16.3,ABCN,123.5,0,0.5,-98.5,0,0,0,0,11,-2,75,2,0,0,---,P213045 TO P617180
09093746_09093747,3-#2_AL_C,180,16.54,ABCN,123.5,0,0.5,-98.5,0,0,11,-2,11,-2,75,2,0,0,---,P617180 TO P617181
09093747_09093748,3-#2_AL_C,180,16.74,ABCN,123.5,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P617181 TO P617182
09093749_09093750,3-#2_AL_C,180,15.65,ABCN,123.5,0,2.3,-98.5,1,1,16,-3,48,-8,338,1,0,0,---,P617944 TO P617945
09093750_09093751,3-#2_AL_C,180,16.06,ABCN,123.5,0,1.5,-98.5,1,1,0,0,32,-6,225,1,0,0,---,P617945 TO P617946
09093751_09093752,3-#2_AL_C,180,16.23,ABCN,123.5,0,1.5,-98.5,1,1,32,-6,32,-6,225,1,0,0,---,P617946 TO P617947
09093753_09093754,3-#6_CU_C,130,14.45,ABCN,123.5,0,0.2,-98.5,0,0,4,-1,4,-1,30,1,0,0,---,P214614 TO P214615
09093755_09093756,3-#2_AL_C,180,13.37,ABCN,123.5,0,0.6,-98.5,0,0,6,-1,12,-2,85,4,0,0,---,P714042 TO P131175
09093756_09093757,3-#2_AL_B,180,13.57,A CN,123.5,0,0.4,-98.5,0,0,0,0,6,-1,40,3,0,0,---,P131175 TO P714043
09093757_09093758,3-#2_AL_B,180,13.87,A CN,123.5,0,0.4,-98.5,0,0,2,0,6,-1,40,3,0,0,---,P714043 TO P714044
09093758_09093759,3-#2_AL_B,180,14.03,A CN,123.5,0,0.3,-98.5,0,0,4,-1,4,-1,25,2,0,0,---,P714044 TO P32204
09093760_09093761,3-#2A5005C,180,13.01, BCN,123.5,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P615168 TO P615169
09093761_09093762,3-#2A5005C,180,13.09, BCN,123.5,0,0.2,-98.5,0,0,2,0,2,0,15,2,0,0,---,P615169 TO P615170
09093761_09093763,3-#2_AL_B,180,13.17, BCN,123.5,0,0.1,-98.5,0,0,1,0,1,0,10,1,0,0,---,P615169 TO P137517
09094901_09094902,1C#2SAPECN,108,12.08,  CN,123,0,0.5,-98.5,0,0,4,-1,4,-1,25,0,0,0,---,H127289 TO D207328
09094901_09094903,1C#2SAPECN,108,12.27,  CN,123,0,4,-98.5,4,4,0,0,28,-5,200,5,0,0,---,H127289 TO H124923
09094903_09094904,1C#2SAPECN,108,12.69,  CN,123,0,3.5,-98.5,3,3,0,0,25,-4,175,3,0,0,---,H124923 TO H124924
09094903_09094909,1C#2SAPECN,108,12.65,  CN,123,0,0.5,-98.5,0,0,4,-1,4,-1,25,2,0,0,---,H124923 TO D197552
09094904_09094905,1C#2SAPECN,108,12.91,  CN,123,0,2.5,-98.5,2,2,7,-1,18,-3,125,1,0,0,---,H124924 TO D207349
09094904_09094908,1C#2SAPECN,108,13.09,  CN,123,0,1,-98.5,1,1,7,-1,7,-1,50,2,0,0,---,H124924 TO D197551
09094905_09094906,1C#2SAPECN,108,13.15,  CN,123,0,1.5,-98.5,1,1,7,-1,11,-2,75,1,0,0,---,D207349 TO D207350
09094906_09094907,1C#2SAPECN,108,13.55,  CN,123,0,0.5,-98.5,0,0,4,-1,4,-1,25,1,0,0,---,D207350 TO D207351
09095402A_09095403,3-#6_CU_C,130,13.67,ABCN,122.7,0,10.4,-98.5,8,8,0,0,218,-38,1548,76,0,0,---,P116636 TO P117523
09095403_09095404,3-#6_CU_C,130,13.86,ABCN,122.7,0,10.4,-98.5,8,8,0,0,218,-38,1548,76,0,0,---,P117523 TO P513409
09095404_09095405,3-#6_CU_C,130,13.87,ABCN,122.7,0,0.5,-98.5,0,0,11,-2,11,-2,75,6,0,0,---,P513409 TO CG199999
09095404_09095406,3-#6_CU_C,130,14.12,ABCN,122.7,0,9.9,-98.5,8,8,0,0,208,-36,1473,70,0,0,---,P513409 TO P210718
09095406_09095407,3-#2_AL_B,180,14.19,A CN,122.7,0,0.5,-98.5,0,0,0,0,7,-1,50,4,0,0,---,P210718 TO P136568
09095406_09095410,3-#6_CU_C,130,14.38,ABCN,122.7,0,9.6,-98.5,7,7,0,0,200,-35,1423,66,0,0,---,P210718 TO P210719
09095407_09095408,3-#2_AL_B,180,14.45,A CN,122.7,0,0.5,-98.5,0,0,4,-1,7,-1,50,4,0,0,---,P136568 TO P136569
09095408_09095409,3-#2_AL_B,180,14.86,A CN,122.7,0,0.3,-98.5,0,0,4,-1,4,-1,25,2,0,0,---,P136569 TO P136570
09095410_09095411,3-#2A5005C,180,14.44,ABCN,122.7,0,1.2,-98.5,1,1,1,0,26,-5,185,4,0,0,---,P210719 TO P615115
09095410_09095414,3-#6_CU_C,130,14.63,ABCN,122.7,0,8.3,-98.5,6,6,0,0,174,-30,1238,62,0,0,---,P210719 TO P210720
09095411_09095412,3-#2A5005C,180,14.74,ABCN,122.7,0,1.2,-98.5,1,1,21,-4,25,-4,175,2,0,0,---,P615115 TO P615116
09095412_09095413,3-#2_AL_B,180,14.82,A CN,122.7,0,0.3,-98.5,0,0,4,-1,4,-1,25,1,0,0,---,P615116 TO P233616
09095414_09095416,3-#6_CU_C,130,14.85,ABCN,122.7,0,8,-98.5,6,6,4,-1,167,-29,1188,60,0,0,---,P210720 TO P512434
09095416_09095417,3-#6_CU_C,130,15.06,ABCN,122.6,0,7.8,-98.5,6,6,0,0,164,-28,1164,55,0,0,---,P512434 TO P210721
09095417_09095418,3-#2_AL_B,180,15.31, BCN,122.6,0,0.3,-98.5,0,0,0,0,4,-1,25,3,0,0,---,P210721 TO P811205
09095417_09095420,3-#6_CU_C,130,15.32,ABCN,122.6,0,7.7,-98.5,6,6,4,-1,160,-28,1139,52,0,0,---,P210721 TO P210722
09095418_09095419,3-#2_AL_B,180,15.54, BCN,122.6,0,0.3,-98.5,0,0,4,-1,4,-1,25,3,0,0,---,P811205 TO P811206
09095420_09095421,3-#6_CU_C,130,15.73,ABCN,122.6,0,7.5,-98.5,6,6,0,0,157,-27,1114,50,0,0,---,P210722 TO P210723
09095421_09095422,3-#2_AL_B,180,15.9,AB N,122.6,0,0.4,-98.5,0,0,1,0,5,-1,35,2,0,0,---,P210723 TO P817249
